"","page_number","word"
"1",1,"fiscal"
"2",1,"year"
"3",1,"approved"
"4",1,"budget"
"5",2,"durham"
"6",2,"county"
"7",2,"north"
"8",2,"carolina"
"9",2,"fy"
"10",2,"approved"
"11",2,"budget"
"12",2,"board"
"13",2,"of"
"14",2,"county"
"15",2,"commissioners"
"16",2,"wendy"
"17",2,"jacobs"
"18",2,"chair"
"19",2,"james"
"20",2,"hill"
"21",2,"vicechair"
"22",2,"heidi"
"23",2,"carter"
"24",2,"brenda"
"25",2,"howerton"
"26",2,"ellen"
"27",2,"w"
"28",2,"reckhow"
"29",2,"county"
"30",2,"officials"
"31",2,"budget"
"32",2,"and"
"33",2,"management"
"34",2,"staff"
"35",2,"wendell"
"36",2,"davis"
"37",2,"county"
"38",2,"manager"
"39",2,"drew"
"40",2,"cummings"
"41",2,"chief"
"42",2,"of"
"43",2,"staff"
"44",2,"s"
"45",2,"keith"
"46",2,"lane"
"47",2,"budget"
"48",2,"director"
"49",2,"claudia"
"50",2,"hager"
"51",2,"general"
"52",2,"manager"
"53",2,"lowell"
"54",2,"siler"
"55",2,"county"
"56",2,"attorney"
"57",2,"kim"
"58",2,"connally"
"59",2,"budget"
"60",2,"analyst"
"61",2,"jay"
"62",2,"gibson"
"63",2,"general"
"64",2,"manager"
"65",2,"michelle"
"66",2,"parkerevans"
"67",2,"clerk"
"68",2,"to"
"69",2,"the"
"70",2,"board"
"71",2,"andy"
"72",2,"miracle"
"73",2,"budget"
"74",2,"analyst"
"75",2,"jodi"
"76",2,"miller"
"77",2,"general"
"78",2,"manager"
"79",2,"george"
"80",2,"quick"
"81",2,"finance"
"82",2,"director"
"83",2,"david"
"84",2,"ades"
"85",2,"budget"
"86",2,"analyst"
"87",2,"gayle"
"88",2,"harris"
"89",2,"general"
"90",2,"manager"
"91",2,"deborah"
"92",2,"craigray"
"93",2,"general"
"94",2,"manager"
"95",3,"citizens"
"96",3,"county"
"97",3,"bocc"
"98",3,"clerk"
"99",3,"to"
"100",3,"board"
"101",3,"attorney"
"102",3,"tax"
"103",3,"administrator"
"104",3,"county"
"105",3,"human"
"106",3,"manager"
"107",3,"internal"
"108",3,"resources"
"109",3,"auditor"
"110",3,"chief"
"111",3,"of"
"112",3,"staff"
"113",3,"goal"
"114",3,"goal"
"115",3,"goal"
"116",3,"goal"
"117",3,"goal"
"118",3,"accountable"
"119",3,"community"
"120",3,"health"
"121",3,"safe"
"122",3,"secure"
"123",3,"environmental"
"124",3,"efficient"
"125",3,"family"
"126",3,"wellbeing"
"127",3,"for"
"128",3,"community"
"129",3,"stewardship"
"130",3,"visionary"
"131",3,"prosperity"
"132",3,"all"
"133",3,"government"
"134",3,"gm"
"135",3,"strategic"
"136",3,"mgmt"
"137",3,"gm"
"138",3,"environmental"
"139",3,"gm"
"140",3,"fin"
"141",3,"affairs"
"142",3,"gm"
"143",3,"public"
"144",3,"health"
"145",3,"gm"
"146",3,"cmty"
"147",3,"public"
"148",3,"public"
"149",3,"affairs"
"150",3,"stewardship"
"151",3,"process"
"152",3,"impvm"
"153",3,"cmty"
"154",3,"wellbeing"
"155",3,"safety"
"156",3,"special"
"157",3,"projects"
"158",3,"cmty"
"159",3,"prosperity"
"160",3,"gov"
"161",3,"efficency"
"162",3,"strategic"
"163",3,"sheriff"
"164",3,"offices"
"165",3,"citycounty"
"166",3,"planning"
"167",3,"public"
"168",3,"health"
"169",3,"jail"
"170",3,"finance"
"171",3,"planning"
"172",3,"innovation"
"173",3,"operations"
"174",3,"public"
"175",3,"citycounty"
"176",3,"budget"
"177",3,"social"
"178",3,"svcs"
"179",3,"fire"
"180",3,"marshal"
"181",3,"information"
"182",3,"gis"
"183",3,"mgmt"
"184",3,"svcs"
"185",3,"legislative"
"186",3,"emergency"
"187",3,"citycounty"
"188",3,"information"
"189",3,"cooperative"
"190",3,"tech"
"191",3,"sap"
"192",3,"svcs"
"193",3,"extension"
"194",3,"mgmt"
"195",3,"inspections"
"196",3,"advocacy"
"197",3,"shared"
"198",3,"svcs"
"199",3,"e"
"200",3,"youth"
"201",3,"economic"
"202",3,"tax"
"203",3,"veteran"
"204",3,"svcs"
"205",3,"emergency"
"206",3,"initiatives"
"207",3,"development"
"208",3,"administration"
"209",3,"comm"
"210",3,"liaisonalliance"
"211",3,"county"
"212",3,"durham"
"213",3,"public"
"214",3,"forest"
"215",3,"general"
"216",3,"svcs"
"217",3,"behavioral"
"218",3,"engineering"
"219",3,"schools"
"220",3,"protection"
"221",3,"svcs"
"222",3,"youth"
"223",3,"soil"
"224",3,"water"
"225",3,"board"
"226",3,"of"
"227",3,"housing"
"228",3,"libraries"
"229",3,"detention"
"230",3,"conservation"
"231",3,"elections"
"232",3,"programs"
"233",3,"home"
"234",3,"district"
"235",3,"emergency"
"236",3,"register"
"237",3,"of"
"238",3,"mgmt"
"239",3,"deeds"
"240",3,"reporting"
"241",3,"medical"
"242",3,"svcs"
"243",3,"board"
"244",3,"request"
"245",3,"cjrc"
"246",3,"constituent"
"247",3,"svcs"
"248",3,"special"
"249",3,"programs"
"250",4,"government"
"251",4,"finance"
"252",4,"officers"
"253",4,"association"
"254",4,"distinguished"
"255",4,"budget"
"256",4,"presen"
"257",4,"tation"
"258",4,"award"
"259",4,"presented"
"260",4,"to"
"261",4,"durham"
"262",4,"county"
"263",4,"north"
"264",4,"carolina"
"265",4,"for"
"266",4,"the"
"267",4,"fiscal"
"268",4,"year"
"269",4,"beginning"
"270",4,"july"
"271",4,"executive"
"272",4,"director"
"273",4,"the"
"274",4,"government"
"275",4,"finance"
"276",4,"officers"
"277",4,"association"
"278",4,"of"
"279",4,"the"
"280",4,"united"
"281",4,"states"
"282",4,"and"
"283",4,"canada"
"284",4,"gfoa"
"285",4,"presented"
"286",4,"a"
"287",4,"distinguished"
"288",4,"budget"
"289",4,"presentation"
"290",4,"award"
"291",4,"to"
"292",4,"durham"
"293",4,"county"
"294",4,"north"
"295",4,"carolina"
"296",4,"for"
"297",4,"its"
"298",4,"annual"
"299",4,"budget"
"300",4,"for"
"301",4,"the"
"302",4,"fiscal"
"303",4,"year"
"304",4,"beginning"
"305",4,"july"
"306",4,"i"
"307",4,"in"
"308",4,"order"
"309",4,"to"
"310",4,"receive"
"311",4,"this"
"312",4,"award"
"313",4,"a"
"314",4,"governmental"
"315",4,"unit"
"316",4,"must"
"317",4,"publish"
"318",4,"a"
"319",4,"budget"
"320",4,"document"
"321",4,"that"
"322",4,"meets"
"323",4,"program"
"324",4,"criteria"
"325",4,"as"
"326",4,"a"
"327",4,"policy"
"328",4,"document"
"329",4,"as"
"330",4,"an"
"331",4,"operations"
"332",4,"guide"
"333",4,"as"
"334",4,"a"
"335",4,"financial"
"336",4,"plan"
"337",4,"and"
"338",4,"as"
"339",4,"a"
"340",4,"communications"
"341",4,"device"
"342",4,"this"
"343",4,"award"
"344",4,"is"
"345",4,"valid"
"346",4,"for"
"347",4,"a"
"348",4,"period"
"349",4,"of"
"350",4,"one"
"351",4,"year"
"352",4,"only"
"353",4,"we"
"354",4,"believe"
"355",4,"our"
"356",4,"current"
"357",4,"budget"
"358",4,"continues"
"359",4,"to"
"360",4,"conform"
"361",4,"to"
"362",4,"program"
"363",4,"requirements"
"364",4,"and"
"365",4,"we"
"366",4,"are"
"367",4,"submitting"
"368",4,"it"
"369",4,"to"
"370",4,"gfoa"
"371",4,"to"
"372",4,"determine"
"373",4,"its"
"374",4,"eligibility"
"375",4,"for"
"376",4,"another"
"377",4,"award"
"378",5,"readers"
"379",5,"guide"
"380",5,"this"
"381",5,"section"
"382",5,"is"
"383",5,"designed"
"384",5,"to"
"385",5,"help"
"386",5,"the"
"387",5,"reader"
"388",5,"understand"
"389",5,"the"
"390",5,"budget"
"391",5,"by"
"392",5,"explaining"
"393",5,"how"
"394",5,"the"
"395",5,"document"
"396",5,"is"
"397",5,"organized"
"398",5,"this"
"399",5,"document"
"400",5,"is"
"401",5,"a"
"402",5,"financial"
"403",5,"plan"
"404",5,"for"
"405",5,"durham"
"406",5,"county"
"407",5,"government"
"408",5,"operations"
"409",5,"for"
"410",5,"the"
"411",5,"july"
"412",5,"through"
"413",5,"june"
"414",5,"fiscal"
"415",5,"year"
"416",5,"and"
"417",5,"shows"
"418",5,"how"
"419",5,"funds"
"420",5,"are"
"421",5,"allocated"
"422",5,"and"
"423",5,"how"
"424",5,"they"
"425",5,"will"
"426",5,"be"
"427",5,"spent"
"428",5,"fund"
"429",5,"structure"
"430",5,"the"
"431",5,"durham"
"432",5,"county"
"433",5,"operating"
"434",5,"budget"
"435",5,"is"
"436",5,"organized"
"437",5,"into"
"438",5,"funds"
"439",5,"with"
"440",5,"corresponding"
"441",5,"tabs"
"442",5,"in"
"443",5,"this"
"444",5,"document"
"445",5,"the"
"446",5,"general"
"447",5,"fund"
"448",5,"fund"
"449",5,"is"
"450",5,"the"
"451",5,"primary"
"452",5,"fund"
"453",5,"where"
"454",5,"the"
"455",5,"majority"
"456",5,"of"
"457",5,"county"
"458",5,"services"
"459",5,"are"
"460",5,"accounted"
"461",5,"the"
"462",5,"general"
"463",5,"fund"
"464",5,"is"
"465",5,"further"
"466",5,"divided"
"467",5,"into"
"468",5,"functional"
"469",5,"areas"
"470",5,"which"
"471",5,"include"
"472",5,"general"
"473",5,"government"
"474",5,"public"
"475",5,"safety"
"476",5,"transportation"
"477",5,"environmental"
"478",5,"protection"
"479",5,"economicphysical"
"480",5,"development"
"481",5,"human"
"482",5,"services"
"483",5,"education"
"484",5,"and"
"485",5,"culture"
"486",5,"and"
"487",5,"recreation"
"488",5,"each"
"489",5,"functional"
"490",5,"area"
"491",5,"is"
"492",5,"comprised"
"493",5,"of"
"494",5,"at"
"495",5,"least"
"496",5,"one"
"497",5,"business"
"498",5,"area"
"499",5,"which"
"500",5,"represents"
"501",5,"either"
"502",5,"a"
"503",5,"county"
"504",5,"department"
"505",5,"or"
"506",5,"a"
"507",5,"budgetary"
"508",5,"unit"
"509",5,"within"
"510",5,"each"
"511",5,"business"
"512",5,"area"
"513",5,"there"
"514",5,"may"
"515",5,"be"
"516",5,"one"
"517",5,"or"
"518",5,"more"
"519",5,"fund"
"520",5,"centers"
"521",5,"in"
"522",5,"which"
"523",5,"funds"
"524",5,"are"
"525",5,"budgeted"
"526",5,"to"
"527",5,"show"
"528",5,"the"
"529",5,"expenditures"
"530",5,"and"
"531",5,"revenues"
"532",5,"associated"
"533",5,"with"
"534",5,"a"
"535",5,"particular"
"536",5,"program"
"537",5,"within"
"538",5,"a"
"539",5,"county"
"540",5,"department"
"541",5,"or"
"542",5,"activity"
"543",5,"within"
"544",5,"a"
"545",5,"budgetary"
"546",5,"unit"
"547",5,"each"
"548",5,"department"
"549",5,"or"
"550",5,"program"
"551",5,"summary"
"552",5,"contains"
"553",5,"a"
"554",5,"description"
"555",5,"accomplishments"
"556",5,"of"
"557",5,"the"
"558",5,"past"
"559",5,"fiscal"
"560",5,"year"
"561",5,"performance"
"562",5,"measures"
"563",5,"a"
"564",5,"budget"
"565",5,"summary"
"566",5,"and"
"567",5,"the"
"568",5,"number"
"569",5,"of"
"570",5,"authorized"
"571",5,"personnel"
"572",5,"in"
"573",5,"fulltime"
"574",5,"equivalent"
"575",5,"fte"
"576",5,"positions"
"577",5,"departments"
"578",5,"with"
"579",5,"more"
"580",5,"than"
"581",5,"one"
"582",5,"program"
"583",5,"have"
"584",5,"a"
"585",5,"business"
"586",5,"area"
"587",5,"summary"
"588",5,"sheet"
"589",5,"that"
"590",5,"precedes"
"591",5,"the"
"592",5,"programs"
"593",5,"each"
"594",5,"fund"
"595",5,"center"
"596",5,"is"
"597",5,"represented"
"598",5,"by"
"599",5,"a"
"600",5,"summary"
"601",5,"of"
"602",5,"appropriations"
"603",5,"in"
"604",5,"the"
