"","page_number","word","sent_count","sentiment","category"
"1",55,"Director",43,"Positive","Sentiment"
"2",55,"Director",43,"Trust","Emotion"
"3",515,"Debt",29,"Negative","Sentiment"
"4",515,"Debt",29,"Sadness","Emotion"
"5",68,"Debt",28,"Negative","Sentiment"
"6",68,"Debt",28,"Sadness","Emotion"
"7",302,"Fire",28,"Fear","Emotion"
"8",301,"Fire",25,"Fear","Emotion"
"9",58,"Budget",23,"Trust","Emotion"
"10",87,"Balance",23,"Positive","Sentiment"
"11",491,"Fire",23,"Fear","Emotion"
"12",128,"County",22,"Trust","Emotion"
"13",204,"Library",22,"Positive","Sentiment"
"14",523,"County",22,"Trust","Emotion"
"15",67,"Debt",19,"Negative","Sentiment"
"16",67,"Debt",19,"Sadness","Emotion"
"17",396,"Debt",19,"Negative","Sentiment"
"18",396,"Debt",19,"Sadness","Emotion"
"19",39,"Tax",18,"Negative","Sentiment"
"20",39,"Tax",18,"Sadness","Emotion"
"21",68,"County",18,"Trust","Emotion"
"22",72,"Board",18,"Anticipation","Emotion"
"23",355,"Fire",18,"Fear","Emotion"
"24",356,"Fire",18,"Fear","Emotion"
"25",388,"Actual",18,"Positive","Sentiment"
"26",126,"County",17,"Trust","Emotion"
"27",346,"Debt",17,"Negative","Sentiment"
"28",346,"Debt",17,"Sadness","Emotion"
"29",370,"Fleet",17,"Positive","Sentiment"
"30",53,"Specialist",16,"Trust","Emotion"
"31",88,"Tax",16,"Negative","Sentiment"
"32",88,"Tax",16,"Sadness","Emotion"
"33",92,"Tax",16,"Negative","Sentiment"
"34",92,"Tax",16,"Sadness","Emotion"
"35",330,"Conservation",16,"Anticipation","Emotion"
"36",330,"Conservation",16,"Positive","Sentiment"
"37",330,"Conservation",16,"Trust","Emotion"
"38",386,"Actual",16,"Positive","Sentiment"
"39",387,"Library",16,"Positive","Sentiment"
"40",507,"Waste",16,"Disgust","Emotion"
"41",507,"Waste",16,"Negative","Sentiment"
"42",29,"Board",15,"Anticipation","Emotion"
"43",29,"Budget",15,"Trust","Emotion"
"44",57,"Budget",15,"Trust","Emotion"
"45",66,"County",15,"Trust","Emotion"
"46",89,"Tax",15,"Negative","Sentiment"
"47",89,"Tax",15,"Sadness","Emotion"
"48",122,"County",15,"Trust","Emotion"
"49",138,"Expected",15,"Anticipation","Emotion"
"50",389,"Actual",15,"Positive","Sentiment"
"51",495,"Fire",15,"Fear","Emotion"
"52",521,"Tax",15,"Negative","Sentiment"
"53",521,"Tax",15,"Sadness","Emotion"
"54",15,"Budget",14,"Trust","Emotion"
"55",67,"County",14,"Trust","Emotion"
"56",73,"Board",14,"Anticipation","Emotion"
"57",94,"Fee",14,"Anger","Emotion"
"58",94,"Fee",14,"Negative","Sentiment"
"59",140,"Continue",14,"Anticipation","Emotion"
"60",140,"Continue",14,"Positive","Sentiment"
"61",140,"Continue",14,"Trust","Emotion"
"62",140,"County",14,"Trust","Emotion"
