"","page_number","word","sent_count","sentiment","category"
"1",386,"Fire",46,"Fear","Emotion"
"2",384,"Fire",45,"Fear","Emotion"
"3",347,"Fire",44,"Fear","Emotion"
"4",380,"Fire",44,"Fear","Emotion"
"5",348,"Fire",35,"Fear","Emotion"
"6",382,"Fire",33,"Fear","Emotion"
"7",340,"School",31,"Trust","Emotion"
"8",38,"Budget",22,"Trust","Emotion"
"9",36,"Budget",21,"Trust","Emotion"
"10",95,"Tax",20,"Negative","Sentiment"
"11",95,"Tax",20,"Sadness","Emotion"
"12",324,"Debt",20,"Negative","Sentiment"
"13",324,"Debt",20,"Sadness","Emotion"
"14",25,"Budget",19,"Trust","Emotion"
"15",325,"Debt",19,"Negative","Sentiment"
"16",325,"Debt",19,"Sadness","Emotion"
"17",98,"Balance",17,"Positive","Sentiment"
"18",37,"Budget",16,"Trust","Emotion"
"19",10,"Tax",15,"Negative","Sentiment"
"20",10,"Tax",15,"Sadness","Emotion"
"21",106,"Budget",15,"Trust","Emotion"
"22",71,"County",14,"Trust","Emotion"
"23",87,"Tax",14,"Negative","Sentiment"
"24",87,"Tax",14,"Sadness","Emotion"
"25",105,"Budget",14,"Trust","Emotion"
"26",114,"County",14,"Trust","Emotion"
"27",35,"Budget",13,"Trust","Emotion"
"28",82,"County",13,"Trust","Emotion"
"29",172,"School",13,"Trust","Emotion"
"30",353,"Plan",13,"Anticipation","Emotion"
"31",381,"Fire",13,"Fear","Emotion"
"32",30,"County",12,"Trust","Emotion"
"33",33,"Board",12,"Anticipation","Emotion"
"34",40,"Budget",12,"Trust","Emotion"
"35",43,"County",12,"Trust","Emotion"
"36",58,"County",12,"Trust","Emotion"
"37",101,"County",12,"Trust","Emotion"
"38",118,"County",12,"Trust","Emotion"
"39",165,"Plan",12,"Anticipation","Emotion"
"40",296,"County",12,"Trust","Emotion"
"41",387,"County",12,"Trust","Emotion"
"42",19,"Budget",11,"Trust","Emotion"
"43",41,"Debt",11,"Negative","Sentiment"
"44",41,"Debt",11,"Sadness","Emotion"
"45",90,"Tax",11,"Negative","Sentiment"
"46",90,"Tax",11,"Sadness","Emotion"
"47",106,"County",11,"Trust","Emotion"
"48",343,"Fire",11,"Fear","Emotion"
"49",359,"Center",11,"Positive","Sentiment"
"50",359,"Center",11,"Trust","Emotion"
"51",367,"Tax",11,"Negative","Sentiment"
"52",367,"Tax",11,"Sadness","Emotion"
"53",375,"Time",11,"Anticipation","Emotion"
"54",12,"Tax",10,"Negative","Sentiment"
"55",12,"Tax",10,"Sadness","Emotion"
"56",21,"Tax",10,"Negative","Sentiment"
"57",21,"Tax",10,"Sadness","Emotion"
"58",43,"Accounts",10,"Trust","Emotion"
"59",59,"County",10,"Trust","Emotion"
"60",92,"Tax",10,"Negative","Sentiment"
"61",92,"Tax",10,"Sadness","Emotion"
"62",94,"Lottery",10,"Anticipation","Emotion"
"63",95,"County",10,"Trust","Emotion"
"64",107,"Budget",10,"Trust","Emotion"
"65",108,"Board",10,"Anticipation","Emotion"
"66",112,"County",10,"Trust","Emotion"
"67",123,"County",10,"Trust","Emotion"
"68",144,"County",10,"Trust","Emotion"
"69",145,"County",10,"Trust","Emotion"
"70",206,"Assistance",10,"Positive","Sentiment"
"71",209,"Budget",10,"Trust","Emotion"
"72",210,"Public",10,"Anticipation","Emotion"
"73",210,"Public",10,"Positive","Sentiment"
"74",210,"County",10,"Trust","Emotion"
"75",229,"County",10,"Trust","Emotion"
"76",240,"Fire",10,"Fear","Emotion"
"77",244,"Emergency",10,"Fear","Emotion"
"78",244,"Emergency",10,"Negative","Sentiment"
"79",244,"Emergency",10,"Sadness","Emotion"
"80",244,"Emergency",10,"Surprise","Emotion"
"81",266,"Court",10,"Anger","Emotion"
"82",266,"Court",10,"Anticipation","Emotion"
"83",266,"Court",10,"Fear","Emotion"
"84",268,"Community",10,"Positive","Sentiment"
"85",275,"County",10,"Trust","Emotion"
"86",309,"Waste",10,"Disgust","Emotion"
"87",309,"Waste",10,"Negative","Sentiment"
"88",339,"School",10,"Trust","Emotion"
"89",368,"Budget",10,"Trust","Emotion"
"90",8,"Honorable",9,"Positive","Sentiment"
"91",8,"Honorable",9,"Trust","Emotion"
"92",19,"County",9,"Trust","Emotion"
"93",26,"County",9,"Trust","Emotion"
"94",27,"Budget",9,"Trust","Emotion"
"95",37,"Board",9,"Anticipation","Emotion"
"96",65,"Budget",9,"Trust","Emotion"
"97",72,"Budget",9,"Trust","Emotion"
"98",72,"County",9,"Trust","Emotion"
"99",78,"County",9,"Trust","Emotion"
"100",79,"Debt",9,"Negative","Sentiment"
"101",79,"Debt",9,"Sadness","Emotion"
"102",85,"County",9,"Trust","Emotion"
"103",105,"County",9,"Trust","Emotion"
"104",113,"County",9,"Trust","Emotion"
"105",115,"County",9,"Trust","Emotion"
"106",117,"County",9,"Trust","Emotion"
"107",118,"Board",9,"Anticipation","Emotion"
"108",120,"County",9,"Trust","Emotion"
"109",163,"Budget",9,"Trust","Emotion"
"110",202,"Juvenile",9,"Negative","Sentiment"
"111",204,"County",9,"Trust","Emotion"
"112",261,"County",9,"Trust","Emotion"
"113",267,"Court",9,"Anger","Emotion"
"114",267,"Court",9,"Anticipation","Emotion"
"115",267,"Court",9,"Fear","Emotion"
"116",268,"Court",9,"Anger","Emotion"
"117",268,"Court",9,"Anticipation","Emotion"
"118",268,"Court",9,"Fear","Emotion"
"119",273,"County",9,"Trust","Emotion"
"120",299,"Planning",9,"Anticipation","Emotion"
"121",299,"Planning",9,"Positive","Sentiment"
"122",299,"Planning",9,"Trust","Emotion"
"123",300,"Planning",9,"Anticipation","Emotion"
"124",300,"Planning",9,"Positive","Sentiment"
"125",300,"Planning",9,"Trust","Emotion"
"126",305,"Conservation",9,"Anticipation","Emotion"
"127",305,"Conservation",9,"Positive","Sentiment"
"128",305,"Conservation",9,"Trust","Emotion"
"129",325,"General",9,"Positive","Sentiment"
"130",325,"General",9,"Trust","Emotion"
"131",326,"Debt",9,"Negative","Sentiment"
"132",326,"Debt",9,"Sadness","Emotion"
"133",359,"Building",9,"Positive","Sentiment"
"134",370,"County",9,"Trust","Emotion"
"135",375,"Population",9,"Positive","Sentiment"
"136",387,"Board",9,"Anticipation","Emotion"
"137",17,"Budget",8,"Trust","Emotion"
"138",21,"Increase",8,"Positive","Sentiment"
"139",21,"County",8,"Trust","Emotion"
"140",25,"County",8,"Trust","Emotion"
"141",27,"Debt",8,"Negative","Sentiment"
"142",27,"Debt",8,"Sadness","Emotion"
"143",33,"County",8,"Trust","Emotion"
"144",70,"Maintenance",8,"Trust","Emotion"
"145",71,"Budget",8,"Trust","Emotion"
"146",85,"Library",8,"Positive","Sentiment"
"147",87,"Budget",8,"Trust","Emotion"
"148",106,"Management",8,"Positive","Sentiment"
"149",106,"Management",8,"Trust","Emotion"
"150",108,"County",8,"Trust","Emotion"
"151",109,"County",8,"Trust","Emotion"
"152",139,"Tax",8,"Negative","Sentiment"
"153",139,"Tax",8,"Sadness","Emotion"
"154",144,"Debt",8,"Negative","Sentiment"
"155",144,"Debt",8,"Sadness","Emotion"
"156",153,"Increase",8,"Positive","Sentiment"
"157",204,"Center",8,"Positive","Sentiment"
"158",204,"Center",8,"Trust","Emotion"
"159",221,"County",8,"Trust","Emotion"
"160",222,"County",8,"Trust","Emotion"
"161",227,"County",8,"Trust","Emotion"
"162",234,"County",8,"Trust","Emotion"
"163",236,"County",8,"Trust","Emotion"
"164",238,"Emergency",8,"Fear","Emotion"
"165",238,"Emergency",8,"Negative","Sentiment"
"166",238,"Emergency",8,"Sadness","Emotion"
"167",238,"Emergency",8,"Surprise","Emotion"
"168",250,"County",8,"Trust","Emotion"
"169",277,"County",8,"Trust","Emotion"
"170",279,"Demand",8,"Anger","Emotion"
"171",279,"Demand",8,"Negative","Sentiment"
"172",289,"Community",8,"Positive","Sentiment"
"173",295,"County",8,"Trust","Emotion"
"174",306,"Conservation",8,"Anticipation","Emotion"
"175",306,"Conservation",8,"Positive","Sentiment"
"176",306,"Conservation",8,"Trust","Emotion"
"177",309,"County",8,"Trust","Emotion"
"178",311,"Waste",8,"Disgust","Emotion"
"179",311,"Waste",8,"Negative","Sentiment"
"180",314,"Library",8,"Positive","Sentiment"
"181",320,"Bonds",8,"Negative","Sentiment"
"182",333,"County",8,"Trust","Emotion"
"183",349,"Fire",8,"Fear","Emotion"
"184",353,"County",8,"Trust","Emotion"
"185",359,"Detention",8,"Negative","Sentiment"
"186",359,"Detention",8,"Sadness","Emotion"
"187",367,"Budget",8,"Trust","Emotion"
"188",367,"County",8,"Trust","Emotion"
"189",375,"Pop",8,"Negative","Sentiment"
"190",375,"Pop",8,"Surprise","Emotion"
"191",379,"County",8,"Trust","Emotion"
"192",381,"Tax",8,"Negative","Sentiment"
"193",381,"Tax",8,"Sadness","Emotion"
"194",383,"Tax",8,"Negative","Sentiment"
"195",383,"Tax",8,"Sadness","Emotion"
"196",3,"Budget",7,"Trust","Emotion"
"197",5,"Budget",7,"Trust","Emotion"
"198",5,"County",7,"Trust","Emotion"
"199",8,"County",7,"Trust","Emotion"
"200",9,"Community",7,"Positive","Sentiment"
"201",12,"County",7,"Trust","Emotion"
"202",16,"County",7,"Trust","Emotion"
"203",19,"Maintenance",7,"Trust","Emotion"
"204",26,"Information",7,"Positive","Sentiment"
"205",36,"Board",7,"Anticipation","Emotion"
"206",41,"County",7,"Trust","Emotion"
"207",49,"Balance",7,"Positive","Sentiment"
"208",68,"County",7,"Trust","Emotion"
"209",75,"County",7,"Trust","Emotion"
"210",80,"Plan",7,"Anticipation","Emotion"
"211",80,"Budget",7,"Trust","Emotion"
"212",87,"General",7,"Positive","Sentiment"
"213",87,"General",7,"Trust","Emotion"
"214",98,"General",7,"Positive","Sentiment"
"215",98,"General",7,"Trust","Emotion"
"216",99,"Balance",7,"Positive","Sentiment"
"217",102,"County",7,"Trust","Emotion"
"218",105,"Management",7,"Positive","Sentiment"
"219",105,"Management",7,"Trust","Emotion"
"220",115,"Tax",7,"Negative","Sentiment"
"221",115,"Tax",7,"Sadness","Emotion"
"222",153,"Budget",7,"Trust","Emotion"
"223",163,"Increase",7,"Positive","Sentiment"
"224",165,"Strategic",7,"Positive","Sentiment"
"225",168,"Learning",7,"Positive","Sentiment"
"226",168,"School",7,"Trust","Emotion"
"227",195,"Child",7,"Anticipation","Emotion"
"228",195,"Child",7,"Joy","Emotion"
"229",195,"Child",7,"Positive","Sentiment"
"230",199,"County",7,"Trust","Emotion"
"231",200,"Budget",7,"Trust","Emotion"
"232",202,"Prevention",7,"Anticipation","Emotion"
"233",202,"Prevention",7,"Positive","Sentiment"
"234",202,"County",7,"Trust","Emotion"
"235",206,"County",7,"Trust","Emotion"
"236",217,"Budget",7,"Trust","Emotion"
"237",234,"Detention",7,"Negative","Sentiment"
"238",234,"Detention",7,"Sadness","Emotion"
"239",235,"Juvenile",7,"Negative","Sentiment"
"240",238,"Management",7,"Positive","Sentiment"
"241",238,"Management",7,"Trust","Emotion"
"242",242,"Fire",7,"Fear","Emotion"
"243",244,"Fire",7,"Fear","Emotion"
"244",246,"County",7,"Trust","Emotion"
"245",253,"County",7,"Trust","Emotion"
"246",260,"County",7,"Trust","Emotion"
"247",261,"Law",7,"Trust","Emotion"
"248",266,"County",7,"Trust","Emotion"
"249",282,"County",7,"Trust","Emotion"
"250",283,"System",7,"Trust","Emotion"
"251",284,"County",7,"Trust","Emotion"
"252",284,"System",7,"Trust","Emotion"
"253",286,"Fleet",7,"Positive","Sentiment"
"254",301,"County",7,"Trust","Emotion"
"255",307,"Conservation",7,"Anticipation","Emotion"
"256",307,"Share",7,"Anticipation","Emotion"
"257",307,"Share",7,"Joy","Emotion"
"258",307,"Conservation",7,"Positive","Sentiment"
"259",307,"Share",7,"Positive","Sentiment"
"260",307,"Conservation",7,"Trust","Emotion"
"261",307,"Share",7,"Trust","Emotion"
"262",313,"County",7,"Trust","Emotion"
"263",325,"Exceed",7,"Anticipation","Emotion"
"264",325,"Exceed",7,"Joy","Emotion"
"265",325,"Exceed",7,"Positive","Sentiment"
"266",329,"Plan",7,"Anticipation","Emotion"
