"","page_number","word","sent_count","sentiment","category"
"1",320,"Surcharge",38,"Anger","Emotion"
"2",320,"Surcharge",38,"Negative","Sentiment"
"3",320,"Technology",38,"Positive","Sentiment"
"4",321,"Surcharge",38,"Anger","Emotion"
"5",321,"Surcharge",38,"Negative","Sentiment"
"6",52,"Tax",37,"Negative","Sentiment"
"7",52,"Tax",37,"Sadness","Emotion"
"8",321,"Technology",32,"Positive","Sentiment"
"9",320,"Letter",30,"Anticipation","Emotion"
"10",322,"Surcharge",30,"Anger","Emotion"
"11",322,"Surcharge",30,"Negative","Sentiment"
"12",357,"Budget",30,"Trust","Emotion"
"13",263,"Library",28,"Positive","Sentiment"
"14",322,"Technology",28,"Positive","Sentiment"
"15",52,"County",24,"Trust","Emotion"
"16",165,"Fire",24,"Fear","Emotion"
"17",321,"Fee",22,"Anger","Emotion"
"18",321,"Fee",22,"Negative","Sentiment"
"19",358,"Budget",22,"Trust","Emotion"
"20",19,"Fire",20,"Fear","Emotion"
"21",347,"Balance",20,"Positive","Sentiment"
"22",114,"County",19,"Trust","Emotion"
"23",203,"County",19,"Trust","Emotion"
"24",348,"Budget",19,"Trust","Emotion"
"25",350,"County",19,"Trust","Emotion"
"26",32,"Fee",18,"Anger","Emotion"
"27",32,"Fee",18,"Negative","Sentiment"
"28",348,"County",18,"Trust","Emotion"
"29",351,"Debt",18,"Negative","Sentiment"
"30",351,"Debt",18,"Sadness","Emotion"
"31",351,"County",18,"Trust","Emotion"
"32",76,"County",17,"Trust","Emotion"
"33",78,"Balance",17,"Positive","Sentiment"
"34",187,"County",17,"Trust","Emotion"
"35",77,"County",16,"Trust","Emotion"
"36",96,"County",16,"Trust","Emotion"
"37",128,"Budget",16,"Trust","Emotion"
"38",171,"Emergency",16,"Fear","Emotion"
"39",171,"Emergency",16,"Negative","Sentiment"
"40",171,"Emergency",16,"Sadness","Emotion"
"41",171,"Emergency",16,"Surprise","Emotion"
"42",265,"Library",16,"Positive","Sentiment"
"43",305,"Bonds",16,"Negative","Sentiment"
"44",18,"County",15,"Trust","Emotion"
"45",132,"Veteran",15,"Positive","Sentiment"
"46",132,"Veteran",15,"Trust","Emotion"
"47",357,"County",15,"Trust","Emotion"
"48",42,"Fire",14,"Fear","Emotion"
"49",72,"County",14,"Trust","Emotion"
"50",88,"General",14,"Positive","Sentiment"
"51",88,"General",14,"Trust","Emotion"
"52",169,"Fire",14,"Fear","Emotion"
"53",263,"County",14,"Trust","Emotion"
"54",297,"Fire",14,"Fear","Emotion"
"55",349,"Budget",14,"Trust","Emotion"
"56",351,"Bonds",14,"Negative","Sentiment"
"57",15,"Tax",13,"Negative","Sentiment"
"58",15,"Tax",13,"Sadness","Emotion"
"59",20,"County",13,"Trust","Emotion"
"60",90,"Tax",13,"Negative","Sentiment"
"61",90,"Tax",13,"Sadness","Emotion"
"62",100,"Court",13,"Anger","Emotion"
"63",100,"Court",13,"Anticipation","Emotion"
"64",100,"Court",13,"Fear","Emotion"
"65",165,"County",13,"Trust","Emotion"
"66",216,"County",13,"Trust","Emotion"
"67",286,"Debt",13,"Negative","Sentiment"
"68",286,"Debt",13,"Sadness","Emotion"
"69",305,"County",13,"Trust","Emotion"
"70",347,"General",13,"Positive","Sentiment"
"71",347,"General",13,"Trust","Emotion"
"72",352,"Budget",13,"Trust","Emotion"
"73",12,"County",12,"Trust","Emotion"
"74",17,"County",12,"Trust","Emotion"
"75",19,"Tax",12,"Negative","Sentiment"
"76",19,"Tax",12,"Sadness","Emotion"
"77",23,"Tax",12,"Negative","Sentiment"
"78",23,"Tax",12,"Sadness","Emotion"
"79",31,"Fee",12,"Anger","Emotion"
"80",31,"Fee",12,"Negative","Sentiment"
"81",36,"Vaccine",12,"Positive","Sentiment"
"82",70,"Board",12,"Anticipation","Emotion"
"83",120,"Technology",12,"Positive","Sentiment"
"84",120,"County",12,"Trust","Emotion"
"85",130,"Budget",12,"Trust","Emotion"
"86",166,"Fire",12,"Fear","Emotion"
"87",217,"County",12,"Trust","Emotion"
"88",266,"Library",12,"Positive","Sentiment"
"89",305,"General",12,"Positive","Sentiment"
"90",305,"General",12,"Trust","Emotion"
"91",306,"Debt",12,"Negative","Sentiment"
"92",306,"Debt",12,"Sadness","Emotion"
"93",320,"Fee",12,"Anger","Emotion"
"94",320,"Fee",12,"Negative","Sentiment"
"95",321,"Letter",12,"Anticipation","Emotion"
"96",321,"Gross",12,"Disgust","Emotion"
"97",321,"Gross",12,"Negative","Sentiment"
"98",347,"County",12,"Trust","Emotion"
"99",349,"County",12,"Trust","Emotion"
"100",15,"County",11,"Trust","Emotion"
"101",17,"Public",11,"Anticipation","Emotion"
"102",17,"Public",11,"Positive","Sentiment"
"103",20,"Fire",11,"Fear","Emotion"
"104",51,"Tax",11,"Negative","Sentiment"
"105",51,"Tax",11,"Sadness","Emotion"
"106",70,"County",11,"Trust","Emotion"
"107",84,"Strategic",11,"Positive","Sentiment"
"108",153,"Detention",11,"Negative","Sentiment"
"109",153,"Detention",11,"Sadness","Emotion"
"110",199,"Waste",11,"Disgust","Emotion"
"111",199,"Waste",11,"Negative","Sentiment"
"112",210,"County",11,"Trust","Emotion"
"113",214,"Cooperative",11,"Positive","Sentiment"
"114",214,"Cooperative",11,"Trust","Emotion"
"115",237,"County",11,"Trust","Emotion"
"116",240,"Assistance",11,"Positive","Sentiment"
"117",248,"Juvenile",11,"Negative","Sentiment"
"118",288,"County",11,"Trust","Emotion"
"119",292,"Plan",11,"Anticipation","Emotion"
"120",322,"Letter",11,"Anticipation","Emotion"
"121",357,"Board",11,"Anticipation","Emotion"
"122",3,"County",10,"Trust","Emotion"
"123",12,"Budget",10,"Trust","Emotion"
"124",43,"Fire",10,"Fear","Emotion"
"125",53,"Budget",10,"Trust","Emotion"
"126",54,"County",10,"Trust","Emotion"
"127",73,"Board",10,"Anticipation","Emotion"
"128",84,"Plan",10,"Anticipation","Emotion"
"129",140,"General",10,"Positive","Sentiment"
"130",140,"General",10,"Trust","Emotion"
"131",150,"Crime",10,"Anger","Emotion"
"132",150,"Crime",10,"Negative","Sentiment"
"133",158,"Calls",10,"Anticipation","Emotion"
"134",158,"Calls",10,"Negative","Sentiment"
"135",158,"Calls",10,"Trust","Emotion"
"136",161,"Emergency",10,"Fear","Emotion"
