"","page_number","word"
"1",1,"mecklenburg"
"2",1,"county"
"3",1,"north"
"4",1,"carolina"
"5",1,"fiscal"
"6",1,"year"
"7",1,"adopted"
"8",1,"budget"
"9",1,"wwwmecklenburgcountyncgov"
"10",2,"the"
"11",2,"government"
"12",2,"finance"
"13",2,"officers"
"14",2,"association"
"15",2,"of"
"16",2,"the"
"17",2,"united"
"18",2,"states"
"19",2,"and"
"20",2,"canada"
"21",2,"gfoa"
"22",2,"presented"
"23",2,"an"
"24",2,"award"
"25",2,"for"
"26",2,"distinguished"
"27",2,"budget"
"28",2,"presentation"
"29",2,"to"
"30",2,"mecklenburg"
"31",2,"county"
"32",2,"for"
"33",2,"its"
"34",2,"annual"
"35",2,"budget"
"36",2,"for"
"37",2,"the"
"38",2,"fiscal"
"39",2,"year"
"40",2,"beginning"
"41",2,"july"
"42",2,"in"
"43",2,"order"
"44",2,"to"
"45",2,"receive"
"46",2,"this"
"47",2,"award"
"48",2,"a"
"49",2,"governmental"
"50",2,"unit"
"51",2,"must"
"52",2,"publish"
"53",2,"a"
"54",2,"budget"
"55",2,"document"
"56",2,"that"
"57",2,"meets"
"58",2,"program"
"59",2,"criteria"
"60",2,"as"
"61",2,"a"
"62",2,"policy"
"63",2,"document"
"64",2,"as"
"65",2,"an"
"66",2,"operations"
"67",2,"guide"
"68",2,"as"
"69",2,"a"
"70",2,"financial"
"71",2,"plan"
"72",2,"and"
"73",2,"as"
"74",2,"a"
"75",2,"communications"
"76",2,"medium"
"77",2,"the"
"78",2,"award"
"79",2,"is"
"80",2,"valid"
"81",2,"for"
"82",2,"a"
"83",2,"period"
"84",2,"of"
"85",2,"one"
"86",2,"year"
"87",2,"only"
"88",2,"we"
"89",2,"believe"
"90",2,"our"
"91",2,"current"
"92",2,"budget"
"93",2,"continues"
"94",2,"to"
"95",2,"conform"
"96",2,"to"
"97",2,"program"
"98",2,"requirements"
"99",2,"and"
"100",2,"we"
"101",2,"are"
"102",2,"submitting"
"103",2,"it"
"104",2,"to"
"105",2,"gfoa"
"106",2,"to"
"107",2,"determine"
"108",2,"its"
"109",2,"eligibility"
"110",2,"for"
"111",2,"another"
"112",2,"award"
"113",2,"adopted"
"114",2,"budget"
"115",2,"fiscal"
"116",2,"year"
"117",3,"mecklenburg"
"118",3,"board"
"119",3,"of"
"120",3,"county"
"121",3,"commissioners"
"122",3,"chairman"
"123",3,"harold"
"124",3,"cogdell"
"125",3,"jr"
"126",3,"u"
"127",3,"at"
"128",3,"large"
"129",3,"vice"
"130",3,"chairman"
"131",3,"jim"
"132",3,"pendergraph"
"133",3,"r"
"134",3,"at"
"135",3,"large"
"136",3,"at"
"137",3,"large"
