"","page_number","word"
"1",3,"fiscal"
"2",3,"year"
"3",3,"adopted"
"4",3,"budget"
"5",3,"brenda"
"6",3,"jones"
"7",3,"fox"
"8",3,"county"
"9",3,"manager"
"10",3,"sharisse"
"11",3,"fuller"
"12",3,"assistant"
"13",3,"county"
"14",3,"managerhuman"
"15",3,"resources"
"16",3,"director"
"17",3,"prepared"
"18",3,"by"
"19",3,"the"
"20",3,"office"
"21",3,"of"
"22",3,"budget"
"23",3,"management"
"24",3,"and"
"25",3,"evaluation"
"26",3,"michael"
"27",3,"halford"
"28",3,"budget"
"29",3,"director"
"30",3,"creighton"
"31",3,"avila"
"32",3,"budget"
"33",3,"management"
"34",3,"analyst"
"35",3,"tansy"
"36",3,"ephriam"
"37",3,"long"
"38",3,"budget"
"39",3,"management"
"40",3,"analyst"
"41",3,"randall"
"42",3,"lyons"
"43",3,"budget"
"44",3,"management"
"45",3,"analyst"
"46",3,"casey"
"47",3,"smith"
"48",3,"budget"
"49",3,"management"
"50",3,"analyst"
"51",3,"cover"
"52",3,"scott"
"53",3,"redmon"
"54",3,"web"
"55",3,"applications"
"56",3,"manager"
"57",3,"information"
"58",3,"services"
"59",5,"table"
"60",5,"of"
"61",5,"contents"
"62",5,"county"
"63",5,"managers"
"64",5,"budget"
"65",5,"messagei"
"66",5,"board"
"67",5,"changes"
"68",5,"to"
"69",5,"the"
"70",5,"county"
"71",5,"managers"
"72",5,"budget"
"73",5,"readers"
"74",5,"guide"
"75",5,"to"
"76",5,"the"
"77",5,"guilford"
"78",5,"county"
"79",5,"budget"
"80",5,"document"
"81",5,"introduction"
"82",5,"vision"
"83",5,"values"
"84",5,"mission"
"85",5,"goals"
"86",5,"organizational"
"87",5,"chart"
"88",5,"budget"
"89",5,"development"
"90",5,"process"
"91",5,"calendar"
"92",5,"amendment"
"93",5,"process"
"94",5,"budget"
"95",5,"financial"
"96",5,"guidelines"
"97",5,"fund"
"98",5,"structure"
"99",5,"basis"
"100",5,"of"
"101",5,"budgeting"
"102",5,"basis"
"103",5,"of"
"104",5,"accounting"
"105",5,"summary"
"106",5,"of"
"107",5,"revenues"
"108",5,"expenditures"
"109",5,"changes"
"110",5,"in"
"111",5,"fund"
"112",5,"balance"
"113",5,"general"
"114",5,"fund"
"115",5,"summary"
"116",5,"information"
"117",5,"expenditures"
"118",5,"by"
"119",5,"service"
"120",5,"category"
"121",5,"expenditures"
"122",5,"by"
"123",5,"type"
"124",5,"of"
"125",5,"expense"
"126",5,"sources"
"127",5,"of"
"128",5,"funds"
"129",5,"summary"
"130",5,"of"
"131",5,"department"
"132",5,"expenditures"
"133",5,"revenues"
"134",5,"expenditures"
"135",5,"discussion"
"136",5,"education"
"137",5,"school"
"138",5,"debt"
"139",5,"human"
"140",5,"services"
"141",5,"public"
"142",5,"safety"
"143",5,"noneducation"
"144",5,"debt"
"145",5,"service"
"146",5,"support"
"147",5,"services"
"148",5,"general"
"149",5,"government"
"150",5,"community"
"151",5,"services"
"152",5,"revenues"
"153",5,"discussion"
"154",5,"revenueneutral"
"155",5,"tax"
"156",5,"rate"
"157",5,"and"
"158",5,"calculations"
"159",5,"property"
"160",5,"tax"
"161",5,"federal"
"162",5,"state"
"163",5,"funds"
"164",5,"sales"
"165",5,"tax"
"166",5,"user"
"167",5,"fees"
"168",5,"charges"
"169",5,"other"
"170",5,"revenues"
"171",5,"fund"
"172",5,"balance"
"173",6,"table"
"174",6,"of"
"175",6,"contents"
"176",6,"summary"
"177",6,"of"
"178",6,"positions"
"179",6,"by"
"180",6,"department"
"181",6,"summary"
"182",6,"of"
"183",6,"position"
"184",6,"changes"
"185",6,"fy"
"186",6,"to"
"187",6,"fy"
"188",6,"strategic"
"189",6,"plan"
"190",6,"board"
"191",6,"priorities"
"192",6,"budget"
"193",6,"by"
"194",6,"county"
"195",6,"goals"
"196",6,"priorities"
"197",6,"functional"
"198",6,"areas"
"199",6,"departments"
"200",6,"general"
"201",6,"government"
"202",6,"summary"
"203",6,"budget"
"204",6,"management"
"205",6,"evaluation"
"206",6,"clerk"
"207",6,"to"
"208",6,"the"
"209",6,"board"
"210",6,"county"
"211",6,"administration"
"212",6,"county"
"213",6,"attorney"
"214",6,"county"
"215",6,"commissioners"
"216",6,"elections"
"217",6,"board"
"218",6,"of"
"219",6,"finance"
"220",6,"human"
"221",6,"resources"
"222",6,"internal"
"223",6,"audit"
"224",6,"purchasing"
"225",6,"register"
"226",6,"of"
"227",6,"deeds"
"228",6,"tax"
"229",6,"education"
"230",6,"summary"
"231",6,"guilford"
"232",6,"county"
"233",6,"schools"
"234",6,"guilford"
"235",6,"technical"
"236",6,"community"
"237",6,"college"
"238",6,"human"
"239",6,"services"
"240",6,"summary"
"241",6,"child"
"242",6,"support"
"243",6,"enforcement"
"244",6,"coordinated"
"245",6,"services"
"246",6,"human"
"247",6,"services"
"248",6,"community"
"249",6,"based"
"250",6,"organizations"
"251",6,"cbos"
"252",6,"the"
"253",6,"guilford"
"254",6,"centermental"
"255",6,"health"
"256",6,"public"
"257",6,"assistance"
"258",6,"mandates"
"259",6,"medicaid"
"260",6,"special"
"261",6,"assistance"
"262",6,"to"
"263",6,"adults"
"264",6,"tanf"
"265",6,"public"
"266",6,"health"
"267",6,"social"
"268",6,"services"
"269",6,"transportation"
"270",6,"veterans"
"271",6,"services"
"272",6,"public"
"273",6,"safety"
"274",6,"summary"
"275",6,"animal"
"276",6,"services"
"277",7,"table"
"278",7,"of"
"279",7,"contents"
"280",7,"court"
"281",7,"alternatives"
"282",7,"emergency"
"283",7,"services"
"284",7,"guilford"
"285",7,"metro"
"286",7,"inspections"
"287",7,"law"
"288",7,"enforcement"
"289",7,"other"
"290",7,"protection"
"291",7,"security"
"292",7,"support"
"293",7,"services"
"294",7,"summary"
"295",7,"payasyougo"
"296",7,"capital"
"297",7,"infrastructure"
"298",7,"funding"
"299",7,"technology"
"300",7,"needs"
"301",7,"facilities"
"302",7,"information"
"303",7,"services"
"304",7,"fleet"
"305",7,"operations"
"306",7,"property"
"307",7,"management"
"308",7,"community"
"309",7,"services"
"310",7,"summary"
"311",7,"cooperative"
"312",7,"extension"
"313",7,"culture"
"314",7,"and"
"315",7,"recreation"
"316",7,"parks"
"317",7,"libraries"
"318",7,"and"
"319",7,"community"
"320",7,"agencies"
"321",7,"culture"
"322",7,"and"
"323",7,"recreation"
"324",7,"community"
"325",7,"based"
"326",7,"organizations"
"327",7,"cbos"
"328",7,"economic"
"329",7,"development"
"330",7,"outside"
"331",7,"agencies"
"332",7,"incentives"
"333",7,"planning"
"334",7,"development"
"335",7,"soil"
"336",7,"water"
"337",7,"conservation"
"338",7,"solid"
"339",7,"waste"
"340",7,"debt"
"341",7,"service"
"342",7,"information"
"343",7,"summary"
"344",7,"estimated"
"345",7,"annual"
"346",7,"bond"
"347",7,"debt"
"348",7,"service"
"349",7,"payments"
"350",7,"existing"
"351",7,"planned"
"352",7,"issues"
"353",7,"debt"
