"","page_number","word"
"1",1,"go"
"2",1,"to"
"3",1,"table"
"4",1,"of"
"5",1,"contents"
"6",1,"durham"
"7",1,"county"
"8",1,"north"
"9",1,"carolina"
"10",1,"approved"
"11",1,"budget"
"12",1,"fiscal"
"13",1,"year"
"14",1,"providing"
"15",1,"iscally"
"16",1,"responsible"
"17",1,"quality"
"18",1,"services"
"19",1,"necessary"
"20",1,"to"
"21",1,"promote"
"22",1,"a"
"23",1,"healthy"
"24",1,"safe"
"25",1,"and"
"26",1,"vibrant"
"27",1,"community"
"28",2,"durham"
"29",2,"county"
"30",2,"north"
"31",2,"carolina"
"32",2,"fy"
"33",2,"approved"
"34",2,"budget"
"35",2,"board"
"36",2,"of"
"37",2,"county"
"38",2,"commissioners"
"39",2,"michael"
"40",2,"d"
"41",2,"page"
"42",2,"chairman"
"43",2,"ellen"
"44",2,"w"
"45",2,"reckhow"
"46",2,"vicechairman"
"47",2,"pam"
"48",2,"h"
"49",2,"karriker"
"50",2,"brenda"
"51",2,"a"
"52",2,"howerton"
"53",2,"county"
"54",2,"officals"
"55",2,"budget"
"56",2,"and"
"57",2,"management"
"58",2,"staff"
"59",2,"mike"
"60",2,"ruffin"
"61",2,"county"
"62",2,"manager"
"63",2,"pamela"
"64",2,"meyer"
"65",2,"director"
"66",2,"marqueta"
"67",2,"welton"
"68",2,"deputy"
"69",2,"county"
"70",2,"manager"
"71",2,"s"
"72",2,"keith"
"73",2,"lane"
"74",2,"senior"
"75",2,"budget"
"76",2,"analyst"
"77",2,"lee"
"78",2,"worsley"
"79",2,"deputy"
"80",2,"county"
"81",2,"manager"
"82",2,"kim"
"83",2,"connally"
"84",2,"budget"
"85",2,"analyst"
"86",2,"lowell"
"87",2,"siler"
"88",2,"county"
"89",2,"attorney"
"90",2,"bo"
"91",2,"gattis"
"92",2,"budget"
"93",2,"analyst"
"94",2,"michelle"
"95",2,"parkerevans"
"96",2,"clerk"
"97",2,"to"
"98",2,"the"
"99",2,"board"
"100",2,"laura"
"101",2,"jensen"
"102",2,"budget"
"103",2,"analyst"
"104",2,"george"
"105",2,"quick"
"106",2,"finance"
"107",2,"director"
"108",2,"i"
"109",3,"durham"
"110",3,"county"
"111",3,"north"
"112",3,"carolina"
"113",3,"general"
"114",3,"administration"
"115",3,"organizational"
"116",3,"chart"
"117",3,"citizens"
"118",3,"of"
"119",3,"durham"
"120",3,"county"
"121",3,"board"
"122",3,"of"
"123",3,"county"
"124",3,"commissioners"
"125",3,"county"
"126",3,"manager"
"127",3,"county"
"128",3,"attorney"
"129",3,"clerk"
"130",3,"to"
"131",3,"the"
"132",3,"board"
"133",3,"budget"
"134",3,"management"
"135",3,"internal"
"136",3,"audit"
"137",3,"services"
"138",3,"human"
"139",3,"resources"
"140",3,"finance"
"141",3,"staff"
"142",3,"development"
"143",3,"deputy"
"144",3,"county"
"145",3,"manager"
"146",3,"assistant"
"147",3,"county"
"148",3,"manager"
"149",3,"assistant"
"150",3,"county"
"151",3,"manager"
"152",3,"deputy"
"153",3,"county"
"154",3,"manager"
"155",3,"for"
"156",3,"special"
"157",3,"projects"
"158",3,"for"
"159",3,"communications"
"160",3,"assistant"
"161",3,"to"
"162",3,"the"
"163",3,"county"
"164",3,"manager"
"165",3,"economic"
"166",3,"development"
"167",3,"administrative"
"168",3,"support"
"169",3,"planning"
"170",3,"development"
"171",3,"public"
"172",3,"safety"
"173",3,"health"
"174",3,"human"
"175",3,"services"
"176",3,"general"
"177",3,"government"
"178",3,"soil"
"179",3,"water"
"180",3,"fire"
"181",3,"marshalemergency"
"182",3,"sheriffs"
"183",3,"dept"
"184",3,"county"
"185",3,"engineering"
"186",3,"mental"
"187",3,"health"
"188",3,"services"
"189",3,"social"
"190",3,"services"
"191",3,"tax"
"192",3,"administration"
"193",3,"register"
"194",3,"of"
"195",3,"deeds"
"196",3,"conservation"
"197",3,"management"
"198",3,"jail"
"199",3,"forest"
"200",3,"protection"
"201",3,"citycounty"
"202",3,"inspections"
"203",3,"emergency"
"204",3,"medical"
"205",3,"emergency"
"206",3,"public"
"207",3,"health"
"208",3,"services"
"209",3,"general"
"210",3,"services"
"211",3,"board"
"212",3,"of"
"213",3,"elections"
"214",3,"services"
"215",3,"communications"
"216",3,"criminal"
"217",3,"justice"
"218",3,"resource"
"219",3,"citycounty"
