"","page_number","word"
"1",1,"fiscal"
"2",1,"year"
"3",1,"adopted"
"4",1,"budget"
"5",1,"guilford"
"6",1,"county"
"7",1,"board"
"8",1,"of"
"9",1,"commissioners"
"10",1,"linda"
"11",1,"o"
"12",1,"shaw"
"13",1,"board"
"14",1,"chair"
"15",1,"bill"
"16",1,"bencini"
"17",1,"board"
"18",1,"vice"
"19",1,"chair"
"20",1,"alan"
"21",1,"branson"
"22",1,"kay"
"23",1,"cashion"
"24",1,"carolyn"
"25",1,"q"
"26",1,"coleman"
"27",1,"bruce"
"28",1,"e"
"29",1,"davis"
"30",1,"hank"
"31",1,"henning"
"32",1,"jeff"
"33",1,"phillips"
"34",1,"ray"
"35",1,"trapp"
"36",1,"county"
"37",1,"manager"
"38",1,"marty"
"39",1,"k"
"40",1,"lawing"
"41",1,"office"
"42",1,"of"
"43",1,"budget"
"44",1,"management"
"45",1,"and"
"46",1,"evaluation"
"47",1,"michael"
"48",1,"halford"
"49",1,"budget"
"50",1,"director"
"51",1,"tansy"
"52",1,"ephriam"
"53",1,"long"
"54",1,"budget"
"55",1,"management"
"56",1,"analyst"
"57",1,"randall"
"58",1,"lyons"
"59",1,"budget"
"60",1,"management"
"61",1,"analyst"
"62",1,"casey"
"63",1,"smith"
"64",1,"senior"
"65",1,"budget"
"66",1,"management"
"67",1,"analyst"
"68",1,"cover"
"69",1,"scott"
"70",1,"redmon"
"71",1,"web"
"72",1,"applications"
"73",1,"manager"
"74",1,"information"
"75",1,"services"
"76",2,"the"
"77",2,"government"
"78",2,"finance"
"79",2,"officers"
"80",2,"association"
"81",2,"of"
"82",2,"the"
"83",2,"united"
"84",2,"states"
"85",2,"and"
"86",2,"canada"
"87",2,"gfoa"
"88",2,"presented"
"89",2,"a"
"90",2,"distinguished"
"91",2,"budget"
"92",2,"presentation"
"93",2,"award"
"94",2,"to"
"95",2,"guilford"
"96",2,"county"
"97",2,"north"
"98",2,"carolina"
"99",2,"for"
"100",2,"its"
"101",2,"annual"
"102",2,"budget"
"103",2,"for"
"104",2,"the"
"105",2,"fiscal"
"106",2,"year"
"107",2,"beginning"
"108",2,"july"
"109",2,"in"
"110",2,"order"
"111",2,"to"
"112",2,"receive"
"113",2,"this"
"114",2,"award"
"115",2,"a"
"116",2,"governmental"
"117",2,"unit"
"118",2,"must"
"119",2,"publish"
"120",2,"a"
"121",2,"budget"
"122",2,"document"
"123",2,"that"
"124",2,"meets"
"125",2,"program"
"126",2,"criteria"
"127",2,"as"
"128",2,"a"
"129",2,"policy"
"130",2,"document"
"131",2,"as"
"132",2,"an"
"133",2,"operations"
"134",2,"guide"
"135",2,"as"
"136",2,"a"
"137",2,"financial"
"138",2,"plan"
"139",2,"and"
"140",2,"as"
"141",2,"a"
"142",2,"communications"
"143",2,"device"
"144",2,"this"
"145",2,"award"
"146",2,"is"
"147",2,"valid"
"148",2,"for"
"149",2,"a"
"150",2,"period"
"151",2,"of"
"152",2,"one"
"153",2,"year"
"154",2,"only"
"155",2,"we"
"156",2,"believe"
"157",2,"our"
"158",2,"current"
"159",2,"budget"
"160",2,"continues"
"161",2,"to"
"162",2,"conform"
"163",2,"to"
"164",2,"program"
"165",2,"requirements"
"166",2,"and"
"167",2,"we"
"168",2,"are"
"169",2,"submitting"
"170",2,"it"
"171",2,"to"
"172",2,"gfoa"
"173",2,"to"
"174",2,"determine"
"175",2,"its"
"176",2,"eligibility"
"177",2,"for"
"178",2,"another"
"179",2,"award"
"180",3,"table"
"181",3,"of"
"182",3,"contents"
"183",3,"county"
"184",3,"managers"
"185",3,"recommended"
"186",3,"budget"
"187",3,"messagei"
"188",3,"board"
"189",3,"changes"
"190",3,"to"
"191",3,"recommended"
"192",3,"budgetxiii"
"193",3,"readers"
"194",3,"guide"
"195",3,"to"
"196",3,"the"
"197",3,"budget"
"198",3,"document"
"199",3,"introduction"
"200",3,"vision"
"201",3,"values"
"202",3,"mission"
"203",3,"goals"
"204",3,"organizational"
"205",3,"chart"
"206",3,"budget"
"207",3,"development"
"208",3,"process"
"209",3,"calendar"
"210",3,"amendment"
"211",3,"process"
"212",3,"budget"
"213",3,"financial"
"214",3,"guidelines"
"215",3,"fund"
"216",3,"structure"
"217",3,"summary"
"218",3,"of"
"219",3,"revenues"
"220",3,"expenditures"
"221",3,"changes"
"222",3,"in"
"223",3,"fund"
"224",3,"balance"
"225",3,"general"
"226",3,"fund"
"227",3,"summary"
"228",3,"information"
"229",3,"summary"
"230",3,"of"
"231",3,"expenditures"
"232",3,"and"
"233",3,"revenues"
"234",3,"expenditures"
"235",3,"discussion"
"236",3,"education"
"237",3,"school"
"238",3,"debt"
"239",3,"human"
"240",3,"services"
"241",3,"public"
"242",3,"safety"
"243",3,"nonschool"
"244",3,"debt"
"245",3,"service"
"246",3,"support"
"247",3,"services"
"248",3,"general"
"249",3,"government"
"250",3,"community"
"251",3,"services"
"252",3,"revenues"
"253",3,"discussion"
"254",3,"property"
"255",3,"tax"
"256",3,"federal"
"257",3,"state"
"258",3,"funds"
"259",3,"sales"
"260",3,"tax"
"261",3,"user"
"262",3,"fees"
"263",3,"charges"
"264",3,"other"
"265",3,"revenues"
"266",3,"fund"
"267",3,"balance"
"268",3,"summary"
"269",3,"of"
"270",3,"positions"
"271",3,"by"
"272",3,"department"
"273",3,"summary"
"274",3,"of"
"275",3,"position"
"276",3,"changes"
"277",3,"strategic"
"278",3,"plan"
"279",3,"board"
"280",3,"priorities"
"281",4,"table"
"282",4,"of"
"283",4,"contents"
"284",4,"budget"
"285",4,"by"
"286",4,"county"
"287",4,"goals"
"288",4,"priorities"
"289",4,"functional"
"290",4,"areas"
"291",4,"departments"
"292",4,"general"
"293",4,"government"
"294",4,"summary"
"295",4,"budget"
"296",4,"management"
"297",4,"evaluation"
"298",4,"clerk"
"299",4,"to"
"300",4,"the"
"301",4,"board"
"302",4,"county"
"303",4,"administration"
"304",4,"county"
"305",4,"attorney"
"306",4,"county"
"307",4,"commissioners"
"308",4,"elections"
"309",4,"board"
"310",4,"of"
"311",4,"finance"
"312",4,"human"
"313",4,"resources"
"314",4,"internal"
"315",4,"audit"
"316",4,"purchasing"
"317",4,"register"
"318",4,"of"
"319",4,"deeds"
"320",4,"tax"
"321",4,"education"
"322",4,"summary"
"323",4,"guilford"
"324",4,"technical"
"325",4,"community"
"326",4,"college"
"327",4,"guilford"
"328",4,"technical"
"329",4,"community"
"330",4,"college"
"331",4,"human"
"332",4,"services"
"333",4,"summary"
"334",4,"child"
"335",4,"support"
"336",4,"enforcement"
"337",4,"coordinated"
"338",4,"services"
"339",4,"sandhills"
"340",4,"mental"
"341",4,"health"
"342",4,"developmental"
"343",4,"disabilities"
"344",4,"substance"
"345",4,"abuse"
"346",4,"public"
"347",4,"assistance"
"348",4,"mandates"
"349",4,"medicaid"
"350",4,"special"
"351",4,"assistance"
"352",4,"to"
"353",4,"adults"
"354",4,"tanf"
"355",4,"public"
"356",4,"health"
"357",4,"social"
"358",4,"services"
"359",4,"transportation"
"360",4,"veterans"
"361",4,"services"
"362",4,"public"
"363",4,"safety"
"364",4,"summary"
"365",4,"animal"
"366",4,"services"
"367",4,"court"
"368",4,"alternatives"
"369",4,"emergency"
"370",4,"services"
"371",4,"guilford"
"372",4,"metro"
"373",4,"inspections"
"374",4,"law"
"375",4,"enforcement"
"376",4,"other"
"377",4,"protectioncourt"
"378",4,"services"
"379",4,"security"
"380",5,"table"
"381",5,"of"
"382",5,"contents"
"383",5,"support"
"384",5,"services"
"385",5,"summary"
"386",5,"payasyougo"
"387",5,"capital"
"388",5,"infrastructure"
"389",5,"funding"
"390",5,"facilities"
"391",5,"information"
"392",5,"services"
"393",5,"and"
"394",5,"major"
"395",5,"county"
"396",5,"technology"
"397",5,"needs"
"398",5,"fleet"
"399",5,"operations"
"400",5,"property"
"401",5,"management"
"402",5,"community"
"403",5,"services"
"404",5,"summary"
"405",5,"cooperative"
"406",5,"extension"
"407",5,"economic"
"408",5,"development"
"409",5,"communitybased"
"410",5,"organization"
"411",5,"incentive"
"412",5,"grants"
"413",5,"libraries"
"414",5,"culture"
"415",5,"communitybased"
"416",5,"organizations"
"417",5,"planning"
"418",5,"development"
"419",5,"recreationparks"
"420",5,"soil"
"421",5,"water"
"422",5,"conservation"
"423",5,"solid"
"424",5,"waste"
"425",5,"debt"
"426",5,"service"
"427",5,"information"
"428",5,"summary"
"429",5,"estimated"
"430",5,"annual"
"431",5,"bond"
"432",5,"debt"
"433",5,"service"
"434",5,"payments"
"435",5,"existing"
"436",5,"planned"
"437",5,"issues"
"438",5,"debt"
"439",5,"policies"
"440",5,"limitations"
"441",5,"statutory"
"442",5,"and"
"443",5,"local"
"444",5,"capital"
"445",5,"capital"
"446",5,"outlay"
"447",5,"listing"
"448",5,"operating"
"449",5,"budget"
"450",5,"capital"
"451",5,"investment"
"452",5,"plan"
"453",5,"cip"
"454",5,"overview"
"455",5,"impact"
"456",5,"on"
"457",5,"operating"
"458",5,"budget"
"459",5,"cip"
"460",5,"projects"
"461",5,"requiring"
"462",5,"board"
"463",5,"approval"
"464",5,"estimated"
"465",5,"operating"
"466",5,"impacts"
"467",5,"of"
"468",5,"cip"
"469",5,"projects"
"470",5,"fy"
"471",5,"cip"
"472",5,"projects"
"473",5,"county"
"474",5,"building"
"475",5,"construction"
"476",5,"fund"
"477",5,"general"
"478",5,"fund"
"479",5,"contribution"
"480",5,"other"
"481",5,"funds"
"482",5,"rural"
"483",5,"fire"
"484",5,"protection"
"485",5,"districts"
"486",5,"fire"
"487",5,"districts"
"488",5,"tax"
"489",5,"rates"
"490",5,"room"
"491",5,"occupancy"
"492",5,"tourism"
"493",5,"development"
"494",5,"fund"
"495",5,"internal"
"496",5,"services"
"497",5,"fund"
"498",5,"fy"
"499",5,"budget"
"500",5,"ordinance"
"501",5,"glossary"
"502",5,"of"
"503",5,"budgetrelated"
"504",5,"terms"
"505",5,"appendix"
"506",5,"guilford"
"507",5,"county"
"508",5,"profile"
"509",5,"statistical"
"510",5,"information"
"511",5,"community"
"512",5,"based"
"513",5,"organizations"
"514",5,"approved"
"515",5,"allocations"
"516",19,"fy"
"517",19,"budget"
"518",19,"approved"
"519",19,"changes"
"520",19,"to"
"521",19,"recommended"
"522",19,"budget"
"523",19,"expense"
"524",19,"revenues"
"525",19,"tax"
"526",19,"rate"
"527",19,"general"
"528",19,"fund"
"529",19,"recommended"
"530",19,"budget"
"531",19,"summary"
"532",19,"impact"
"533",19,"of"
"534",19,"changes"
"535",19,"adopted"
"536",19,"budget"
"537",19,"changes"
"538",19,"staff"
"539",19,"law"
"540",19,"enforcement"
"541",19,"remove"
"542",19,"software"
"543",19,"purchased"
"544",19,"in"
"545",19,"fy"
"546",19,"staff"
"547",19,"adjust"
"548",19,"library"
"549",19,"funding"
"550",19,"to"
"551",19,"minimum"
"552",19,"funding"
"553",19,"per"
"554",19,"contracts"
"555",19,"staff"
"556",19,"adjust"
"557",19,"tourism"
"558",19,"dev"
"559",19,"auth"
"560",19,"funding"
"561",19,"to"
"562",19,"boardagreed"
"563",19,"amount"
"564",19,"of"
"565",19,"staff"
"566",19,"debt"
"567",19,"service"
"568",19,"reduce"
"569",19,"fees"
"570",19,"board"
"571",19,"add"
"572",19,"fulltime"
"573",19,"driver"
"574",19,"positions"
"575",19,"permanent"
"576",19,"parttime"
"577",19,"driver"
"578",19,"positions"
"579",19,"and"
"580",19,"funds"
"581",19,"for"
"582",19,"parttime"
"583",19,"relief"
"584",19,"drivers"
"585",19,"to"
"586",19,"the"
"587",19,"transportation"
"588",19,"human"
"589",19,"services"
"590",19,"budget"
"591",19,"to"
"592",19,"accomplish"
"593",19,"the"
"594",19,"transfer"
"595",19,"of"
"596",19,"transportation"
"597",19,"services"
"598",19,"from"
