"","page_number","word"
"1",1,"adopted"
"2",1,"operating"
"3",1,"budget"
"4",1,"and"
"5",1,"community"
"6",1,"improvement"
"7",1,"plan"
"8",1,"for"
"9",1,"the"
"10",1,"fiscal"
"11",1,"year"
"12",1,"july"
"13",1,"through"
"14",1,"june"
"15",1,"i"
"16",2,"wake"
"17",2,"county"
"18",2,"north"
"19",2,"carolina"
"20",2,"adopted"
"21",2,"budget"
"22",2,"for"
"23",2,"fiscal"
"24",2,"year"
"25",2,"board"
"26",2,"of"
"27",2,"county"
"28",2,"commissioners"
"29",2,"joe"
"30",2,"bryan"
"31",2,"phil"
"32",2,"matthews"
"33",2,"chairman"
"34",2,"vice"
"35",2,"chair"
"36",2,"paul"
"37",2,"coble"
"38",2,"betty"
"39",2,"lou"
"40",2,"ward"
"41",2,"tony"
"42",2,"gurley"
"43",2,"caroline"
"44",2,"sullivan"
"45",2,"james"
"46",2,"west"
"47",2,"county"
"48",2,"administration"
"49",2,"county"
"50",2,"attorney"
"51",2,"scott"
"52",2,"w"
"53",2,"warren"
"54",2,"county"
"55",2,"manager"
"56",2,"david"
"57",2,"c"
"58",2,"cooke"
"59",2,"deputy"
"60",2,"county"
"61",2,"manager"
"62",2,"joseph"
"63",2,"k"
"64",2,"durham"
"65",2,"clerk"
"66",2,"to"
"67",2,"the"
"68",2,"board"
"69",2,"susan"
"70",2,"banks"
"71",2,"deputy"
"72",2,"county"
"73",2,"manager"
"74",2,"johnna"
"75",2,"l"
"76",2,"rogers"
"77",2,"ii"
"78",2,"fiscal"
"79",2,"year"
"80",2,"adopted"
"81",2,"budget"
"82",3,"table"
"83",3,"of"
"84",3,"contents"
"85",3,"table"
"86",3,"of"
"87",3,"contents"
"88",3,"iii"
"89",3,"county"
"90",3,"manager"
"91",3,"county"
"92",3,"attorney"
"93",3,"gfoa"
"94",3,"distinguished"
"95",3,"budget"
"96",3,"board"
"97",3,"of"
"98",3,"elections"
"99",3,"presentation"
"100",3,"award"
"101",3,"budget"
"102",3,"and"
"103",3,"management"
"104",3,"services"
"105",3,"gfoa"
"106",3,"distinguished"
"107",3,"budget"
"108",3,"presentation"
"109",3,"award"
"110",3,"facilities"
"111",3,"design"
"112",3,"construction"
"113",3,"finance"
"114",3,"department"
"115",3,"budget"
"116",3,"message"
"117",3,"human"
"118",3,"resources"
"119",3,"information"
"120",3,"services"
"121",3,"ordinances"
"122",3,"register"
"123",3,"of"
"124",3,"deeds"
"125",3,"revenue"
"126",3,"department"
"127",3,"process"
"128",3,"and"
"129",3,"policies"
"130",3,"readers"
"131",3,"guide"
"132",3,"to"
"133",3,"the"
"134",3,"budget"
"135",3,"community"
"136",3,"services"
"137",3,"budget"
"138",3,"process"
"139",3,"community"
"140",3,"services"
"141",3,"management"
"142",3,"and"
"143",3,"budget"
"144",3,"office"
"145",3,"budget"
"146",3,"calendar"
"147",3,"for"
"148",3,"fiscal"
"149",3,"year"
"150",3,"fund"
"151",3,"structure"
"152",3,"parks"
"153",3,"recreation"
"154",3,"and"
"155",3,"open"
"156",3,"space"
"157",3,"fund"
"158",3,"structure"
"159",3,"charts"
"160",3,"planning"
"161",3,"development"
"162",3,"and"
"163",3,"inspections"
"164",3,"wake"
"165",3,"county"
"166",3,"government"
"167",3,"fy"
"168",3,"organizational"
"169",3,"chart"
"170",3,"veterans"
"171",3,"services"
"172",3,"geographic"
"173",3,"information"
"174",3,"basis"
"175",3,"of"
"176",3,"budgeting"
"177",3,"and"
"178",3,"basis"
"179",3,"of"
"180",3,"accounting"
"181",3,"libraries"
"182",3,"financial"
"183",3,"policies"
"184",3,"financial"
"185",3,"models"
"186",3,"environmental"
"187",3,"services"
"188",3,"longrange"
"189",3,"planning"
"190",3,"environmental"
"191",3,"services"
"192",3,"administration"
"193",3,"environmental"
"194",3,"health"
"195",3,"safety"
