"","page_number","word","sent_count","sentiment","category"
"1",146,"Center",36,"Positive","Sentiment"
"2",146,"Center",36,"Trust","Emotion"
"3",172,"Debt",31,"Negative","Sentiment"
"4",172,"Debt",31,"Sadness","Emotion"
"5",17,"Budget",30,"Trust","Emotion"
"6",66,"Tax",24,"Negative","Sentiment"
"7",66,"Tax",24,"Sadness","Emotion"
"8",174,"Bonds",24,"Negative","Sentiment"
"9",140,"Fire",23,"Fear","Emotion"
"10",146,"Community",23,"Positive","Sentiment"
"11",18,"Budget",22,"Trust","Emotion"
"12",67,"Tax",21,"Negative","Sentiment"
"13",67,"Tax",21,"Sadness","Emotion"
"14",174,"Council",21,"Anticipation","Emotion"
"15",174,"Council",21,"Positive","Sentiment"
"16",174,"Council",21,"Trust","Emotion"
"17",13,"Pay",17,"Anticipation","Emotion"
"18",13,"Pay",17,"Joy","Emotion"
"19",13,"Pay",17,"Positive","Sentiment"
"20",13,"Pay",17,"Trust","Emotion"
"21",33,"Debt",15,"Negative","Sentiment"
"22",33,"Debt",15,"Sadness","Emotion"
"23",153,"Center",15,"Positive","Sentiment"
"24",153,"Center",15,"Trust","Emotion"
"25",154,"Center",15,"Positive","Sentiment"
"26",154,"Center",15,"Trust","Emotion"
"27",173,"Council",15,"Anticipation","Emotion"
"28",173,"Council",15,"Positive","Sentiment"
"29",173,"Council",15,"Trust","Emotion"
"30",210,"Major",15,"Positive","Sentiment"
"31",240,"Major",15,"Positive","Sentiment"
"32",175,"Debt",14,"Negative","Sentiment"
"33",175,"Debt",14,"Sadness","Emotion"
"34",18,"Council",13,"Anticipation","Emotion"
"35",18,"Council",13,"Positive","Sentiment"
"36",18,"Council",13,"Trust","Emotion"
"37",21,"Budget",13,"Trust","Emotion"
"38",57,"Balance",13,"Positive","Sentiment"
"39",73,"Waste",13,"Disgust","Emotion"
"40",73,"Waste",13,"Negative","Sentiment"
"41",109,"Planning",13,"Anticipation","Emotion"
"42",109,"Planning",13,"Positive","Sentiment"
"43",109,"Planning",13,"Trust","Emotion"
"44",117,"Management",13,"Positive","Sentiment"
"45",117,"Management",13,"Trust","Emotion"
"46",208,"Building",13,"Positive","Sentiment"
"47",210,"Full",13,"Positive","Sentiment"
"48",238,"Building",13,"Positive","Sentiment"
"49",240,"Full",13,"Positive","Sentiment"
"50",27,"Population",12,"Positive","Sentiment"
"51",143,"Police",12,"Fear","Emotion"
"52",143,"Police",12,"Positive","Sentiment"
"53",143,"Police",12,"Trust","Emotion"
"54",151,"Maintenance",12,"Trust","Emotion"
"55",173,"Bonds",12,"Negative","Sentiment"
"56",207,"Fee",12,"Anger","Emotion"
"57",207,"Fee",12,"Negative","Sentiment"
"58",237,"Fee",12,"Anger","Emotion"
"59",237,"Fee",12,"Negative","Sentiment"
"60",6,"Council",11,"Anticipation","Emotion"
"61",6,"Council",11,"Positive","Sentiment"
"62",6,"Council",11,"Trust","Emotion"
"63",14,"Pay",11,"Anticipation","Emotion"
"64",14,"Pay",11,"Joy","Emotion"
"65",14,"Pay",11,"Positive","Sentiment"
"66",14,"Pay",11,"Trust","Emotion"
"67",47,"Center",11,"Positive","Sentiment"
"68",47,"Center",11,"Trust","Emotion"
"69",49,"Appropriation",11,"Negative","Sentiment"
"70",73,"Solid",11,"Positive","Sentiment"
"71",91,"Management",11,"Positive","Sentiment"
"72",91,"Budget",11,"Trust","Emotion"
"73",91,"Management",11,"Trust","Emotion"
"74",125,"Waste",11,"Disgust","Emotion"
"75",125,"Waste",11,"Negative","Sentiment"
"76",182,"Budget",11,"Trust","Emotion"
"77",186,"Tax",11,"Negative","Sentiment"
