"","page_number","word","sent_count","sentiment","category"
"1",36,"Budget",34,"Trust","Emotion"
"2",118,"Debt",32,"Negative","Sentiment"
"3",118,"Debt",32,"Sadness","Emotion"
"4",695,"Debt",28,"Negative","Sentiment"
"5",695,"Debt",28,"Sadness","Emotion"
"6",16,"Debt",21,"Negative","Sentiment"
"7",16,"Debt",21,"Sadness","Emotion"
"8",72,"Choice",21,"Positive","Sentiment"
"9",716,"Resident",20,"Positive","Sentiment"
"10",527,"County",19,"Trust","Emotion"
"11",694,"Debt",19,"Negative","Sentiment"
"12",694,"Debt",19,"Sadness","Emotion"
"13",30,"County",18,"Trust","Emotion"
"14",693,"Debt",16,"Negative","Sentiment"
"15",693,"Debt",16,"Sadness","Emotion"
"16",696,"Debt",15,"Negative","Sentiment"
"17",696,"Debt",15,"Sadness","Emotion"
"18",701,"Risk",15,"Anticipation","Emotion"
"19",701,"Risk",15,"Fear","Emotion"
"20",701,"Risk",15,"Negative","Sentiment"
"21",704,"Balance",15,"Positive","Sentiment"
"22",9,"Budget",14,"Trust","Emotion"
"23",59,"County",14,"Trust","Emotion"
"24",696,"County",14,"Trust","Emotion"
"25",697,"Debt",14,"Negative","Sentiment"
"26",697,"Debt",14,"Sadness","Emotion"
"27",698,"County",14,"Trust","Emotion"
"28",721,"Vaccine",14,"Positive","Sentiment"
"29",36,"Board",13,"Anticipation","Emotion"
"30",207,"Public",13,"Anticipation","Emotion"
"31",207,"Public",13,"Positive","Sentiment"
"32",382,"Outcome",13,"Positive","Sentiment"
"33",445,"Tax",13,"Negative","Sentiment"
"34",445,"Tax",13,"Sadness","Emotion"
"35",529,"Debt",13,"Negative","Sentiment"
"36",529,"Debt",13,"Sadness","Emotion"
"37",530,"Debt",13,"Negative","Sentiment"
"38",530,"Debt",13,"Sadness","Emotion"
"39",21,"Budget",12,"Trust","Emotion"
"40",76,"Administrative",12,"Trust","Emotion"
"41",102,"County",12,"Trust","Emotion"
"42",17,"Debt",11,"Negative","Sentiment"
"43",17,"Debt",11,"Sadness","Emotion"
"44",108,"Fire",11,"Fear","Emotion"
"45",700,"County",11,"Trust","Emotion"
"46",708,"Tax",11,"Negative","Sentiment"
"47",708,"Tax",11,"Sadness","Emotion"
"48",708,"County",11,"Trust","Emotion"
"49",3,"County",10,"Trust","Emotion"
"50",9,"County",10,"Trust","Emotion"
"51",28,"County",10,"Trust","Emotion"
"52",31,"County",10,"Trust","Emotion"
"53",95,"Analyst",10,"Anticipation","Emotion"
"54",95,"Analyst",10,"Positive","Sentiment"
"55",95,"Analyst",10,"Trust","Emotion"
"56",112,"Tax",10,"Negative","Sentiment"
"57",112,"Tax",10,"Sadness","Emotion"
"58",117,"County",10,"Trust","Emotion"
"59",121,"Increase",10,"Positive","Sentiment"
"60",131,"Management",10,"Positive","Sentiment"
"61",131,"Management",10,"Trust","Emotion"
"62",379,"Library",10,"Positive","Sentiment"
"63",440,"Mail",10,"Anticipation","Emotion"
"64",694,"County",10,"Trust","Emotion"
"65",699,"County",10,"Trust","Emotion"
"66",704,"General",10,"Positive","Sentiment"
"67",704,"General",10,"Trust","Emotion"
"68",725,"Budget",10,"Trust","Emotion"
"69",14,"County",9,"Trust","Emotion"
"70",16,"Level",9,"Positive","Sentiment"
"71",16,"Level",9,"Trust","Emotion"
"72",19,"Increase",9,"Positive","Sentiment"
"73",26,"County",9,"Trust","Emotion"
"74",36,"Public",9,"Anticipation","Emotion"
"75",36,"Public",9,"Positive","Sentiment"
"76",49,"Court",9,"Anger","Emotion"
"77",49,"Court",9,"Anticipation","Emotion"
"78",49,"Court",9,"Fear","Emotion"
"79",77,"Management",9,"Positive","Sentiment"
"80",77,"Management",9,"Trust","Emotion"
"81",84,"Management",9,"Positive","Sentiment"
"82",84,"Management",9,"Trust","Emotion"
