"","page_number","word","sent_count","sentiment","category"
"1",324,"Surcharge",38,"Anger","Emotion"
"2",324,"Surcharge",38,"Negative","Sentiment"
"3",324,"Technology",38,"Positive","Sentiment"
"4",325,"Surcharge",38,"Anger","Emotion"
"5",325,"Surcharge",38,"Negative","Sentiment"
"6",51,"Tax",36,"Negative","Sentiment"
"7",51,"Tax",36,"Sadness","Emotion"
"8",325,"Technology",32,"Positive","Sentiment"
"9",272,"Library",31,"Positive","Sentiment"
"10",324,"Letter",30,"Anticipation","Emotion"
"11",326,"Surcharge",30,"Anger","Emotion"
"12",326,"Surcharge",30,"Negative","Sentiment"
"13",360,"Budget",30,"Trust","Emotion"
"14",326,"Technology",28,"Positive","Sentiment"
"15",176,"Fire",27,"Fear","Emotion"
"16",270,"Library",25,"Positive","Sentiment"
"17",51,"County",22,"Trust","Emotion"
"18",325,"Fee",22,"Anger","Emotion"
"19",325,"Fee",22,"Negative","Sentiment"
"20",361,"Budget",22,"Trust","Emotion"
"21",69,"County",20,"Trust","Emotion"
"22",273,"Library",20,"Positive","Sentiment"
"23",350,"Balance",20,"Positive","Sentiment"
"24",137,"Sap",19,"Negative","Sentiment"
"25",137,"Sap",19,"Sadness","Emotion"
"26",208,"County",19,"Trust","Emotion"
"27",351,"Budget",19,"Trust","Emotion"
"28",353,"County",19,"Trust","Emotion"
"29",33,"Fee",18,"Anger","Emotion"
"30",33,"Fee",18,"Negative","Sentiment"
"31",274,"Library",18,"Positive","Sentiment"
"32",310,"Bonds",18,"Negative","Sentiment"
"33",351,"County",18,"Trust","Emotion"
"34",354,"Debt",18,"Negative","Sentiment"
"35",354,"Debt",18,"Sadness","Emotion"
"36",354,"County",18,"Trust","Emotion"
"37",75,"County",17,"Trust","Emotion"
"38",127,"Budget",16,"Trust","Emotion"
"39",3,"County",15,"Trust","Emotion"
"40",76,"County",15,"Trust","Emotion"
"41",93,"County",15,"Trust","Emotion"
"42",111,"County",15,"Trust","Emotion"
"43",270,"County",15,"Trust","Emotion"
"44",360,"County",15,"Trust","Emotion"
"45",16,"Tax",14,"Negative","Sentiment"
"46",16,"Tax",14,"Sadness","Emotion"
"47",41,"Fire",14,"Fear","Emotion"
"48",87,"Tax",14,"Negative","Sentiment"
"49",87,"Tax",14,"Sadness","Emotion"
"50",129,"Budget",14,"Trust","Emotion"
"51",180,"Fire",14,"Fear","Emotion"
"52",190,"County",14,"Trust","Emotion"
"53",191,"County",14,"Trust","Emotion"
"54",302,"Fire",14,"Fear","Emotion"
"55",352,"Budget",14,"Trust","Emotion"
"56",354,"Bonds",14,"Negative","Sentiment"
"57",369,"County",14,"Trust","Emotion"
"58",69,"Board",13,"Anticipation","Emotion"
"59",97,"Court",13,"Anger","Emotion"
"60",97,"Court",13,"Anticipation","Emotion"
"61",97,"Court",13,"Fear","Emotion"
"62",143,"General",13,"Positive","Sentiment"
"63",143,"General",13,"Trust","Emotion"
"64",176,"County",13,"Trust","Emotion"
"65",182,"Emergency",13,"Fear","Emotion"
"66",182,"Emergency",13,"Negative","Sentiment"
"67",182,"Emergency",13,"Sadness","Emotion"
"68",182,"Emergency",13,"Surprise","Emotion"
"69",247,"Child",13,"Anticipation","Emotion"
"70",247,"Child",13,"Joy","Emotion"
"71",247,"Child",13,"Positive","Sentiment"
"72",291,"Debt",13,"Negative","Sentiment"
"73",291,"Debt",13,"Sadness","Emotion"
"74",310,"County",13,"Trust","Emotion"
"75",311,"Debt",13,"Negative","Sentiment"
"76",311,"Debt",13,"Sadness","Emotion"
"77",350,"General",13,"Positive","Sentiment"
"78",350,"General",13,"Trust","Emotion"
"79",355,"Budget",13,"Trust","Emotion"
"80",32,"Fee",12,"Anger","Emotion"
"81",32,"Fee",12,"Negative","Sentiment"
"82",61,"Public",12,"Anticipation","Emotion"
"83",61,"Public",12,"Positive","Sentiment"
"84",81,"Balance",12,"Positive","Sentiment"
"85",156,"Detention",12,"Negative","Sentiment"
"86",156,"Detention",12,"Sadness","Emotion"
"87",217,"County",12,"Trust","Emotion"
"88",324,"Fee",12,"Anger","Emotion"
"89",324,"Fee",12,"Negative","Sentiment"
"90",325,"Letter",12,"Anticipation","Emotion"
"91",325,"Gross",12,"Disgust","Emotion"
"92",325,"Gross",12,"Negative","Sentiment"
"93",350,"County",12,"Trust","Emotion"
"94",352,"County",12,"Trust","Emotion"
"95",370,"County",12,"Trust","Emotion"
"96",17,"County",11,"Trust","Emotion"
"97",19,"County",11,"Trust","Emotion"
"98",37,"Vaccine",11,"Positive","Sentiment"
"99",79,"Strategic",11,"Positive","Sentiment"
"100",162,"Calls",11,"Anticipation","Emotion"
"101",162,"Calls",11,"Negative","Sentiment"
"102",162,"Calls",11,"Trust","Emotion"
"103",164,"Community",11,"Positive","Sentiment"
"104",192,"County",11,"Trust","Emotion"
"105",211,"County",11,"Trust","Emotion"
"106",221,"Cooperative",11,"Positive","Sentiment"
"107",221,"Cooperative",11,"Trust","Emotion"
"108",236,"Public",11,"Anticipation","Emotion"
"109",236,"Public",11,"Positive","Sentiment"
"110",243,"Assistance",11,"Positive","Sentiment"
"111",252,"County",11,"Trust","Emotion"
"112",293,"County",11,"Trust","Emotion"
"113",297,"Plan",11,"Anticipation","Emotion"
"114",326,"Letter",11,"Anticipation","Emotion"
"115",357,"Debt",11,"Negative","Sentiment"
"116",357,"Debt",11,"Sadness","Emotion"
"117",360,"Board",11,"Anticipation","Emotion"
"118",22,"County",10,"Trust","Emotion"
"119",42,"Fire",10,"Fear","Emotion"
"120",50,"Tax",10,"Negative","Sentiment"
"121",50,"Tax",10,"Sadness","Emotion"
"122",53,"County",10,"Trust","Emotion"
"123",71,"County",10,"Trust","Emotion"
"124",79,"Plan",10,"Anticipation","Emotion"
"125",172,"Emergency",10,"Fear","Emotion"
"126",172,"Emergency",10,"Negative","Sentiment"
"127",172,"Emergency",10,"Sadness","Emotion"
"128",172,"Emergency",10,"Surprise","Emotion"
"129",177,"Fire",10,"Fear","Emotion"
"130",186,"Youth",10,"Anger","Emotion"
"131",186,"Youth",10,"Anticipation","Emotion"
"132",186,"Youth",10,"Fear","Emotion"
"133",186,"Youth",10,"Joy","Emotion"
"134",186,"Youth",10,"Positive","Sentiment"
"135",186,"Youth",10,"Surprise","Emotion"
"136",211,"Building",10,"Positive","Sentiment"
"137",221,"County",10,"Trust","Emotion"
"138",223,"County",10,"Trust","Emotion"
"139",240,"County",10,"Trust","Emotion"
"140",250,"Juvenile",10,"Negative","Sentiment"
"141",270,"Community",10,"Positive","Sentiment"
"142",310,"Debt",10,"Negative","Sentiment"
"143",310,"General",10,"Positive","Sentiment"
"144",310,"Debt",10,"Sadness","Emotion"
"145",310,"General",10,"Trust","Emotion"
"146",325,"Plan",10,"Anticipation","Emotion"
"147",325,"Approval",10,"Positive","Sentiment"
"148",353,"Plan",10,"Anticipation","Emotion"
"149",355,"Plan",10,"Anticipation","Emotion"
"150",357,"Tax",10,"Negative","Sentiment"
"151",357,"Tax",10,"Sadness","Emotion"
"152",362,"Budget",10,"Trust","Emotion"
"153",10,"Fire",9,"Fear","Emotion"
"154",13,"County",9,"Trust","Emotion"
"155",17,"Fire",9,"Fear","Emotion"
"156",18,"Tax",9,"Negative","Sentiment"
"157",18,"Tax",9,"Sadness","Emotion"
"158",29,"County",9,"Trust","Emotion"
"159",30,"Board",9,"Anticipation","Emotion"
"160",52,"Budget",9,"Trust","Emotion"
"161",71,"Board",9,"Anticipation","Emotion"
"162",87,"Personal",9,"Trust","Emotion"
"163",89,"Tax",9,"Negative","Sentiment"
"164",89,"Tax",9,"Sadness","Emotion"
"165",127,"County",9,"Trust","Emotion"
"166",153,"Crime",9,"Anger","Emotion"
"167",153,"Crime",9,"Negative","Sentiment"
"168",181,"Fire",9,"Fear","Emotion"
"169",182,"County",9,"Trust","Emotion"
"170",221,"Youth",9,"Anger","Emotion"
"171",221,"Youth",9,"Anticipation","Emotion"
"172",221,"Youth",9,"Fear","Emotion"
"173",221,"Youth",9,"Joy","Emotion"
"174",221,"Youth",9,"Positive","Sentiment"
"175",221,"Youth",9,"Surprise","Emotion"
"176",238,"Disease",9,"Anger","Emotion"
"177",238,"Disease",9,"Disgust","Emotion"
"178",238,"Disease",9,"Fear","Emotion"
"179",238,"Disease",9,"Negative","Sentiment"
"180",238,"Disease",9,"Sadness","Emotion"
"181",240,"Center",9,"Positive","Sentiment"
"182",240,"Center",9,"Trust","Emotion"
"183",250,"Prevention",9,"Anticipation","Emotion"
"184",250,"Prevention",9,"Positive","Sentiment"
"185",261,"County",9,"Trust","Emotion"
"186",271,"Library",9,"Positive","Sentiment"
"187",273,"Measure",9,"Trust","Emotion"
"188",291,"County",9,"Trust","Emotion"
"189",294,"County",9,"Trust","Emotion"
"190",320,"Public",9,"Anticipation","Emotion"
"191",320,"Community",9,"Positive","Sentiment"
"192",320,"Public",9,"Positive","Sentiment"
"193",329,"Fee",9,"Anger","Emotion"
"194",329,"Fee",9,"Negative","Sentiment"
"195",332,"System",9,"Trust","Emotion"
"196",341,"Grant",9,"Anticipation","Emotion"
"197",341,"Grant",9,"Joy","Emotion"
"198",341,"Grant",9,"Positive","Sentiment"
"199",341,"Grant",9,"Trust","Emotion"
"200",351,"Balance",9,"Positive","Sentiment"
"201",355,"County",9,"Trust","Emotion"
"202",366,"County",9,"Trust","Emotion"
"203",6,"Fire",8,"Fear","Emotion"
"204",8,"General",8,"Positive","Sentiment"
"205",8,"General",8,"Trust","Emotion"
"206",13,"Budget",8,"Trust","Emotion"
"207",15,"Public",8,"Anticipation","Emotion"
"208",15,"Fire",8,"Fear","Emotion"
"209",15,"Public",8,"Positive","Sentiment"
"210",16,"Debt",8,"Negative","Sentiment"
"211",16,"Debt",8,"Sadness","Emotion"
"212",23,"General",8,"Positive","Sentiment"
"213",23,"General",8,"Trust","Emotion"
"214",32,"Maximum",8,"Positive","Sentiment"
"215",40,"Fee",8,"Anger","Emotion"
"216",40,"Fee",8,"Negative","Sentiment"
"217",70,"County",8,"Trust","Emotion"
"218",79,"County",8,"Trust","Emotion"
"219",82,"Balance",8,"Positive","Sentiment"
"220",119,"County",8,"Trust","Emotion"
"221",137,"Planning",8,"Anticipation","Emotion"
"222",137,"Planning",8,"Positive","Sentiment"
"223",137,"Planning",8,"Trust","Emotion"
"224",139,"Sap",8,"Negative","Sentiment"
"225",139,"Sap",8,"Sadness","Emotion"
"226",162,"Rabies",8,"Negative","Sentiment"
"227",164,"Center",8,"Positive","Sentiment"
"228",164,"Center",8,"Trust","Emotion"
"229",172,"Center",8,"Positive","Sentiment"
"230",172,"Center",8,"Trust","Emotion"
"231",172,"County",8,"Trust","Emotion"
"232",187,"Youth",8,"Anger","Emotion"
"233",187,"Youth",8,"Anticipation","Emotion"
"234",187,"Youth",8,"Fear","Emotion"
"235",187,"Youth",8,"Joy","Emotion"
"236",187,"Youth",8,"Positive","Sentiment"
"237",187,"Youth",8,"Surprise","Emotion"
"238",204,"Waste",8,"Disgust","Emotion"
"239",204,"Waste",8,"Negative","Sentiment"
"240",210,"County",8,"Trust","Emotion"
"241",213,"County",8,"Trust","Emotion"
"242",224,"Garden",8,"Joy","Emotion"
"243",224,"Garden",8,"Positive","Sentiment"
"244",238,"Measure",8,"Trust","Emotion"
"245",240,"Alliance",8,"Trust","Emotion"
"246",273,"Community",8,"Positive","Sentiment"
"247",274,"County",8,"Trust","Emotion"
"248",320,"Trust",8,"Trust","Emotion"
"249",324,"Plan",8,"Anticipation","Emotion"
"250",325,"Preliminary",8,"Anticipation","Emotion"
"251",325,"Base",8,"Trust","Emotion"
"252",326,"Fee",8,"Anger","Emotion"
"253",326,"Fee",8,"Negative","Sentiment"
"254",344,"Grant",8,"Anticipation","Emotion"
"255",344,"Grant",8,"Joy","Emotion"
"256",344,"Grant",8,"Positive","Sentiment"
"257",344,"Grant",8,"Trust","Emotion"
"258",351,"Committed",8,"Positive","Sentiment"
"259",351,"Committed",8,"Trust","Emotion"
"260",353,"Improvement",8,"Joy","Emotion"
"261",353,"Improvement",8,"Positive","Sentiment"
"262",353,"Improvement",8,"Trust","Emotion"
"263",361,"County",8,"Trust","Emotion"
"264",381,"County",8,"Trust","Emotion"
"265",2,"County",7,"Trust","Emotion"
"266",5,"County",7,"Trust","Emotion"
"267",6,"Trust",7,"Trust","Emotion"
"268",8,"County",7,"Trust","Emotion"
"269",17,"Tax",7,"Negative","Sentiment"
"270",17,"Tax",7,"Sadness","Emotion"
"271",18,"Public",7,"Anticipation","Emotion"
"272",18,"Public",7,"Positive","Sentiment"
"273",20,"Center",7,"Positive","Sentiment"
"274",20,"Center",7,"Trust","Emotion"
"275",23,"Tax",7,"Negative","Sentiment"
"276",23,"Tax",7,"Sadness","Emotion"
"277",28,"Fire",7,"Fear","Emotion"
"278",28,"Tax",7,"Negative","Sentiment"
"279",28,"Tax",7,"Sadness","Emotion"
"280",30,"Public",7,"Anticipation","Emotion"
"281",30,"Public",7,"Positive","Sentiment"
"282",32,"Offense",7,"Anger","Emotion"
"283",32,"Offense",7,"Disgust","Emotion"
"284",32,"Offense",7,"Fear","Emotion"
"285",32,"Offense",7,"Negative","Sentiment"
"286",32,"Offense",7,"Sadness","Emotion"
"287",57,"Income",7,"Anticipation","Emotion"
"288",57,"Income",7,"Joy","Emotion"
"289",57,"Income",7,"Negative","Sentiment"
"290",57,"Income",7,"Positive","Sentiment"
"291",57,"Income",7,"Sadness","Emotion"
"292",57,"Income",7,"Trust","Emotion"
"293",58,"Fire",7,"Fear","Emotion"
"294",81,"Increase",7,"Positive","Sentiment"
"295",87,"County",7,"Trust","Emotion"
"296",88,"Tax",7,"Negative","Sentiment"
"297",88,"Tax",7,"Sadness","Emotion"
"298",89,"Continue",7,"Anticipation","Emotion"
"299",89,"Continue",7,"Positive","Sentiment"
"300",89,"Continue",7,"Trust","Emotion"
"301",118,"County",7,"Trust","Emotion"
"302",127,"Management",7,"Positive","Sentiment"
"303",127,"Management",7,"Trust","Emotion"
"304",131,"Veteran",7,"Positive","Sentiment"
"305",131,"County",7,"Trust","Emotion"
"306",131,"Veteran",7,"Trust","Emotion"
"307",164,"Justice",7,"Positive","Sentiment"
"308",164,"Justice",7,"Trust","Emotion"
"309",165,"Time",7,"Anticipation","Emotion"
"310",168,"Completion",7,"Anticipation","Emotion"
"311",168,"Completion",7,"Joy","Emotion"
"312",168,"Completion",7,"Positive","Sentiment"
"313",177,"County",7,"Trust","Emotion"
"314",178,"Fire",7,"Fear","Emotion"
"315",190,"System",7,"Trust","Emotion"
"316",192,"Continue",7,"Anticipation","Emotion"
"317",192,"Continue",7,"Positive","Sentiment"
"318",192,"Continue",7,"Trust","Emotion"
"319",193,"Duke",7,"Positive","Sentiment"
"320",194,"Emergency",7,"Fear","Emotion"
"321",194,"Emergency",7,"Negative","Sentiment"
"322",194,"Emergency",7,"Sadness","Emotion"
"323",194,"Emergency",7,"Surprise","Emotion"
"324",219,"Plan",7,"Anticipation","Emotion"
"325",219,"Planning",7,"Anticipation","Emotion"
"326",219,"Planning",7,"Positive","Sentiment"
"327",219,"Planning",7,"Trust","Emotion"
"328",223,"Garden",7,"Joy","Emotion"
"329",223,"Garden",7,"Positive","Sentiment"
"330",224,"Community",7,"Positive","Sentiment"
"331",226,"Youth",7,"Anger","Emotion"
"332",226,"Youth",7,"Anticipation","Emotion"
"333",226,"Youth",7,"Fear","Emotion"
"334",226,"Youth",7,"Joy","Emotion"
"335",226,"Youth",7,"Positive","Sentiment"
"336",226,"Youth",7,"Surprise","Emotion"
"337",243,"Child",7,"Anticipation","Emotion"
"338",243,"Child",7,"Joy","Emotion"
"339",243,"Child",7,"Positive","Sentiment"
"340",249,"Calls",7,"Anticipation","Emotion"
"341",249,"Calls",7,"Negative","Sentiment"
"342",249,"Calls",7,"Trust","Emotion"
"343",256,"Center",7,"Positive","Sentiment"
"344",256,"Center",7,"Trust","Emotion"
"345",261,"Public",7,"Anticipation","Emotion"
"346",261,"Public",7,"Positive","Sentiment"
"347",271,"County",7,"Trust","Emotion"
"348",278,"Measure",7,"Trust","Emotion"
"349",291,"Plan",7,"Anticipation","Emotion"
"350",294,"Policy",7,"Trust","Emotion"
"351",311,"County",7,"Trust","Emotion"
"352",320,"General",7,"Positive","Sentiment"
"353",320,"General",7,"Trust","Emotion"
"354",328,"Fee",7,"Anger","Emotion"
"355",328,"Fee",7,"Negative","Sentiment"
"356",330,"Electric",7,"Joy","Emotion"
"357",330,"Electric",7,"Positive","Sentiment"
"358",330,"Electric",7,"Surprise","Emotion"
"359",331,"Fee",7,"Anger","Emotion"
"360",331,"Fee",7,"Negative","Sentiment"
"361",333,"Fee",7,"Anger","Emotion"
"362",333,"Fee",7,"Negative","Sentiment"
"363",334,"Sewer",7,"Disgust","Emotion"
"364",335,"Fee",7,"Anger","Emotion"
"365",335,"Fee",7,"Negative","Sentiment"
"366",338,"Child",7,"Anticipation","Emotion"
"367",338,"Child",7,"Joy","Emotion"
"368",338,"Child",7,"Positive","Sentiment"
"369",339,"Youth",7,"Anger","Emotion"
"370",339,"Grant",7,"Anticipation","Emotion"
"371",339,"Youth",7,"Anticipation","Emotion"
"372",339,"Youth",7,"Fear","Emotion"
"373",339,"Grant",7,"Joy","Emotion"
"374",339,"Youth",7,"Joy","Emotion"
"375",339,"Grant",7,"Positive","Sentiment"
"376",339,"Youth",7,"Positive","Sentiment"
"377",339,"Youth",7,"Surprise","Emotion"
"378",339,"Grant",7,"Trust","Emotion"
"379",340,"Salary",7,"Anticipation","Emotion"
"380",340,"Salary",7,"Joy","Emotion"
"381",340,"Salary",7,"Positive","Sentiment"
"382",340,"Salary",7,"Trust","Emotion"
"383",341,"Food",7,"Joy","Emotion"
"384",341,"Food",7,"Positive","Sentiment"
"385",341,"Food",7,"Trust","Emotion"
"386",342,"Grant",7,"Anticipation","Emotion"
"387",342,"Grant",7,"Joy","Emotion"
"388",342,"Grant",7,"Positive","Sentiment"
"389",342,"Grant",7,"Trust","Emotion"
"390",343,"Grant",7,"Anticipation","Emotion"
"391",343,"Grant",7,"Joy","Emotion"
"392",343,"Grant",7,"Positive","Sentiment"
"393",343,"Grant",7,"Trust","Emotion"
"394",344,"Salary",7,"Anticipation","Emotion"
"395",344,"Salary",7,"Joy","Emotion"
"396",344,"Salary",7,"Positive","Sentiment"
"397",344,"Salary",7,"Trust","Emotion"
"398",345,"Grant",7,"Anticipation","Emotion"
"399",345,"Grant",7,"Joy","Emotion"
"400",345,"Grant",7,"Positive","Sentiment"
"401",345,"Grant",7,"Trust","Emotion"
"402",362,"Debt",7,"Negative","Sentiment"
"403",362,"Debt",7,"Sadness","Emotion"
"404",379,"County",7,"Trust","Emotion"
"405",2,"Budget",6,"Trust","Emotion"
"406",5,"Debt",6,"Negative","Sentiment"
"407",5,"Debt",6,"Sadness","Emotion"
"408",6,"Information",6,"Positive","Sentiment"
"409",18,"Debt",6,"Negative","Sentiment"
"410",18,"Debt",6,"Sadness","Emotion"
"411",18,"County",6,"Trust","Emotion"
"412",26,"Board",6,"Anticipation","Emotion"
"413",26,"County",6,"Trust","Emotion"
"414",33,"Plan",6,"Anticipation","Emotion"
"415",37,"Preventive",6,"Negative","Sentiment"
"416",47,"Tax",6,"Negative","Sentiment"
"417",47,"Tax",6,"Sadness","Emotion"
"418",71,"Citizen",6,"Positive","Sentiment"
"419",74,"County",6,"Trust","Emotion"
"420",76,"Government",6,"Fear","Emotion"
"421",76,"Government",6,"Negative","Sentiment"
"422",77,"County",6,"Trust","Emotion"
"423",81,"General",6,"Positive","Sentiment"
"424",81,"General",6,"Trust","Emotion"
"425",85,"System",6,"Trust","Emotion"
"426",87,"Land",6,"Positive","Sentiment"
"427",87,"Real",6,"Positive","Sentiment"
"428",87,"Real",6,"Trust","Emotion"
"429",88,"Real",6,"Positive","Sentiment"
"430",88,"Real",6,"Trust","Emotion"
"431",89,"Delinquent",6,"Anger","Emotion"
"432",89,"Delinquent",6,"Disgust","Emotion"
"433",89,"Delinquent",6,"Negative","Sentiment"
"434",93,"Legal",6,"Positive","Sentiment"
"435",93,"Legal",6,"Trust","Emotion"
"436",111,"General",6,"Positive","Sentiment"
"437",111,"Include",6,"Positive","Sentiment"
"438",111,"General",6,"Trust","Emotion"
"439",111,"Maintenance",6,"Trust","Emotion"
"440",113,"Center",6,"Positive","Sentiment"
"441",113,"Center",6,"Trust","Emotion"
"442",113,"County",6,"Trust","Emotion"
"443",128,"Budget",6,"Trust","Emotion"
"444",143,"Plan",6,"Anticipation","Emotion"
"445",158,"Population",6,"Positive","Sentiment"
"446",162,"Abuse",6,"Anger","Emotion"
"447",162,"Abuse",6,"Disgust","Emotion"
"448",162,"Abuse",6,"Fear","Emotion"
