"","page_number","word"
"1",1,"adopted"
"2",1,"operating"
"3",1,"budget"
"4",1,"and"
"5",1,"community"
"6",1,"improvement"
"7",1,"plan"
"8",1,"for"
"9",1,"the"
"10",1,"fiscal"
"11",1,"year"
"12",1,"july"
"13",1,"through"
"14",1,"june"
"15",2,"wake"
"16",2,"county"
"17",2,"north"
"18",2,"carolina"
"19",2,"adopted"
"20",2,"budget"
"21",2,"for"
"22",2,"fiscal"
"23",2,"year"
"24",2,"board"
"25",2,"of"
"26",2,"county"
"27",2,"commissioners"
"28",2,"phil"
"29",2,"matthews"
"30",2,"joe"
"31",2,"bryan"
"32",2,"chairman"
"33",2,"vice"
"34",2,"chair"
"35",2,"paul"
"36",2,"coble"
"37",2,"betty"
"38",2,"lou"
"39",2,"ward"
"40",2,"rich"
"41",2,"gianni"
"42",2,"caroline"
"43",2,"sullivan"
"44",2,"james"
"45",2,"west"
"46",2,"county"
"47",2,"administration"
"48",2,"county"
"49",2,"attorney"
"50",2,"scott"
"51",2,"w"
"52",2,"warren"
"53",2,"county"
"54",2,"manager"
"55",2,"jim"
"56",2,"hartmann"
"57",2,"deputy"
"58",2,"county"
"59",2,"manager"
"60",2,"joseph"
"61",2,"k"
"62",2,"durham"
"63",2,"clerk"
"64",2,"to"
"65",2,"the"
"66",2,"board"
"67",2,"susan"
"68",2,"banks"
"69",2,"deputy"
"70",2,"county"
"71",2,"manager"
"72",2,"johnna"
"73",2,"l"
"74",2,"rogers"
"75",2,"fiscal"
"76",2,"year"
"77",2,"adopted"
"78",2,"budget"
"79",3,"table"
"80",3,"of"
"81",3,"contents"
"82",3,"table"
"83",3,"of"
"84",3,"contents"
"85",3,"county"
"86",3,"manager"
"87",3,"county"
"88",3,"attorney"
"89",3,"gfoa"
"90",3,"distinguished"
"91",3,"budget"
"92",3,"board"
"93",3,"of"
"94",3,"elections"
"95",3,"presentation"
"96",3,"award"
"97",3,"budget"
"98",3,"and"
"99",3,"management"
"100",3,"services"
"101",3,"gfoa"
"102",3,"distinguished"
"103",3,"budget"
"104",3,"presentation"
"105",3,"award"
"106",3,"facilities"
"107",3,"design"
"108",3,"construction"
"109",3,"finance"
"110",3,"department"
"111",3,"budget"
"112",3,"message"
"113",3,"human"
"114",3,"resources"
"115",3,"information"
"116",3,"services"
"117",3,"ordinance"
"118",3,"register"
"119",3,"of"
"120",3,"deeds"
"121",3,"revenue"
"122",3,"department"
"123",3,"process"
"124",3,"and"
"125",3,"policies"
"126",3,"readers"
"127",3,"guide"
"128",3,"to"
"129",3,"the"
"130",3,"budget"
"131",3,"community"
"132",3,"services"
"133",3,"budget"
"134",3,"process"
"135",3,"community"
"136",3,"services"
"137",3,"management"
"138",3,"and"
"139",3,"budget"
"140",3,"office"
"141",3,"budget"
"142",3,"calendar"
"143",3,"for"
"144",3,"fiscal"
"145",3,"year"
"146",3,"fund"
"147",3,"structure"
"148",3,"parks"
"149",3,"recreation"
"150",3,"and"
"151",3,"open"
"152",3,"space"
"153",3,"fund"
"154",3,"structure"
"155",3,"charts"
"156",3,"planning"
"157",3,"development"
"158",3,"and"
"159",3,"inspections"
"160",3,"wake"
"161",3,"county"
"162",3,"government"
"163",3,"fy"
"164",3,"organizational"
"165",3,"chart"
"166",3,"veterans"
"167",3,"services"
"168",3,"geographic"
"169",3,"information"
"170",3,"basis"
"171",3,"of"
"172",3,"budgeting"
"173",3,"and"
"174",3,"basis"
"175",3,"of"
"176",3,"accounting"
"177",3,"libraries"
"178",3,"financial"
"179",3,"policies"
"180",3,"financial"
"181",3,"models"
"182",3,"environmental"
"183",3,"services"
"184",3,"longrange"
"185",3,"planning"
"186",3,"environmental"
"187",3,"services"
"188",3,"administration"
"189",3,"environmental"
"190",3,"health"
"191",3,"safety"
"192",3,"budget"
"193",3,"highlights"
"194",3,"water"
"195",3,"quality"
