"","page_number","word"
"1",3,"fiscal"
"2",3,"year"
"3",3,"adopted"
"4",3,"budget"
"5",3,"guilford"
"6",3,"county"
"7",3,"board"
"8",3,"of"
"9",3,"commissioners"
"10",3,"bill"
"11",3,"bencini"
"12",3,"board"
"13",3,"chair"
"14",3,"hank"
"15",3,"henning"
"16",3,"vice"
"17",3,"chair"
"18",3,"alan"
"19",3,"branson"
"20",3,"kay"
"21",3,"cashion"
"22",3,"carolyn"
"23",3,"q"
"24",3,"coleman"
"25",3,"bruce"
"26",3,"e"
"27",3,"davis"
"28",3,"jeff"
"29",3,"phillips"
"30",3,"linda"
"31",3,"o"
"32",3,"shaw"
"33",3,"ray"
"34",3,"trapp"
"35",3,"county"
"36",3,"manager"
"37",3,"marty"
"38",3,"k"
"39",3,"lawing"
"40",3,"office"
"41",3,"of"
"42",3,"budget"
"43",3,"management"
"44",3,"and"
"45",3,"evaluation"
"46",3,"michael"
"47",3,"halford"
"48",3,"budget"
"49",3,"director"
"50",3,"tansy"
"51",3,"ephriam"
"52",3,"long"
"53",3,"senior"
"54",3,"budget"
"55",3,"management"
"56",3,"analyst"
"57",3,"randall"
"58",3,"lyons"
"59",3,"budget"
"60",3,"management"
"61",3,"analyst"
"62",3,"casey"
"63",3,"smith"
"64",3,"senior"
"65",3,"budget"
"66",3,"management"
"67",3,"analyst"
"68",3,"cover"
"69",3,"gregg"
"70",3,"fisher"
"71",3,"information"
"72",3,"services"
"73",3,"information"
"74",3,"services"
"75",4,"the"
"76",4,"government"
"77",4,"finance"
"78",4,"officers"
"79",4,"association"
"80",4,"of"
"81",4,"the"
"82",4,"united"
"83",4,"states"
"84",4,"and"
"85",4,"canada"
"86",4,"gfoa"
"87",4,"presented"
"88",4,"a"
"89",4,"distinguished"
"90",4,"budget"
"91",4,"presentation"
"92",4,"award"
"93",4,"to"
"94",4,"guilford"
"95",4,"county"
"96",4,"north"
"97",4,"carolina"
"98",4,"for"
"99",4,"its"
"100",4,"annual"
"101",4,"budget"
"102",4,"for"
"103",4,"the"
"104",4,"fiscal"
"105",4,"year"
"106",4,"beginning"
"107",4,"july"
"108",4,"in"
"109",4,"order"
"110",4,"to"
"111",4,"receive"
"112",4,"this"
"113",4,"award"
"114",4,"a"
"115",4,"governmental"
"116",4,"unit"
"117",4,"must"
"118",4,"publish"
"119",4,"a"
"120",4,"budget"
"121",4,"document"
"122",4,"that"
"123",4,"meets"
"124",4,"program"
"125",4,"criteria"
"126",4,"as"
"127",4,"a"
"128",4,"policy"
"129",4,"document"
"130",4,"as"
"131",4,"an"
"132",4,"operations"
"133",4,"guide"
"134",4,"as"
"135",4,"a"
"136",4,"financial"
"137",4,"plan"
"138",4,"and"
"139",4,"as"
"140",4,"a"
"141",4,"communications"
"142",4,"device"
"143",4,"this"
"144",4,"award"
"145",4,"is"
"146",4,"valid"
"147",4,"for"
"148",4,"a"
"149",4,"period"
"150",4,"of"
"151",4,"one"
"152",4,"year"
"153",4,"only"
"154",4,"we"
"155",4,"believe"
"156",4,"our"
"157",4,"current"
"158",4,"budget"
"159",4,"continues"
"160",4,"to"
"161",4,"conform"
"162",4,"to"
"163",4,"program"
"164",4,"requirements"
"165",4,"and"
"166",4,"we"
"167",4,"are"
"168",4,"submitting"
"169",4,"it"
"170",4,"to"
"171",4,"gfoa"
"172",4,"to"
"173",4,"determine"
"174",4,"its"
"175",4,"eligibility"
"176",4,"for"
"177",4,"another"
"178",4,"award"
"179",5,"guilford"
"180",5,"county"
"181",5,"fiscal"
"182",5,"year"
"183",5,"adopted"
"184",5,"budget"
"185",5,"table"
"186",5,"of"
"187",5,"contents"
"188",5,"county"
"189",5,"managers"
"190",5,"recommended"
"191",5,"budget"
"192",5,"message"
"193",5,"i"
"194",5,"board"
"195",5,"changes"
"196",5,"to"
"197",5,"the"
"198",5,"recommended"
"199",5,"budget"
"200",5,"xiii"
"201",5,"readers"
"202",5,"guide"
"203",5,"to"
"204",5,"the"
"205",5,"budget"
"206",5,"document"
"207",5,"introduction"
"208",5,"readers"
"209",5,"guide"
"210",5,"to"
"211",5,"the"
"212",5,"budget"
"213",5,"document"
"214",5,"county"
"215",5,"vision"
"216",5,"values"
"217",5,"and"
"218",5,"mission"
"219",5,"organizational"
"220",5,"chart"
"221",5,"budget"
"222",5,"development"
"223",5,"process"
"224",5,"calendar"
"225",5,"amendment"
"226",5,"process"
"227",5,"budget"
"228",5,"and"
"229",5,"financial"
"230",5,"guidelines"
"231",5,"fund"
"232",5,"structure"
"233",5,"summary"
"234",5,"of"
"235",5,"revenues"
"236",5,"expenditures"
"237",5,"changes"
"238",5,"in"
"239",5,"fund"
"240",5,"balance"
"241",5,"general"
"242",5,"fund"
"243",5,"summary"
"244",5,"information"
"245",5,"summary"
"246",5,"of"
"247",5,"expenditures"
"248",5,"and"
"249",5,"revenues"
"250",5,"general"
"251",5,"fund"
"252",5,"budgets"
"253",5,"by"
"254",5,"department"
"255",5,"county"
"256",5,"support"
"257",5,"of"
"258",5,"general"
"259",5,"fund"
"260",5,"departments"
"261",5,"summary"
"262",5,"of"
"263",5,"positions"
"264",5,"by"
"265",5,"department"
"266",5,"summary"
"267",5,"of"
"268",5,"position"
"269",5,"changes"
"270",5,"expenditures"
"271",5,"discussion"
"272",5,"summary"
"273",5,"education"
"274",5,"school"
"275",5,"debt"
"276",5,"repayment"
"277",5,"human"
"278",5,"services"
"279",5,"public"
"280",5,"safety"
"281",5,"debt"
"282",5,"repayment"
"283",5,"other"
"284",5,"than"
"285",5,"for"
"286",5,"education"
"287",5,"support"
"288",5,"services"
"289",5,"general"
"290",5,"government"
"291",5,"community"
"292",5,"services"
"293",5,"revenues"
"294",5,"discussion"
"295",5,"summary"
"296",5,"property"
"297",5,"tax"
"298",5,"federal"
"299",5,"state"
"300",5,"funds"
"301",5,"sales"
"302",5,"tax"
"303",5,"user"
"304",5,"fees"
"305",5,"charges"
"306",5,"other"
"307",5,"revenues"
"308",5,"fund"
"309",5,"balance"
"310",5,"strategic"
"311",5,"planning"
"312",5,"process"
"313",5,"county"
"314",5,"goals"
"315",5,"budget"
"316",5,"by"
"317",5,"county"
"318",5,"goals"
"319",5,"and"
"320",5,"priorities"
"321",6,"guilford"
"322",6,"county"
"323",6,"fiscal"
"324",6,"year"
"325",6,"adopted"
"326",6,"budget"
"327",6,"table"
"328",6,"of"
"329",6,"contents"
"330",6,"service"
"331",6,"areas"
"332",6,"departments"
"333",6,"general"
"334",6,"government"
"335",6,"summary"
"336",6,"budget"
"337",6,"management"
"338",6,"evaluation"
"339",6,"clerk"
"340",6,"to"
"341",6,"the"
"342",6,"board"
"343",6,"county"
"344",6,"administration"
"345",6,"county"
"346",6,"attorney"
"347",6,"county"
"348",6,"commissioners"
"349",6,"elections"
"350",6,"board"
"351",6,"of"
"352",6,"finance"
"353",6,"human"
"354",6,"resources"
"355",6,"internal"
"356",6,"audit"
"357",6,"purchasing"
"358",6,"register"
"359",6,"of"
