"","page_number","word"
"1",1,"adopted"
"2",1,"fy"
"3",1,"budget"
"4",1,"july"
"5",1,"june"
"6",2,"who"
"7",2,"do"
"8",2,"we"
"9",2,"serve"
"10",2,"if"
"11",2,"guilford"
"12",2,"countys"
"13",2,"population"
"14",2,"was"
"15",2,"reduced"
"16",2,"to"
"17",2,"just"
"18",2,"people"
"19",2,"that"
"20",2,"would"
"21",2,"mean"
"22",2,"gso"
"23",2,"black"
"24",2,"would"
"25",2,"live"
"26",2,"in"
"27",2,"asian"
"28",2,"men"
"29",2,"women"
"30",2,"high"
"31",2,"white"
"32",2,"hispanic"
"33",2,"point"
"34",2,"receive"
"35",2,"some"
"36",2,"form"
"37",2,"of"
"38",2,"public"
"39",2,"assistance"
"40",2,"are"
"41",2,"unemployed"
"42",2,"live"
"43",2,"in"
"44",2,"households"
"45",2,"making"
"46",2,"are"
"47",2,"food"
"48",2,"insecure"
"49",2,"less"
"50",2,"than"
"51",2,"to"
"52",2,"to"
"53",2,"graduate"
"54",2,"degree"
"55",2,"to"
"56",2,"bachelors"
"57",2,"degree"
"58",2,"dont"
"59",2,"have"
"60",2,"health"
"61",2,"people"
"62",2,"live"
"63",2,"with"
"64",2,"some"
"65",2,"more"
"66",2,"than"
"67",2,"insurance"
"68",2,"disability"
"69",2,"associates"
"70",2,"degree"
"71",2,"are"
"72",2,"are"
"73",2,"or"
"74",2,"high"
"75",2,"school"
"76",2,"diploma"
"77",2,"older"
"78",2,"are"
"79",2,"k"
"80",2,"students"
"81",2,"no"
"82",2,"degree"
"83",2,"veterans"
"84",2,"are"
"85",2,"or"
"86",2,"enrolled"
"87",2,"in"
"88",2,"higher"
"89",2,"ed"
"90",2,"younger"
"91",2,"sources"
"92",2,"american"
"93",2,"community"
"94",2,"survey"
"95",2,"us"
"96",2,"census"
"97",2,"hunger"
"98",2,"research"
"99",2,"unc"
"100",2,"school"
"101",2,"of"
"102",2,"government"
"103",3,"fiscal"
"104",3,"year"
"105",3,"adopted"
"106",3,"budget"
"107",3,"guilford"
"108",3,"county"
"109",3,"board"
"110",3,"of"
"111",3,"commissioners"
"112",3,"jeff"
"113",3,"phillips"
"114",3,"chair"
"115",3,"alan"
"116",3,"branson"
"117",3,"vice"
"118",3,"chair"
"119",3,"kay"
"120",3,"cashion"
"121",3,"carolyn"
"122",3,"coleman"
"123",3,"justin"
"124",3,"conrad"
"125",3,"hank"
"126",3,"henning"
"127",3,"j"
"128",3,"carlvena"
"129",3,"foster"
"130",3,"alan"
"131",3,"perdue"
"132",3,"ray"
"133",3,"trapp"
"134",3,"office"
"135",3,"of"
"136",3,"budget"
"137",3,"management"
"138",3,"and"
"139",3,"evaluation"
"140",3,"county"
"141",3,"manager"
"142",3,"michael"
"143",3,"halford"
"144",3,"budget"
"145",3,"director"
"146",3,"marty"
"147",3,"k"
"148",3,"lawing"
"149",3,"jason"
"150",3,"jones"
"151",3,"budget"
"152",3,"management"
"153",3,"analyst"
"154",3,"ben"
"155",3,"kittelson"
"156",3,"budget"
"157",3,"management"
"158",3,"analyst"
"159",3,"deputy"
"160",3,"county"
"161",3,"manager"
"162",3,"carmen"
"163",3,"mays"
"164",3,"budget"
"165",3,"management"
"166",3,"analyst"
"167",3,"clarence"
"168",3,"g"
"169",3,"grier"
"170",3,"alex"
"171",3,"smith"
"172",3,"budget"
"173",3,"management"
"174",3,"analyst"
"175",4,"board"
"176",4,"of"
"177",4,"commissioners"
"178",4,"districts"
"179",4,"jeff"
"180",4,"phillips"
"181",4,"alan"
"182",4,"district"
"183",4,"branson"
"184",4,"justin"
"185",4,"district"
"186",4,"conrad"
"187",4,"district"
"188",4,"carolyn"
"189",4,"coleman"
"190",4,"hank"
"191",4,"district"
"192",4,"henning"
"193",4,"district"
"194",4,"kay"
"195",4,"cashion"
"196",4,"at"
"197",4,"large"
"198",4,"carlvena"
"199",4,"foster"
"200",4,"alan"
"201",4,"perdue"
"202",4,"ray"
"203",4,"trapp"
"204",4,"district"
"205",4,"district"
"206",4,"district"
"207",5,"the"
"208",5,"government"
"209",5,"finance"
"210",5,"officers"
"211",5,"association"
"212",5,"of"
"213",5,"the"
"214",5,"united"
"215",5,"states"
"216",5,"and"
"217",5,"canada"
"218",5,"gfoa"
"219",5,"presented"
"220",5,"a"
"221",5,"distinguished"
"222",5,"budget"
"223",5,"presentation"
"224",5,"award"
"225",5,"to"
"226",5,"guilford"
"227",5,"county"
"228",5,"north"
"229",5,"carolina"
"230",5,"for"
"231",5,"its"
"232",5,"annual"
"233",5,"budget"
"234",5,"for"
"235",5,"the"
"236",5,"fiscal"
"237",5,"year"
"238",5,"beginning"
"239",5,"july"
"240",5,"in"
"241",5,"order"
"242",5,"to"
"243",5,"receive"
"244",5,"this"
"245",5,"award"
"246",5,"a"
"247",5,"governmental"
"248",5,"unit"
"249",5,"must"
"250",5,"publish"
"251",5,"a"
"252",5,"budget"
"253",5,"document"
"254",5,"that"
"255",5,"meets"
"256",5,"program"
"257",5,"criteria"
"258",5,"as"
"259",5,"a"
"260",5,"policy"
"261",5,"document"
"262",5,"as"
"263",5,"an"
"264",5,"operations"
"265",5,"guide"
"266",5,"as"
"267",5,"a"
"268",5,"financial"
"269",5,"plan"
"270",5,"and"
"271",5,"as"
"272",5,"a"
"273",5,"communications"
"274",5,"device"
"275",5,"this"
"276",5,"award"
"277",5,"is"
"278",5,"valid"
"279",5,"for"
"280",5,"a"
"281",5,"period"
"282",5,"of"
"283",5,"one"
"284",5,"year"
"285",5,"only"
