"","page_number","word"
"1",1,"fiscal"
"2",1,"year"
"3",1,"mecklenburg"
"4",1,"county"
"5",1,"north"
"6",1,"carolina"
"7",1,"adopted"
"8",1,"budget"
"9",1,"wwwmecklenburgcountyncgov"
"10",2,"the"
"11",2,"government"
"12",2,"finance"
"13",2,"officers"
"14",2,"association"
"15",2,"of"
"16",2,"the"
"17",2,"united"
"18",2,"states"
"19",2,"and"
"20",2,"canada"
"21",2,"gfoa"
"22",2,"presented"
"23",2,"a"
"24",2,"distinguished"
"25",2,"budget"
"26",2,"presentation"
"27",2,"to"
"28",2,"mecklenburg"
"29",2,"county"
"30",2,"for"
"31",2,"its"
"32",2,"annual"
"33",2,"budget"
"34",2,"for"
"35",2,"the"
"36",2,"fiscal"
"37",2,"year"
"38",2,"beginning"
"39",2,"july"
"40",2,"in"
"41",2,"order"
"42",2,"to"
"43",2,"receive"
"44",2,"this"
"45",2,"award"
"46",2,"a"
"47",2,"governmental"
"48",2,"unit"
"49",2,"must"
"50",2,"publish"
"51",2,"a"
"52",2,"budget"
"53",2,"document"
"54",2,"that"
"55",2,"meets"
"56",2,"program"
"57",2,"criteria"
"58",2,"as"
"59",2,"a"
"60",2,"policy"
"61",2,"document"
"62",2,"as"
"63",2,"an"
"64",2,"operations"
"65",2,"guide"
"66",2,"as"
"67",2,"a"
"68",2,"financial"
"69",2,"plan"
"70",2,"and"
"71",2,"as"
"72",2,"a"
"73",2,"communications"
"74",2,"device"
"75",2,"the"
"76",2,"award"
"77",2,"is"
"78",2,"valid"
"79",2,"for"
"80",2,"a"
"81",2,"period"
"82",2,"of"
"83",2,"one"
"84",2,"year"
"85",2,"only"
"86",2,"we"
"87",2,"believe"
"88",2,"our"
"89",2,"current"
"90",2,"budget"
"91",2,"continues"
"92",2,"to"
"93",2,"conform"
"94",2,"to"
"95",2,"program"
"96",2,"requirements"
"97",2,"and"
"98",2,"we"
"99",2,"are"
"100",2,"submitting"
"101",2,"it"
"102",2,"to"
"103",2,"gfoa"
"104",2,"to"
"105",2,"determine"
"106",2,"its"
"107",2,"eligibility"
"108",2,"for"
"109",2,"another"
"110",2,"award"
"111",3,"mecklenburg"
"112",3,"board"
"113",3,"of"
"114",3,"county"
"115",3,"commissioners"
"116",3,"chairman"
"117",3,"atlarge"
"118",3,"trevor"
"119",3,"fuller"
"120",3,"d"
"121",3,"vicechairman"
"122",3,"district"
"123",3,"dumont"
"124",3,"clarke"
"125",3,"d"
"126",3,"atlarge"
"127",3,"atlarge"
"128",3,"pat"
"129",3,"cotham"
"130",3,"d"
"131",3,"ella"
"132",3,"scarborough"
"133",3,"d"
"134",3,"district"
"135",3,"district"
"136",3,"district"
"137",3,"jim"
"138",3,"puckett"
"139",3,"r"
"140",3,"vilma"
"141",3,"leake"
"142",3,"d"
"143",3,"george"
"144",3,"dunlap"
"145",3,"d"
"146",3,"district"
"147",3,"district"
"148",3,"matthew"
"149",3,"ridenhour"
"150",3,"r"
"151",3,"bill"
"152",3,"james"
"153",3,"r"
"154",3,"clerk"
"155",3,"to"
"156",3,"the"
"157",3,"board"
"158",3,"janice"
"159",3,"paige"
"160",3,"executive"
"161",3,"leadership"
"162",3,"county"
"163",3,"manager"
"164",3,"dena"
"165",3,"r"
"166",3,"diorio"
"167",3,"deputy"
"168",3,"county"
"169",3,"managerchief"
"170",3,"of"
"171",3,"staff"
"172",3,"chris"
"173",3,"peek"
"174",3,"assistant"
"175",3,"county"
"176",3,"manager"
"177",3,"assistant"
"178",3,"county"
"179",3,"manager"
"180",3,"leslie"
"181",3,"johnson"
"182",3,"mark"
"183",3,"foster"
"184",4,"office"
"185",4,"of"
"186",4,"management"
"187",4,"and"
"188",4,"budget"
"189",4,"management"
"190",4,"budget"
"191",4,"director"
"192",4,"michael"
"193",4,"bryant"
"194",4,"strategic"
"195",4,"planning"
"196",4,"evaluation"
"197",4,"director"
"198",4,"monica"
"199",4,"allen"
"200",4,"budget"
"201",4,"strategic"
"202",4,"planning"
"203",4,"manager"
"204",4,"evaluation"
"205",4,"manager"
"206",4,"adrian"
"207",4,"cox"
"208",4,"monica"
"209",4,"croskey"
"210",4,"enterprise"
"211",4,"management"
"212",4,"analysts"
"213",4,"amira"
"214",4,"barnett"
"215",4,"john"
"216",4,"chesser"
"217",4,"michael"
"218",4,"boger"
"219",4,"kathy"
"220",4,"scott"
"221",4,"emily"
"222",4,"burns"
"223",4,"christopher"
"224",4,"williams"
"225",4,"this"
"226",4,"document"
"227",4,"was"
"228",4,"prepared"
"229",4,"by"
"230",4,"the"
"231",4,"mecklenburg"
"232",4,"county"
"233",4,"office"
"234",4,"of"
"235",4,"management"
"236",4,"and"
"237",4,"budget"
"238",4,"for"
"239",4,"further"
"240",4,"information"
"241",4,"call"
"242",4,"or"
"243",4,"write"
"244",4,"michael"
"245",4,"boger"
"246",4,"east"
"247",4,"fourth"
"248",4,"street"
"249",4,"th"
"250",4,"floor"
"251",4,"charlotte"
"252",4,"nc"
"253",4,"email"
"254",4,"budgetbookmecklenburgcountyncgov"
"255",4,"telephone"
"256",4,"fax"
"257",4,"wwwmecklenburgcountyncgov"
"258",5,"acknowledgements"
"259",5,"county"
"260",5,"assessors"
"261",5,"office"
"262",5,"ken"
"263",5,"joyner"
"264",5,"county"
"265",5,"assessor"
"266",5,"county"
"267",5,"managers"
"268",5,"office"
"269",5,"carol"
"270",5,"hickey"
"271",5,"senior"
"272",5,"assistant"
"273",5,"to"
"274",5,"the"
"275",5,"county"
"276",5,"manager"
"277",5,"erica"
"278",5,"flowers"
"279",5,"assistant"
"280",5,"to"
"281",5,"the"
"282",5,"county"
"283",5,"manager"
"284",5,"dennis"
"285",5,"lacaria"
"286",5,"senior"
"287",5,"assistant"
"288",5,"to"
"289",5,"the"
"290",5,"county"
"291",5,"manager"
"292",5,"finance"
"293",5,"department"
"294",5,"wanda"
"295",5,"reeves"
"296",5,"director"
"297",5,"human"
"298",5,"resources"
"299",5,"julissa"
"300",5,"fernandez"
"301",5,"class"
"302",5,"compensation"
"303",5,"manager"
"304",5,"information"
"305",5,"technology"
"306",5,"larry"
"307",5,"brown"
"308",5,"senior"
"309",5,"it"
"310",5,"programmeranalyst"
"311",5,"jeremy"
"312",5,"pollard"
"313",5,"systems"
"314",5,"architect"
"315",5,"public"
"316",5,"information"
"317",5,"department"
"318",5,"danny"
"319",5,"diehl"
"320",5,"director"
"321",5,"bill"
"322",5,"carroll"
"323",5,"public"
"324",5,"information"
"325",5,"manager"
"326",5,"charlie"
"327",5,"cowins"
"328",5,"media"
"329",5,"specialist"
"330",5,"rossana"
"331",5,"seitter"
"332",5,"public"
"333",5,"information"
"334",5,"specialist"
"335",5,"joe"
"336",5,"travis"
"337",5,"videographer"
"338",5,"leo"
"339",5,"caplanides"
"340",5,"public"
"341",5,"information"
"342",5,"officer"
"343",5,"jeremy"
"344",5,"mills"
"345",5,"public"
"346",5,"information"
"347",5,"officer"
"348",5,"mike"
"349",5,"taylor"
"350",5,"webmaster"
"351",6,"table"
"352",6,"of"
"353",6,"contents"
"354",6,"the"
"355",6,"annual"
"356",6,"budget"
"357",6,"document"
"358",6,"is"
"359",6,"designed"
"360",6,"to"
"361",6,"serve"
"362",6,"as"
"363",6,"a"
"364",6,"policy"
"365",6,"document"
"366",6,"financial"
"367",6,"plan"
"368",6,"and"
"369",6,"operating"
"370",6,"guide"
"371",6,"for"
"372",6,"county"
"373",6,"programs"
"374",6,"the"
"375",6,"budget"
"376",6,"document"
"377",6,"also"
"378",6,"serves"
"379",6,"to"
"380",6,"provide"
"381",6,"information"
"382",6,"in"
"383",6,"such"
"384",6,"a"
"385",6,"manner"
"386",6,"that"
"387",6,"the"
"388",6,"lay"
"389",6,"reader"
"390",6,"can"
"391",6,"understand"
"392",6,"the"
"393",6,"operations"
"394",6,"of"
"395",6,"mecklenburg"
"396",6,"county"
"397",6,"this"
"398",6,"book"
"399",6,"presents"
"400",6,"the"
"401",6,"adopted"
"402",6,"budget"
"403",6,"for"
"404",6,"fiscal"
"405",6,"year"
"406",6,"it"
"407",6,"has"
"408",6,"sections"
"409",6,"introduction"
"410",6,"county"
"411",6,"government"
"412",6,"performance"
"413",6,"results"
"414",6,"budget"
"415",6,"overview"
"416",6,"budget"
"417",6,"summaries"
"418",6,"revenue"
"419",6,"overview"
"420",6,"expenditure"
"421",6,"overview"
"422",6,"agency"
"423",6,"service"
"424",6,"pages"
"425",6,"nondepartmental"
"426",6,"pages"
"427",6,"capital"
"428",6,"improvement"
"429",6,"program"
"430",6,"and"
"431",6,"an"
"432",6,"appendices"
"433",6,"financial"
"434",6,"schedules"
"435",6,"throughout"
"436",6,"the"
"437",6,"document"
"438",6,"include"
"439",6,"multiyear"
"440",6,"information"
"441",6,"for"
"442",6,"comparisons"
"443",6,"introduction"
"444",6,"budget"
"445",6,"overview"
"446",6,"transmittal"
"447",6,"letter"
"448",6,"fy"
"449",6,"adopted"
"450",6,"budget"
"451",6,"overview"
"452",6,"an"
"453",6,"overview"
"454",6,"of"
"455",6,"the"
"456",6,"county"
"457",6,"managers"
"458",6,"vision"
"459",6,"revenue"
"460",6,"and"
"461",6,"expenses"
"462",6,"for"
"463",6,"current"
"464",6,"and"
"465",6,"prior"
"466",6,"for"
"467",6,"the"
"468",6,"county"
"469",6,"fiscal"
"470",6,"years"
"471",6,"by"
"472",6,"fund"
"473",6,"executive"
"474",6,"summary"
"475",6,"summary"
"476",6,"of"
"477",6,"net"
"478",6,"county"
"479",6,"expenditures"
"480",6,"and"
"481",6,"the"
"482",6,"outlook"
"483",6,"for"
"484",6,"revenue"
"485",6,"taxes"
"486",6,"and"
"487",6,"revenues"
"488",6,"expenditures"
"489",6,"major"
"490",6,"changes"
"491",6,"to"
"492",6,"expenditures"
"493",6,"and"
"494",6,"revenue"
"495",6,"fy"
"496",6,"budget"
"497",6,"roadmap"
"498",6,"organized"
"499",6,"by"
"500",6,"strategic"
"501",6,"plan"
"502",6,"themes"
"503",6,"key"
"504",6,"dates"
"505",6,"in"
"506",6,"the"
"507",6,"fy"
"508",6,"budget"
"509",6,"process"
"510",6,"revenue"
"511",6,"and"
"512",6,"expenditure"
"513",6,"comparison"
"514",6,"by"
"515",6,"governmental"
"516",6,"category"
"517",6,"county"
"518",6,"government"
"519",6,"view"
"520",6,"of"
"521",6,"total"
"522",6,"revenues"
"523",6,"and"
"524",6,"expenditures"
"525",6,"by"
"526",6,"the"
"527",6,"county"
"528",6,"seal"
"529",6,"financial"
"530",6,"sources"
"531",6,"and"
"532",6,"governmental"
"533",6,"category"
"534",6,"description"
"535",6,"of"
"536",6,"the"
"537",6,"county"
"538",6,"seal"
"539",6,"and"
"540",6,"guiding"
"541",6,"principles"
"542",6,"total"
"543",6,"expenditures"
"544",6,"by"
"545",6,"agency"
"546",6,"and"
"547",6,"fund"
"548",6,"presentation"
"549",6,"of"
"550",6,"agency"
"551",6,"expenses"
"552",6,"by"
"553",6,"fund"
"554",6,"the"
"555",6,"board"
"556",6,"of"
"557",6,"county"
"558",6,"commissioners"
"559",6,"listing"
"560",6,"of"
"561",6,"the"
"562",6,"board"
"563",6,"of"
"564",6,"county"
"565",6,"commissioners"
"566",6,"fy"
"567",6,"budget"
"568",6,"by"
"569",6,"financial"
"570",6,"category"
"571",6,"agency"
"572",6,"expenses"
"573",6,"by"
"574",6,"financial"
"575",6,"category"
"576",6,"county"
"577",6,"government"
"578",6,"historical"
"579",6,"description"
"580",6,"of"
"581",6,"county"
"582",6,"government"
"583",6,"fund"
"584",6,"schedules"
"585",6,"estimated"
"586",6,"and"
"587",6,"budgeted"
"588",6,"changes"
"589",6,"in"
"590",6,"the"
"591",6,"a"
"592",6,"proud"
"593",6,"history"
"594",6,"general"
"595",6,"fund"
"596",6,"capital"
