"","page_number","word"
"1",1,"fy"
"2",1,"adopted"
"3",1,"budget"
"4",1,"july"
"5",1,"june"
"6",3,"fiscal"
"7",3,"year"
"8",3,"adopted"
"9",3,"budget"
"10",3,"guilford"
"11",3,"county"
"12",3,"board"
"13",3,"of"
"14",3,"commissioners"
"15",3,"hank"
"16",3,"henning"
"17",3,"board"
"18",3,"chair"
"19",3,"jeff"
"20",3,"phillips"
"21",3,"vice"
"22",3,"chair"
"23",3,"alan"
"24",3,"branson"
"25",3,"alan"
"26",3,"perdue"
"27",3,"carolyn"
"28",3,"coleman"
"29",3,"j"
"30",3,"carlvena"
"31",3,"foster"
"32",3,"justin"
"33",3,"conrad"
"34",3,"kay"
"35",3,"cashion"
"36",3,"ray"
"37",3,"trapp"
"38",3,"office"
"39",3,"of"
"40",3,"budget"
"41",3,"management"
"42",3,"and"
"43",3,"evaluation"
"44",3,"county"
"45",3,"manager"
"46",3,"michael"
"47",3,"halford"
"48",3,"budget"
"49",3,"director"
"50",3,"marty"
"51",3,"k"
"52",3,"lawing"
"53",3,"tansy"
"54",3,"ephriam"
"55",3,"long"
"56",3,"senior"
"57",3,"budget"
"58",3,"management"
"59",3,"analyst"
"60",3,"randall"
"61",3,"lyons"
"62",3,"budget"
"63",3,"management"
"64",3,"analyst"
"65",3,"deputy"
"66",3,"county"
"67",3,"manager"
"68",3,"alex"
"69",3,"smith"
"70",3,"budget"
"71",3,"management"
"72",3,"analyst"
"73",3,"clarence"
"74",3,"g"
"75",3,"grier"
"76",3,"ben"
"77",3,"kittelson"
"78",3,"budget"
"79",3,"management"
"80",3,"analyst"
"81",4,"the"
"82",4,"government"
"83",4,"finance"
"84",4,"officers"
"85",4,"association"
"86",4,"of"
"87",4,"the"
"88",4,"united"
"89",4,"states"
"90",4,"and"
"91",4,"canada"
"92",4,"gfoa"
"93",4,"presented"
"94",4,"a"
"95",4,"distinguished"
"96",4,"budget"
"97",4,"presentation"
"98",4,"award"
