"","page_number","word","sent_count","sentiment","category"
"1",49,"Surcharge",33,"Anger","Emotion"
"2",49,"Surcharge",33,"Negative","Sentiment"
"3",49,"Technology",30,"Positive","Sentiment"
"4",65,"Tax",30,"Negative","Sentiment"
"5",65,"Tax",30,"Sadness","Emotion"
"6",310,"Budget",30,"Trust","Emotion"
"7",311,"Budget",28,"Trust","Emotion"
"8",248,"Library",27,"Positive","Sentiment"
"9",46,"Surcharge",26,"Anger","Emotion"
"10",46,"Surcharge",26,"Negative","Sentiment"
"11",46,"Technology",26,"Positive","Sentiment"
"12",64,"Tax",26,"Negative","Sentiment"
"13",64,"Tax",26,"Sadness","Emotion"
"14",299,"Budget",24,"Trust","Emotion"
"15",48,"Surcharge",23,"Anger","Emotion"
"16",48,"Surcharge",23,"Negative","Sentiment"
"17",48,"Technology",22,"Positive","Sentiment"
"18",47,"Surcharge",21,"Anger","Emotion"
"19",47,"Surcharge",21,"Negative","Sentiment"
"20",48,"Fee",21,"Anger","Emotion"
"21",48,"Fee",21,"Negative","Sentiment"
"22",170,"Fire",21,"Fear","Emotion"
"23",12,"Tax",20,"Negative","Sentiment"
"24",12,"Tax",20,"Sadness","Emotion"
"25",45,"Surcharge",19,"Anger","Emotion"
"26",45,"Surcharge",19,"Negative","Sentiment"
"27",46,"Letter",19,"Anticipation","Emotion"
"28",105,"County",19,"Trust","Emotion"
"29",251,"Library",19,"Positive","Sentiment"
"30",45,"Technology",18,"Positive","Sentiment"
"31",47,"Fee",18,"Anger","Emotion"
"32",47,"Fee",18,"Negative","Sentiment"
"33",47,"Technology",18,"Positive","Sentiment"
"34",49,"Fee",18,"Anger","Emotion"
"35",49,"Fee",18,"Negative","Sentiment"
"36",300,"County",18,"Trust","Emotion"
"37",301,"County",18,"Trust","Emotion"
"38",15,"Violence",17,"Anger","Emotion"
"39",15,"Violence",17,"Fear","Emotion"
"40",15,"Violence",17,"Negative","Sentiment"
"41",15,"Violence",17,"Sadness","Emotion"
"42",45,"Fee",17,"Anger","Emotion"
"43",45,"Fee",17,"Negative","Sentiment"
"44",135,"Budget",17,"Trust","Emotion"
"45",194,"Waste",17,"Disgust","Emotion"
"46",194,"Waste",17,"Negative","Sentiment"
"47",236,"County",17,"Trust","Emotion"
"48",305,"Debt",17,"Negative","Sentiment"
"49",305,"Debt",17,"Sadness","Emotion"
"50",90,"County",16,"Trust","Emotion"
"51",123,"County",16,"Trust","Emotion"
"52",173,"Fire",16,"Fear","Emotion"
"53",284,"Bonds",16,"Negative","Sentiment"
"54",298,"Balance",16,"Positive","Sentiment"
"55",301,"Debt",16,"Negative","Sentiment"
"56",301,"Debt",16,"Sadness","Emotion"
"57",43,"Fire",15,"Fear","Emotion"
"58",65,"County",15,"Trust","Emotion"
"59",199,"County",15,"Trust","Emotion"
"60",310,"County",15,"Trust","Emotion"
"61",10,"County",14,"Trust","Emotion"
"62",24,"Tax",14,"Negative","Sentiment"
"63",24,"Tax",14,"Sadness","Emotion"
"64",66,"Tax",14,"Negative","Sentiment"
"65",66,"Tax",14,"Sadness","Emotion"
"66",91,"County",14,"Trust","Emotion"
"67",234,"County",14,"Trust","Emotion"
"68",301,"Bonds",14,"Negative","Sentiment"
"69",12,"Budget",13,"Trust","Emotion"
"70",45,"Letter",13,"Anticipation","Emotion"
"71",46,"Plan",13,"Anticipation","Emotion"
"72",95,"Strategic",13,"Positive","Sentiment"
"73",109,"Court",13,"Anger","Emotion"
"74",109,"Court",13,"Anticipation","Emotion"
"75",109,"Court",13,"Fear","Emotion"
"76",164,"Emergency",13,"Fear","Emotion"
"77",164,"Emergency",13,"Negative","Sentiment"
"78",164,"Emergency",13,"Sadness","Emotion"
"79",164,"Emergency",13,"Surprise","Emotion"
"80",170,"County",13,"Trust","Emotion"
"81",172,"Fire",13,"Fear","Emotion"
"82",184,"County",13,"Trust","Emotion"
"83",248,"County",13,"Trust","Emotion"
"84",276,"Fire",13,"Fear","Emotion"
"85",284,"County",13,"Trust","Emotion"
"86",298,"General",13,"Positive","Sentiment"
"87",298,"General",13,"Trust","Emotion"
"88",306,"Plan",13,"Anticipation","Emotion"
"89",306,"Budget",13,"Trust","Emotion"
"90",11,"County",12,"Trust","Emotion"
"91",32,"Fee",12,"Anger","Emotion"
"92",32,"Fee",12,"Negative","Sentiment"
"93",52,"Fee",12,"Anger","Emotion"
"94",52,"Fee",12,"Negative","Sentiment"
"95",66,"Budget",12,"Trust","Emotion"
"96",212,"Food",12,"Joy","Emotion"
"97",212,"Food",12,"Positive","Sentiment"
"98",212,"Food",12,"Trust","Emotion"
"99",250,"Library",12,"Positive","Sentiment"
"100",268,"Plan",12,"Anticipation","Emotion"
"101",284,"General",12,"Positive","Sentiment"
"102",284,"General",12,"Trust","Emotion"
"103",285,"Debt",12,"Negative","Sentiment"
"104",285,"Debt",12,"Sadness","Emotion"
"105",298,"County",12,"Trust","Emotion"
"106",304,"General",12,"Positive","Sentiment"
"107",304,"General",12,"Trust","Emotion"
"108",33,"Fee",11,"Anger","Emotion"
"109",33,"Fee",11,"Negative","Sentiment"
"110",48,"Base",11,"Trust","Emotion"
"111",64,"Growth",11,"Positive","Sentiment"
"112",66,"County",11,"Trust","Emotion"
"113",85,"County",11,"Trust","Emotion"
