"","page_number","word","sent_count","sentiment","category"
"1",103,"Debt",31,"Negative","Sentiment"
"2",103,"Debt",31,"Sadness","Emotion"
"3",618,"Debt",24,"Negative","Sentiment"
"4",618,"Debt",24,"Sadness","Emotion"
"5",19,"Debt",22,"Negative","Sentiment"
"6",19,"Debt",22,"Sadness","Emotion"
"7",644,"Vaccine",22,"Positive","Sentiment"
"8",474,"Debt",21,"Negative","Sentiment"
"9",474,"Debt",21,"Sadness","Emotion"
"10",35,"Budget",20,"Trust","Emotion"
"11",59,"Choice",20,"Positive","Sentiment"
"12",471,"County",19,"Trust","Emotion"
"13",619,"Debt",18,"Negative","Sentiment"
"14",619,"Debt",18,"Sadness","Emotion"
"15",6,"County",17,"Trust","Emotion"
"16",617,"Debt",17,"Negative","Sentiment"
"17",617,"Debt",17,"Sadness","Emotion"
"18",204,"Customer",16,"Positive","Sentiment"
"19",616,"Debt",16,"Negative","Sentiment"
"20",616,"Debt",16,"Sadness","Emotion"
"21",7,"County",15,"Trust","Emotion"
"22",14,"County",15,"Trust","Emotion"
"23",30,"County",15,"Trust","Emotion"
"24",386,"Tax",15,"Negative","Sentiment"
"25",386,"Tax",15,"Sadness","Emotion"
"26",625,"Risk",15,"Anticipation","Emotion"
"27",625,"Risk",15,"Fear","Emotion"
"28",625,"Risk",15,"Negative","Sentiment"
"29",629,"Balance",15,"Positive","Sentiment"
"30",6,"Budget",14,"Trust","Emotion"
"31",40,"County",14,"Trust","Emotion"
"32",620,"Debt",14,"Negative","Sentiment"
"33",620,"Debt",14,"Sadness","Emotion"
"34",87,"County",13,"Trust","Emotion"
"35",473,"Debt",13,"Negative","Sentiment"
"36",473,"Debt",13,"Sadness","Emotion"
"37",633,"Tax",13,"Negative","Sentiment"
"38",633,"Tax",13,"Sadness","Emotion"
"39",637,"Fee",13,"Anger","Emotion"
"40",637,"Fee",13,"Negative","Sentiment"
"41",638,"Fee",13,"Anger","Emotion"
"42",638,"Fee",13,"Negative","Sentiment"
"43",14,"Budget",12,"Trust","Emotion"
"44",18,"County",12,"Trust","Emotion"
"45",622,"County",12,"Trust","Emotion"
"46",624,"County",12,"Trust","Emotion"
"47",644,"Immunization",12,"Trust","Emotion"
"48",7,"Budget",11,"Trust","Emotion"
"49",24,"Budget",11,"Trust","Emotion"
"50",64,"Tax",11,"Negative","Sentiment"
"51",64,"Tax",11,"Sadness","Emotion"
"52",70,"Tax",11,"Negative","Sentiment"
"53",70,"Tax",11,"Sadness","Emotion"
"54",98,"Tax",11,"Negative","Sentiment"
"55",98,"Tax",11,"Sadness","Emotion"
"56",388,"Tax",11,"Negative","Sentiment"
"57",388,"Tax",11,"Sadness","Emotion"
"58",617,"County",11,"Trust","Emotion"
"59",619,"County",11,"Trust","Emotion"
"60",92,"County",10,"Trust","Emotion"
"61",94,"Fire",10,"Fear","Emotion"
"62",102,"County",10,"Trust","Emotion"
"63",629,"General",10,"Positive","Sentiment"
"64",629,"General",10,"Trust","Emotion"
"65",633,"County",10,"Trust","Emotion"
"66",649,"Debt",10,"Negative","Sentiment"
"67",649,"Debt",10,"Sadness","Emotion"
"68",9,"County",9,"Trust","Emotion"
"69",41,"County",9,"Trust","Emotion"
"70",50,"Forecast",9,"Anticipation","Emotion"
"71",50,"Forecast",9,"Trust","Emotion"
"72",73,"County",9,"Trust","Emotion"
"73",81,"Budget",9,"Trust","Emotion"
"74",82,"Budget",9,"Trust","Emotion"
"75",88,"Tax",9,"Negative","Sentiment"
"76",88,"Tax",9,"Sadness","Emotion"
"77",105,"County",9,"Trust","Emotion"
"78",106,"Debt",9,"Negative","Sentiment"
"79",106,"Debt",9,"Sadness","Emotion"
"80",381,"Mail",9,"Anticipation","Emotion"
"81",471,"Choice",9,"Positive","Sentiment"
"82",500,"School",9,"Trust","Emotion"
"83",612,"Debt",9,"Negative","Sentiment"
"84",612,"Debt",9,"Sadness","Emotion"
"85",623,"County",9,"Trust","Emotion"
"86",628,"Balance",9,"Positive","Sentiment"
"87",628,"General",9,"Positive","Sentiment"
"88",628,"General",9,"Trust","Emotion"
"89",7,"Tax",8,"Negative","Sentiment"
"90",7,"Tax",8,"Sadness","Emotion"
"91",9,"Strategic",8,"Positive","Sentiment"
"92",13,"Community",8,"Positive","Sentiment"
"93",13,"Budget",8,"Trust","Emotion"
"94",14,"Maintenance",8,"Trust","Emotion"
"95",20,"Maintenance",8,"Trust","Emotion"
"96",21,"Debt",8,"Negative","Sentiment"
"97",21,"Debt",8,"Sadness","Emotion"
"98",28,"County",8,"Trust","Emotion"
"99",31,"County",8,"Trust","Emotion"
"100",33,"Budget",8,"Trust","Emotion"
"101",34,"County",8,"Trust","Emotion"
"102",59,"Board",8,"Anticipation","Emotion"
"103",63,"Management",8,"Positive","Sentiment"
"104",63,"Management",8,"Trust","Emotion"
"105",69,"Public",8,"Anticipation","Emotion"
"106",69,"Public",8,"Positive","Sentiment"
"107",73,"Community",8,"Positive","Sentiment"
"108",92,"Cap",8,"Anticipation","Emotion"
"109",92,"Cap",8,"Trust","Emotion"
"110",97,"Tax",8,"Negative","Sentiment"
"111",97,"Tax",8,"Sadness","Emotion"
"112",108,"County",8,"Trust","Emotion"
"113",110,"Technology",8,"Positive","Sentiment"
"114",110,"County",8,"Trust","Emotion"
"115",111,"Building",8,"Positive","Sentiment"
"116",140,"Community",8,"Positive","Sentiment"
"117",162,"Justice",8,"Positive","Sentiment"
"118",162,"Justice",8,"Trust","Emotion"
"119",178,"Public",8,"Anticipation","Emotion"
"120",178,"Public",8,"Positive","Sentiment"
"121",240,"Customer",8,"Positive","Sentiment"
"122",381,"Customer",8,"Positive","Sentiment"
"123",467,"Plan",8,"Anticipation","Emotion"
"124",471,"Budget",8,"Trust","Emotion"
"125",485,"Relief",8,"Positive","Sentiment"
"126",486,"School",8,"Trust","Emotion"
"127",616,"Policy",8,"Trust","Emotion"
"128",618,"County",8,"Trust","Emotion"
"129",621,"County",8,"Trust","Emotion"
"130",623,"Exchange",8,"Positive","Sentiment"
"131",623,"Interest",8,"Positive","Sentiment"
"132",623,"Exchange",8,"Trust","Emotion"
"133",624,"Exchange",8,"Positive","Sentiment"
"134",624,"Interest",8,"Positive","Sentiment"
