"","page_number","word","sent_count","sentiment","category"
"1",500,"Fire",46,"Fear","Emotion"
"2",451,"Fire",44,"Fear","Emotion"
"3",452,"Fire",36,"Fear","Emotion"
"4",471,"Building",35,"Positive","Sentiment"
"5",498,"Fire",31,"Fear","Emotion"
"6",495,"Fire",29,"Fear","Emotion"
"7",493,"Fire",27,"Fear","Emotion"
"8",36,"Budget",22,"Trust","Emotion"
"9",99,"Balance",21,"Positive","Sentiment"
"10",206,"School",21,"Trust","Emotion"
"11",215,"Budget",21,"Trust","Emotion"
"12",29,"Budget",20,"Trust","Emotion"
"13",34,"Budget",20,"Trust","Emotion"
"14",443,"Debt",19,"Negative","Sentiment"
"15",443,"Debt",19,"Sadness","Emotion"
"16",96,"Tax",17,"Negative","Sentiment"
"17",96,"Tax",17,"Sadness","Emotion"
"18",492,"Fire",17,"Fear","Emotion"
"19",164,"Grant",16,"Anticipation","Emotion"
"20",164,"Grant",16,"Joy","Emotion"
"21",164,"Grant",16,"Positive","Sentiment"
"22",164,"Grant",16,"Trust","Emotion"
"23",198,"Agree",16,"Positive","Sentiment"
"24",384,"Budget",16,"Trust","Emotion"
"25",475,"Enforcement",16,"Negative","Sentiment"
"26",475,"Law",16,"Trust","Emotion"
"27",496,"Fire",16,"Fear","Emotion"
"28",35,"Board",15,"Anticipation","Emotion"
"29",165,"Grant",15,"Anticipation","Emotion"
"30",165,"Grant",15,"Joy","Emotion"
"31",165,"Grant",15,"Positive","Sentiment"
"32",165,"Grant",15,"Trust","Emotion"
"33",394,"Board",15,"Anticipation","Emotion"
"34",476,"Enforcement",15,"Negative","Sentiment"
"35",476,"Law",15,"Trust","Emotion"
"36",499,"Fire",15,"Fear","Emotion"
"37",75,"County",14,"Trust","Emotion"
"38",444,"Debt",14,"Negative","Sentiment"
"39",444,"Debt",14,"Sadness","Emotion"
"40",475,"Charger",14,"Positive","Sentiment"
"41",546,"Expenditure",14,"Negative","Sentiment"
"42",58,"County",13,"Trust","Emotion"
"43",133,"School",13,"Trust","Emotion"
"44",180,"Graduation",13,"Anticipation","Emotion"
"45",180,"Graduation",13,"Fear","Emotion"
"46",180,"Graduation",13,"Joy","Emotion"
"47",180,"Graduation",13,"Positive","Sentiment"
"48",180,"Graduation",13,"Surprise","Emotion"
"49",180,"Graduation",13,"Trust","Emotion"
"50",214,"March",13,"Positive","Sentiment"
"51",344,"Court",13,"Anger","Emotion"
"52",344,"Court",13,"Anticipation","Emotion"
"53",344,"Court",13,"Fear","Emotion"
"54",476,"Emergency",13,"Fear","Emotion"
"55",476,"Emergency",13,"Negative","Sentiment"
"56",476,"Emergency",13,"Sadness","Emotion"
"57",476,"Emergency",13,"Surprise","Emotion"
"58",539,"Juvenile",13,"Negative","Sentiment"
"59",544,"Expenditure",13,"Negative","Sentiment"
"60",545,"Expenditure",13,"Negative","Sentiment"
"61",545,"School",13,"Trust","Emotion"
"62",546,"School",13,"Trust","Emotion"
"63",547,"Expenditure",13,"Negative","Sentiment"
"64",549,"Expenditure",13,"Negative","Sentiment"
"65",33,"Budget",12,"Trust","Emotion"
"66",39,"Budget",12,"Trust","Emotion"
"67",42,"County",12,"Trust","Emotion"
"68",199,"Community",12,"Positive","Sentiment"
"69",244,"School",12,"Trust","Emotion"
"70",281,"Assistance",12,"Positive","Sentiment"
"71",384,"County",12,"Trust","Emotion"
"72",385,"Budget",12,"Trust","Emotion"
"73",389,"County",12,"Trust","Emotion"
"74",465,"Plan",12,"Anticipation","Emotion"
"75",472,"Building",12,"Positive","Sentiment"
"76",547,"School",12,"Trust","Emotion"
"77",548,"Expenditure",12,"Negative","Sentiment"
"78",35,"Budget",11,"Trust","Emotion"
"79",40,"Debt",11,"Negative","Sentiment"
"80",40,"Debt",11,"Sadness","Emotion"
"81",92,"Tax",11,"Negative","Sentiment"
"82",92,"Tax",11,"Sadness","Emotion"
"83",95,"Lottery",11,"Anticipation","Emotion"
"84",125,"School",11,"Trust","Emotion"
"85",239,"Budget",11,"Trust","Emotion"
"86",356,"County",11,"Trust","Emotion"
"87",422,"County",11,"Trust","Emotion"
"88",445,"Debt",11,"Negative","Sentiment"
"89",445,"Debt",11,"Sadness","Emotion"
"90",447,"Fire",11,"Fear","Emotion"
"91",471,"Interior",11,"Disgust","Emotion"
"92",471,"Interior",11,"Positive","Sentiment"
"93",471,"Major",11,"Positive","Sentiment"
"94",471,"Interior",11,"Trust","Emotion"
"95",477,"Tax",11,"Negative","Sentiment"
"96",477,"Tax",11,"Sadness","Emotion"
"97",550,"Expenditure",11,"Negative","Sentiment"
"98",42,"Accounts",10,"Trust","Emotion"
"99",63,"Budget",10,"Trust","Emotion"
"100",75,"Budget",10,"Trust","Emotion"
"101",76,"Budget",10,"Trust","Emotion"
"102",94,"Tax",10,"Negative","Sentiment"
"103",94,"Tax",10,"Sadness","Emotion"
"104",100,"Balance",10,"Positive","Sentiment"
"105",132,"School",10,"Trust","Emotion"
"106",189,"Learning",10,"Positive","Sentiment"
"107",241,"Received",10,"Positive","Sentiment"
"108",306,"Shelter",10,"Positive","Sentiment"
"109",306,"Shelter",10,"Trust","Emotion"
"110",342,"Court",10,"Anger","Emotion"
"111",342,"Court",10,"Anticipation","Emotion"
"112",342,"Court",10,"Fear","Emotion"
"113",349,"Community",10,"Positive","Sentiment"
"114",381,"County",10,"Trust","Emotion"
"115",394,"County",10,"Trust","Emotion"
"116",416,"Tax",10,"Negative","Sentiment"
"117",416,"Tax",10,"Sadness","Emotion"
"118",438,"Bonds",10,"Negative","Sentiment"
"119",448,"County",10,"Trust","Emotion"
"120",479,"County",10,"Trust","Emotion"
"121",59,"County",9,"Trust","Emotion"
"122",69,"Debt",9,"Negative","Sentiment"
"123",69,"Debt",9,"Sadness","Emotion"
"124",85,"County",9,"Trust","Emotion"
"125",89,"Debt",9,"Negative","Sentiment"
"126",89,"Debt",9,"Sadness","Emotion"
"127",96,"County",9,"Trust","Emotion"
"128",110,"Budget",9,"Trust","Emotion"
"129",110,"County",9,"Trust","Emotion"
"130",191,"School",9,"Trust","Emotion"
"131",200,"Foundation",9,"Positive","Sentiment"
"132",213,"Council",9,"Anticipation","Emotion"
"133",213,"Council",9,"Positive","Sentiment"
"134",213,"Council",9,"Trust","Emotion"
"135",277,"County",9,"Trust","Emotion"
"136",376,"County",9,"Trust","Emotion"
"137",383,"Budget",9,"Trust","Emotion"
"138",392,"County",9,"Trust","Emotion"
"139",419,"County",9,"Trust","Emotion"
"140",434,"Truck",9,"Trust","Emotion"
"141",472,"System",9,"Trust","Emotion"
"142",475,"Truck",9,"Trust","Emotion"
"143",477,"County",9,"Trust","Emotion"
"144",478,"Budget",9,"Trust","Emotion"
"145",29,"County",8,"Trust","Emotion"
"146",31,"Debt",8,"Negative","Sentiment"
"147",31,"Debt",8,"Sadness","Emotion"
"148",31,"Budget",8,"Trust","Emotion"
"149",75,"Maintenance",8,"Trust","Emotion"
"150",76,"Board",8,"Anticipation","Emotion"
"151",99,"County",8,"Trust","Emotion"
"152",109,"County",8,"Trust","Emotion"
"153",134,"School",8,"Trust","Emotion"
"154",155,"School",8,"Trust","Emotion"
"155",171,"Grant",8,"Anticipation","Emotion"
"156",171,"Grant",8,"Joy","Emotion"
"157",171,"Grant",8,"Positive","Sentiment"
"158",171,"Grant",8,"Trust","Emotion"
"159",198,"Strongly",8,"Positive","Sentiment"
"160",209,"Mill",8,"Anticipation","Emotion"
"161",213,"Budget",8,"Trust","Emotion"
"162",241,"Time",8,"Anticipation","Emotion"
"163",243,"School",8,"Trust","Emotion"
"164",265,"Learning",8,"Positive","Sentiment"
"165",265,"School",8,"Trust","Emotion"
"166",271,"Budget",8,"Trust","Emotion"
"167",277,"Prevention",8,"Anticipation","Emotion"
"168",277,"Juvenile",8,"Negative","Sentiment"
"169",277,"Prevention",8,"Positive","Sentiment"
"170",278,"Youth",8,"Anger","Emotion"
"171",278,"Youth",8,"Anticipation","Emotion"
"172",278,"Youth",8,"Fear","Emotion"
"173",278,"Youth",8,"Joy","Emotion"
"174",278,"Focus",8,"Positive","Sentiment"
"175",278,"Youth",8,"Positive","Sentiment"
"176",278,"Youth",8,"Surprise","Emotion"
"177",291,"Increase",8,"Positive","Sentiment"
"178",303,"Budget",8,"Trust","Emotion"
"179",303,"County",8,"Trust","Emotion"
"180",312,"Emergency",8,"Fear","Emotion"
"181",312,"Emergency",8,"Negative","Sentiment"
"182",312,"Emergency",8,"Sadness","Emotion"
"183",312,"Emergency",8,"Surprise","Emotion"
"184",313,"Emergency",8,"Fear","Emotion"
"185",313,"Emergency",8,"Negative","Sentiment"
"186",313,"Emergency",8,"Sadness","Emotion"
"187",313,"Emergency",8,"Surprise","Emotion"
"188",318,"Emergency",8,"Fear","Emotion"
"189",318,"Emergency",8,"Negative","Sentiment"
