"","page_number","word","sent_count","sentiment","category"
"1",307,"Fire",29,"Fear","Emotion"
"2",76,"Debt",28,"Negative","Sentiment"
"3",76,"Debt",28,"Sadness","Emotion"
"4",523,"Debt",26,"Negative","Sentiment"
"5",523,"Debt",26,"Sadness","Emotion"
"6",354,"Debt",24,"Negative","Sentiment"
"7",354,"Debt",24,"Sadness","Emotion"
"8",501,"Fire",24,"Fear","Emotion"
"9",66,"Budget",23,"Trust","Emotion"
"10",95,"Balance",23,"Positive","Sentiment"
"11",209,"Library",23,"Positive","Sentiment"
"12",140,"County",22,"Trust","Emotion"
"13",308,"Fire",22,"Fear","Emotion"
"14",525,"Debt",22,"Negative","Sentiment"
"15",525,"Debt",22,"Sadness","Emotion"
"16",529,"County",22,"Trust","Emotion"
"17",407,"Actual",20,"Positive","Sentiment"
"18",75,"Debt",19,"Negative","Sentiment"
"19",75,"Debt",19,"Sadness","Emotion"
"20",76,"County",19,"Trust","Emotion"
"21",526,"Debt",19,"Negative","Sentiment"
"22",526,"Debt",19,"Sadness","Emotion"
"23",7,"County",18,"Trust","Emotion"
"24",98,"Tax",18,"Negative","Sentiment"
"25",98,"Tax",18,"Sadness","Emotion"
"26",137,"County",18,"Trust","Emotion"
"27",364,"Fire",18,"Fear","Emotion"
"28",37,"Tax",17,"Negative","Sentiment"
"29",37,"Tax",17,"Sadness","Emotion"
"30",309,"Fire",17,"Fear","Emotion"
"31",403,"Actual",17,"Positive","Sentiment"
"32",404,"Actual",17,"Positive","Sentiment"
"33",405,"Actual",17,"Positive","Sentiment"
"34",482,"County",17,"Trust","Emotion"
"35",515,"Waste",17,"Disgust","Emotion"
"36",515,"Waste",17,"Negative","Sentiment"
"37",33,"Budget",16,"Trust","Emotion"
"38",65,"Budget",16,"Trust","Emotion"
"39",156,"County",16,"Trust","Emotion"
"40",170,"County",16,"Trust","Emotion"
"41",314,"Emergency",16,"Fear","Emotion"
"42",314,"Emergency",16,"Negative","Sentiment"
"43",314,"Emergency",16,"Sadness","Emotion"
