"","page_number","word","sent_count","sentiment","category"
"1",26,"Fire",56,"Fear","Emotion"
"2",346,"Fire",56,"Fear","Emotion"
"3",33,"Fire",41,"Fear","Emotion"
"4",353,"Fire",41,"Fear","Emotion"
"5",24,"Fire",40,"Fear","Emotion"
"6",331,"Tax",36,"Negative","Sentiment"
"7",331,"Tax",36,"Sadness","Emotion"
"8",332,"Tax",36,"Negative","Sentiment"
"9",332,"Tax",36,"Sadness","Emotion"
"10",329,"Fire",33,"Fear","Emotion"
"11",28,"Tax",32,"Negative","Sentiment"
"12",28,"Tax",32,"Sadness","Emotion"
"13",348,"Tax",32,"Negative","Sentiment"
"14",348,"Tax",32,"Sadness","Emotion"
"15",29,"Tax",30,"Negative","Sentiment"
"16",29,"Tax",30,"Sadness","Emotion"
"17",106,"Specialist",30,"Trust","Emotion"
"18",349,"Tax",30,"Negative","Sentiment"
"19",349,"Tax",30,"Sadness","Emotion"
"20",31,"Fire",26,"Fear","Emotion"
"21",351,"Fire",26,"Fear","Emotion"
"22",359,"County",24,"Trust","Emotion"
"23",52,"Budget",23,"Trust","Emotion"
"24",50,"Budget",22,"Trust","Emotion"
"25",27,"Tax",21,"Negative","Sentiment"
"26",27,"Tax",21,"Sadness","Emotion"
"27",53,"Budget",21,"Trust","Emotion"
"28",104,"Public",21,"Anticipation","Emotion"
"29",104,"Public",21,"Positive","Sentiment"
"30",347,"Tax",21,"Negative","Sentiment"
"31",347,"Tax",21,"Sadness","Emotion"
"32",60,"Emergency",20,"Fear","Emotion"
"33",60,"Emergency",20,"Negative","Sentiment"
"34",60,"Emergency",20,"Sadness","Emotion"
"35",60,"Emergency",20,"Surprise","Emotion"
"36",303,"Debt",19,"Negative","Sentiment"
"37",303,"Debt",19,"Sadness","Emotion"
"38",216,"Emergency",18,"Fear","Emotion"
"39",216,"Emergency",18,"Negative","Sentiment"
"40",216,"Emergency",18,"Sadness","Emotion"
"41",216,"Emergency",18,"Surprise","Emotion"
"42",331,"Fire",18,"Fear","Emotion"
"43",23,"Budget",17,"Trust","Emotion"
"44",105,"Nurse",17,"Positive","Sentiment"
"45",105,"Nurse",17,"Trust","Emotion"
