"","page_number","word","sent_count","sentiment","category"
"1",317,"Surcharge",38,"Anger","Emotion"
"2",317,"Surcharge",38,"Negative","Sentiment"
"3",317,"Technology",38,"Positive","Sentiment"
"4",318,"Surcharge",38,"Anger","Emotion"
"5",318,"Surcharge",38,"Negative","Sentiment"
"6",49,"Tax",35,"Negative","Sentiment"
"7",49,"Tax",35,"Sadness","Emotion"
"8",318,"Technology",32,"Positive","Sentiment"
"9",317,"Letter",30,"Anticipation","Emotion"
"10",319,"Surcharge",30,"Anger","Emotion"
"11",319,"Surcharge",30,"Negative","Sentiment"
"12",352,"Budget",30,"Trust","Emotion"
"13",172,"Fire",28,"Fear","Emotion"
"14",319,"Technology",28,"Positive","Sentiment"
"15",262,"Library",25,"Positive","Sentiment"
"16",343,"Budget",24,"Trust","Emotion"
"17",265,"Library",23,"Positive","Sentiment"
"18",318,"Fee",22,"Anger","Emotion"
"19",318,"Fee",22,"Negative","Sentiment"
"20",353,"Budget",22,"Trust","Emotion"
"21",204,"County",21,"Trust","Emotion"
"22",73,"County",19,"Trust","Emotion"
"23",31,"Fee",18,"Anger","Emotion"
"24",31,"Fee",18,"Negative","Sentiment"
"25",49,"County",18,"Trust","Emotion"
"26",302,"Bonds",18,"Negative","Sentiment"
"27",344,"County",18,"Trust","Emotion"
"28",345,"County",18,"Trust","Emotion"
"29",135,"Sap",17,"Negative","Sentiment"
"30",135,"Sap",17,"Sadness","Emotion"
"31",264,"Library",17,"Positive","Sentiment"
"32",125,"Budget",16,"Trust","Emotion"
"33",137,"Sap",16,"Negative","Sentiment"
"34",137,"Sap",16,"Sadness","Emotion"
"35",243,"Child",16,"Anticipation","Emotion"
"36",243,"Child",16,"Joy","Emotion"
"37",243,"Child",16,"Positive","Sentiment"
"38",262,"County",16,"Trust","Emotion"
"39",342,"Balance",16,"Positive","Sentiment"
"40",345,"Debt",16,"Negative","Sentiment"
"41",345,"Debt",16,"Sadness","Emotion"
"42",3,"County",15,"Trust","Emotion"
"43",22,"Tax",15,"Negative","Sentiment"
"44",22,"Tax",15,"Sadness","Emotion"
"45",59,"Grant",15,"Anticipation","Emotion"
"46",59,"Grant",15,"Joy","Emotion"
"47",59,"Grant",15,"Positive","Sentiment"
"48",59,"Grant",15,"Trust","Emotion"
"49",91,"County",15,"Trust","Emotion"
"50",178,"Emergency",15,"Fear","Emotion"
"51",178,"Emergency",15,"Negative","Sentiment"
"52",178,"Emergency",15,"Sadness","Emotion"
"53",178,"Emergency",15,"Surprise","Emotion"
"54",266,"Library",15,"Positive","Sentiment"
"55",352,"County",15,"Trust","Emotion"
"56",18,"County",14,"Trust","Emotion"
"57",39,"Fire",14,"Fear","Emotion"
"58",77,"County",14,"Trust","Emotion"
"59",85,"Tax",14,"Negative","Sentiment"
"60",85,"Tax",14,"Sadness","Emotion"
"61",141,"General",14,"Positive","Sentiment"
"62",141,"General",14,"Trust","Emotion"
"63",154,"Detention",14,"Negative","Sentiment"
"64",154,"Detention",14,"Sadness","Emotion"
"65",172,"County",14,"Trust","Emotion"
"66",176,"Fire",14,"Fear","Emotion"
"67",177,"Fire",14,"Fear","Emotion"
"68",178,"County",14,"Trust","Emotion"
"69",200,"County",14,"Trust","Emotion"
"70",345,"Bonds",14,"Negative","Sentiment"
"71",360,"County",14,"Trust","Emotion"
"72",20,"County",13,"Trust","Emotion"
"73",30,"Fee",13,"Anger","Emotion"
"74",30,"Fee",13,"Negative","Sentiment"
"75",74,"Balance",13,"Positive","Sentiment"
"76",95,"Court",13,"Anger","Emotion"
"77",95,"Court",13,"Anticipation","Emotion"
"78",95,"Court",13,"Fear","Emotion"
"79",109,"County",13,"Trust","Emotion"
"80",127,"Budget",13,"Trust","Emotion"
"81",242,"Calls",13,"Anticipation","Emotion"
"82",242,"Calls",13,"Negative","Sentiment"
"83",242,"Calls",13,"Trust","Emotion"
"84",302,"County",13,"Trust","Emotion"
"85",342,"General",13,"Positive","Sentiment"
"86",342,"County",13,"Trust","Emotion"
"87",342,"General",13,"Trust","Emotion"
"88",347,"Budget",13,"Trust","Emotion"
"89",16,"Tax",12,"Negative","Sentiment"
"90",16,"Tax",12,"Sadness","Emotion"
"91",19,"County",12,"Trust","Emotion"
"92",35,"Vaccine",12,"Positive","Sentiment"
"93",67,"County",12,"Trust","Emotion"
"94",79,"Strategic",12,"Positive","Sentiment"
"95",87,"Delinquent",12,"Anger","Emotion"
"96",87,"Delinquent",12,"Disgust","Emotion"
"97",87,"Delinquent",12,"Negative","Sentiment"
"98",178,"Plan",12,"Anticipation","Emotion"
"99",186,"System",12,"Trust","Emotion"
"100",283,"Debt",12,"Negative","Sentiment"
"101",283,"Debt",12,"Sadness","Emotion"
"102",303,"Debt",12,"Negative","Sentiment"
"103",303,"Debt",12,"Sadness","Emotion"
"104",317,"Fee",12,"Anger","Emotion"
"105",317,"Fee",12,"Negative","Sentiment"
"106",318,"Letter",12,"Anticipation","Emotion"
"107",318,"Gross",12,"Disgust","Emotion"
"108",318,"Gross",12,"Negative","Sentiment"
"109",325,"System",12,"Trust","Emotion"
"110",361,"County",12,"Trust","Emotion"
"111",13,"County",11,"Trust","Emotion"
"112",158,"Public",11,"Anticipation","Emotion"
"113",158,"Public",11,"Positive","Sentiment"
"114",162,"Center",11,"Positive","Sentiment"
"115",162,"Center",11,"Trust","Emotion"
"116",182,"Youth",11,"Anger","Emotion"
"117",182,"Youth",11,"Anticipation","Emotion"
"118",182,"Youth",11,"Fear","Emotion"
"119",182,"Youth",11,"Joy","Emotion"
