"","page_number","word","sent_count","sentiment","category"
"1",17,"Debt",28,"Negative","Sentiment"
"2",17,"Debt",28,"Sadness","Emotion"
"3",607,"Debt",28,"Negative","Sentiment"
"4",607,"Debt",28,"Sadness","Emotion"
"5",122,"Debt",27,"Negative","Sentiment"
"6",122,"Debt",27,"Sadness","Emotion"
"7",76,"Choice",21,"Positive","Sentiment"
"8",582,"Debt",21,"Negative","Sentiment"
"9",582,"Debt",21,"Sadness","Emotion"
"10",606,"Debt",19,"Negative","Sentiment"
"11",606,"Debt",19,"Sadness","Emotion"
"12",578,"County",18,"Trust","Emotion"
"13",40,"Budget",17,"Trust","Emotion"
"14",579,"School",17,"Trust","Emotion"
"15",605,"Debt",16,"Negative","Sentiment"
"16",605,"Debt",16,"Sadness","Emotion"
"17",627,"Plan",16,"Anticipation","Emotion"
"18",34,"County",15,"Trust","Emotion"
"19",63,"County",15,"Trust","Emotion"
"20",608,"Debt",15,"Negative","Sentiment"
"21",608,"Debt",15,"Sadness","Emotion"
"22",614,"Risk",15,"Anticipation","Emotion"
"23",614,"Risk",15,"Fear","Emotion"
"24",614,"Risk",15,"Negative","Sentiment"
"25",618,"Balance",15,"Positive","Sentiment"
"26",626,"Fee",15,"Anger","Emotion"
"27",626,"Fee",15,"Negative","Sentiment"
"28",627,"Fee",15,"Anger","Emotion"
"29",627,"Fee",15,"Negative","Sentiment"
"30",577,"Committee",14,"Trust","Emotion"
"31",581,"Debt",14,"Negative","Sentiment"
"32",581,"Debt",14,"Sadness","Emotion"
"33",608,"County",14,"Trust","Emotion"
"34",609,"Debt",14,"Negative","Sentiment"
"35",609,"Debt",14,"Sadness","Emotion"
"36",40,"Public",13,"Anticipation","Emotion"
"37",40,"Public",13,"Positive","Sentiment"
"38",114,"Fire",13,"Fear","Emotion"
"39",275,"Public",13,"Anticipation","Emotion"
"40",275,"Public",13,"Positive","Sentiment"
"41",495,"Tax",13,"Negative","Sentiment"
"42",495,"Tax",13,"Sadness","Emotion"
"43",40,"Board",12,"Anticipation","Emotion"
"44",86,"Administrative",12,"Trust","Emotion"
"45",108,"County",12,"Trust","Emotion"
"46",613,"County",12,"Trust","Emotion"
"47",20,"County",11,"Trust","Emotion"
"48",25,"County",11,"Trust","Emotion"
"49",87,"Management",11,"Positive","Sentiment"
"50",87,"Management",11,"Trust","Emotion"
"51",88,"Management",11,"Positive","Sentiment"
"52",88,"Management",11,"Trust","Emotion"
"53",583,"School",11,"Trust","Emotion"
"54",622,"Tax",11,"Negative","Sentiment"
"55",622,"Tax",11,"Sadness","Emotion"
"56",622,"County",11,"Trust","Emotion"
"57",9,"County",10,"Trust","Emotion"
"58",11,"Tax",10,"Negative","Sentiment"
"59",11,"Tax",10,"Sadness","Emotion"
"60",16,"Level",10,"Positive","Sentiment"
"61",16,"Level",10,"Trust","Emotion"
"62",95,"County",10,"Trust","Emotion"
"63",114,"Tax",10,"Negative","Sentiment"
"64",114,"Tax",10,"Sadness","Emotion"
"65",117,"Tax",10,"Negative","Sentiment"
"66",117,"Tax",10,"Sadness","Emotion"
"67",121,"County",10,"Trust","Emotion"
"68",127,"Reserve",10,"Positive","Sentiment"
"69",157,"Management",10,"Positive","Sentiment"
"70",157,"Management",10,"Trust","Emotion"
"71",491,"Mail",10,"Anticipation","Emotion"
"72",586,"Neighborhood",10,"Anticipation","Emotion"
"73",606,"County",10,"Trust","Emotion"
"74",618,"General",10,"Positive","Sentiment"
"75",618,"General",10,"Trust","Emotion"
"76",629,"Budget",10,"Trust","Emotion"
"77",11,"Fire",9,"Fear","Emotion"
"78",13,"Tax",9,"Negative","Sentiment"
"79",13,"Tax",9,"Sadness","Emotion"
"80",24,"Community",9,"Positive","Sentiment"
"81",53,"Court",9,"Anger","Emotion"
"82",53,"Court",9,"Anticipation","Emotion"
"83",53,"Court",9,"Fear","Emotion"
"84",101,"Budget",9,"Trust","Emotion"
"85",111,"Balance",9,"Positive","Sentiment"
"86",115,"Tax",9,"Negative","Sentiment"
"87",115,"Tax",9,"Sadness","Emotion"
"88",121,"Level",9,"Positive","Sentiment"
"89",121,"Level",9,"Trust","Emotion"
"90",578,"Choice",9,"Positive","Sentiment"
"91",586,"Shelter",9,"Positive","Sentiment"
"92",586,"Shelter",9,"Trust","Emotion"
"93",600,"Debt",9,"Negative","Sentiment"
"94",600,"Debt",9,"Sadness","Emotion"
"95",610,"County",9,"Trust","Emotion"
"96",612,"County",9,"Trust","Emotion"
"97",615,"Interest",9,"Positive","Sentiment"
"98",617,"Balance",9,"Positive","Sentiment"
"99",617,"General",9,"Positive","Sentiment"
"100",617,"General",9,"Trust","Emotion"
"101",623,"Tax",9,"Negative","Sentiment"
"102",623,"Tax",9,"Sadness","Emotion"
"103",630,"County",9,"Trust","Emotion"
"104",11,"County",8,"Trust","Emotion"
"105",12,"County",8,"Trust","Emotion"
"106",14,"County",8,"Trust","Emotion"
"107",15,"County",8,"Trust","Emotion"
"108",23,"Fire",8,"Fear","Emotion"
"109",23,"Tax",8,"Negative","Sentiment"
"110",23,"Tax",8,"Sadness","Emotion"
"111",23,"County",8,"Trust","Emotion"
"112",25,"Budget",8,"Trust","Emotion"
"113",26,"Choice",8,"Positive","Sentiment"
"114",32,"County",8,"Trust","Emotion"
"115",35,"Prevention",8,"Anticipation","Emotion"
"116",35,"Prevention",8,"Positive","Sentiment"
"117",40,"March",8,"Positive","Sentiment"
"118",50,"County",8,"Trust","Emotion"
"119",76,"Board",8,"Anticipation","Emotion"
"120",82,"Management",8,"Positive","Sentiment"
"121",82,"Management",8,"Trust","Emotion"
"122",86,"Management",8,"Positive","Sentiment"
