"","page_number","word","sent_count","sentiment","category"
"1",74,"Debt",28,"Negative","Sentiment"
"2",74,"Debt",28,"Sadness","Emotion"
"3",120,"Debt",27,"Negative","Sentiment"
"4",120,"Debt",27,"Sadness","Emotion"
"5",121,"Debt",25,"Negative","Sentiment"
"6",121,"Debt",25,"Sadness","Emotion"
"7",18,"Debt",22,"Negative","Sentiment"
"8",18,"Debt",22,"Sadness","Emotion"
"9",35,"Choice",19,"Positive","Sentiment"
"10",119,"Debt",17,"Negative","Sentiment"
"11",119,"Debt",17,"Sadness","Emotion"
"12",6,"Budget",15,"Trust","Emotion"
"13",66,"Fire",15,"Fear","Emotion"
"14",112,"Tax",15,"Negative","Sentiment"
"15",112,"Tax",15,"Sadness","Emotion"
"16",123,"Debt",15,"Negative","Sentiment"
"17",123,"Debt",15,"Sadness","Emotion"
"18",6,"County",14,"Trust","Emotion"
"19",30,"County",14,"Trust","Emotion"
"20",60,"County",13,"Trust","Emotion"
"21",120,"County",12,"Trust","Emotion"
"22",121,"County",12,"Trust","Emotion"
"23",124,"County",12,"Trust","Emotion"
"24",125,"County",12,"Trust","Emotion"
"25",127,"Risk",12,"Anticipation","Emotion"
"26",127,"Risk",12,"Fear","Emotion"
"27",127,"Risk",12,"Negative","Sentiment"
"28",69,"Tax",11,"Negative","Sentiment"
"29",69,"Tax",11,"Sadness","Emotion"
"30",122,"Debt",11,"Negative","Sentiment"
"31",122,"Debt",11,"Sadness","Emotion"
"32",126,"County",11,"Trust","Emotion"
"33",17,"County",10,"Trust","Emotion"
"34",19,"Maintenance",10,"Trust","Emotion"
"35",24,"Budget",10,"Trust","Emotion"
"36",53,"Attorney",10,"Anger","Emotion"
"37",53,"Attorney",10,"Fear","Emotion"
"38",53,"Attorney",10,"Positive","Sentiment"
"39",53,"Attorney",10,"Trust","Emotion"
"40",73,"County",10,"Trust","Emotion"
"41",78,"County",10,"Trust","Emotion"
"42",118,"Vaccine",10,"Positive","Sentiment"
"43",125,"Exchange",10,"Positive","Sentiment"
"44",125,"Interest",10,"Positive","Sentiment"
"45",125,"Exchange",10,"Trust","Emotion"
"46",127,"Interest",10,"Positive","Sentiment"
"47",8,"County",9,"Trust","Emotion"
"48",21,"Debt",9,"Negative","Sentiment"
"49",21,"Debt",9,"Sadness","Emotion"
"50",75,"Maintenance",9,"Trust","Emotion"
"51",76,"County",9,"Trust","Emotion"
"52",80,"Reserve",9,"Positive","Sentiment"
"53",108,"Library",9,"Positive","Sentiment"
"54",122,"County",9,"Trust","Emotion"
"55",123,"County",9,"Trust","Emotion"
"56",126,"Agreement",9,"Positive","Sentiment"
"57",126,"Agreement",9,"Trust","Emotion"
"58",10,"County",8,"Trust","Emotion"
"59",12,"County",8,"Trust","Emotion"
