"","page_number","word","sent_count","sentiment","category"
"1",40,"Budget",23,"Trust","Emotion"
"2",95,"Choice",19,"Positive","Sentiment"
"3",12,"Budget",17,"Trust","Emotion"
"4",34,"County",16,"Trust","Emotion"
"5",88,"County",15,"Trust","Emotion"
"6",524,"Library",15,"Positive","Sentiment"
"7",19,"County",14,"Trust","Emotion"
"8",134,"County",14,"Trust","Emotion"
"9",142,"Increase",14,"Positive","Sentiment"
"10",563,"Debt",14,"Negative","Sentiment"
"11",563,"Debt",14,"Sadness","Emotion"
"12",24,"County",13,"Trust","Emotion"
"13",509,"County",13,"Trust","Emotion"
"14",559,"Debt",13,"Negative","Sentiment"
"15",559,"Debt",13,"Sadness","Emotion"
"16",561,"Debt",13,"Negative","Sentiment"
"17",561,"Debt",13,"Sadness","Emotion"
"18",599,"Budget",13,"Trust","Emotion"
"19",35,"Prevention",11,"Anticipation","Emotion"
"20",35,"Prevention",11,"Positive","Sentiment"
"21",77,"County",11,"Trust","Emotion"
"22",133,"Tax",11,"Negative","Sentiment"
"23",133,"Tax",11,"Sadness","Emotion"
"24",507,"Tax",11,"Negative","Sentiment"
"25",507,"Tax",11,"Sadness","Emotion"
"26",533,"Library",11,"Positive","Sentiment"
"27",591,"Debt",11,"Negative","Sentiment"
"28",591,"Debt",11,"Sadness","Emotion"
"29",610,"County",11,"Trust","Emotion"
"30",38,"Budget",10,"Trust","Emotion"
"31",57,"Management",10,"Positive","Sentiment"
"32",57,"Management",10,"Trust","Emotion"
"33",138,"Level",10,"Positive","Sentiment"
"34",138,"Level",10,"Trust","Emotion"
"35",139,"Debt",10,"Negative","Sentiment"
"36",139,"Debt",10,"Sadness","Emotion"
"37",152,"Prevention",10,"Anticipation","Emotion"
"38",152,"Prevention",10,"Positive","Sentiment"
"39",351,"Mail",10,"Anticipation","Emotion"
"40",562,"Debt",10,"Negative","Sentiment"
"41",562,"Debt",10,"Sadness","Emotion"
"42",600,"County",10,"Trust","Emotion"
"43",12,"County",9,"Trust","Emotion"
"44",15,"County",9,"Trust","Emotion"
"45",26,"Budget",9,"Trust","Emotion"
"46",32,"County",9,"Trust","Emotion"
"47",35,"Management",9,"Positive","Sentiment"
"48",35,"Management",9,"Trust","Emotion"
"49",54,"Court",9,"Anger","Emotion"
"50",54,"Court",9,"Anticipation","Emotion"
"51",54,"Court",9,"Fear","Emotion"
"52",60,"Customer",9,"Positive","Sentiment"
"53",125,"County",9,"Trust","Emotion"
"54",127,"Tax",9,"Negative","Sentiment"
"55",127,"Tax",9,"Sadness","Emotion"
"56",129,"Lottery",9,"Anticipation","Emotion"
"57",134,"Debt",9,"Negative","Sentiment"
"58",134,"Debt",9,"Sadness","Emotion"
"59",140,"County",9,"Trust","Emotion"
"60",145,"Increase",9,"Positive","Sentiment"
"61",497,"Library",9,"Positive","Sentiment"
"62",6,"County",8,"Trust","Emotion"
"63",11,"County",8,"Trust","Emotion"
"64",14,"County",8,"Trust","Emotion"
"65",15,"Tax",8,"Negative","Sentiment"
"66",15,"Tax",8,"Sadness","Emotion"
"67",19,"Policy",8,"Trust","Emotion"
"68",25,"Choice",8,"Positive","Sentiment"
"69",25,"Budget",8,"Trust","Emotion"
"70",30,"County",8,"Trust","Emotion"
"71",37,"Strategic",8,"Positive","Sentiment"
"72",40,"Public",8,"Anticipation","Emotion"
"73",40,"Public",8,"Positive","Sentiment"
