"","page_number","word"
"1",3,"fy"
"2",3,"adopted"
"3",3,"budget"
"4",3,"june"
"5",3,"prepared"
"6",3,"by"
"7",3,"the"
"8",3,"office"
"9",3,"of"
"10",3,"budget"
"11",3,"management"
"12",3,"evaluation"
"13",3,"david"
"14",3,"mcneill"
"15",3,"county"
"16",3,"manager"
"17",3,"contributing"
"18",3,"staff"
"19",3,"michael"
"20",3,"halford"
"21",3,"budget"
"22",3,"director"
"23",3,"melissa"
"24",3,"burroughs"
"25",3,"rw"
"26",3,"friddle"
"27",3,"melissa"
"28",3,"johnson"
"29",3,"laura"
"30",3,"pass"
"31",3,"scott"
"32",3,"redmon"
"33",3,"melodie"
"34",3,"shimer"
"35",3,"myra"
"36",3,"thompson"
"37",5,"table"
"38",5,"of"
"39",5,"contents"
"40",5,"county"
"41",5,"managers"
"42",5,"budget"
"43",5,"message"
"44",5,"board"
"45",5,"changes"
"46",5,"to"
"47",5,"recommended"
"48",5,"budget"
"49",5,"budget"
"50",5,"ordinance"
"51",5,"organizational"
"52",5,"chart"
"53",5,"summaries"
"54",5,"where"
"55",5,"the"
"56",5,"money"
"57",5,"comes"
"58",5,"from"
"59",5,"general"
"60",5,"fund"
"61",5,"revenues"
"62",5,"all"
"63",5,"sources"
"64",5,"of"
"65",5,"funds"
"66",5,"where"
"67",5,"the"
"68",5,"money"
"69",5,"goes"
"70",5,"general"
"71",5,"fund"
"72",5,"expenditures"
"73",5,"all"
"74",5,"sources"
"75",5,"of"
"76",5,"funds"
"77",5,"fy"
"78",5,"adopted"
"79",5,"budget"
"80",5,"general"
"81",5,"fund"
"82",5,"all"
"83",5,"sources"
"84",5,"of"
"85",5,"funds"
"86",5,"where"
"87",5,"the"
"88",5,"money"
"89",5,"comes"
"90",5,"from"
"91",5,"general"
"92",5,"fund"
"93",5,"revenues"
"94",5,"county"
"95",5,"funds"
"96",5,"only"
"97",5,"where"
"98",5,"the"
"99",5,"money"
"100",5,"goes"
"101",5,"general"
"102",5,"fund"
"103",5,"expenditures"
"104",5,"county"
"105",5,"funds"
"106",5,"only"
"107",5,"fy"
"108",5,"adopted"
"109",5,"budget"
"110",5,"general"
"111",5,"fund"
"112",5,"county"
"113",5,"funds"
"114",5,"only"
"115",5,"requested"
"116",5,"new"
"117",5,"positions"
"118",5,"abolished"
"119",5,"positions"
"120",5,"policy"
"121",5,"executive"
"122",5,"management"
"123",5,"policy"
"124",5,"executive"
"125",5,"management"
"126",5,"overview"
"127",5,"county"
"128",5,"commissioners"
"129",5,"county"
"130",5,"administration"
"131",5,"county"
"132",5,"attorney"
"133",5,"clerk"
"134",5,"to"
"135",5,"the"
"136",5,"board"
"137",5,"internal"
"138",5,"audit"
"139",5,"administrative"
"140",5,"support"
"141",5,"administrative"
"142",5,"support"
"143",5,"overview"
"144",5,"budget"
"145",5,"management"
"146",5,"evaluation"
"147",5,"finance"
"148",5,"department"
"149",5,"purchasing"
"150",5,"department"
"151",5,"facilities"
"152",5,"property"
"153",5,"management"
"154",5,"information"
"155",5,"services"
"156",5,"human"
"157",5,"resources"
"158",5,"parkingfleet"
"159",5,"operations"
"160",5,"debt"
"161",5,"service"
"162",5,"county"
"163",5,"general"
"164",5,"government"
"165",5,"general"
"166",5,"government"
"167",5,"overview"
"168",5,"tax"
"169",5,"department"
"170",5,"register"
"171",5,"of"
"172",5,"deeds"
"173",5,"board"
"174",5,"of"
"175",5,"elections"
"176",6,"table"
"177",6,"of"
"178",6,"contents"
"179",6,"human"
"180",6,"services"
"181",6,"human"
"182",6,"services"
"183",6,"overview"
"184",6,"public"
"185",6,"health"
"186",6,"mental"
"187",6,"health"
"188",6,"coordinated"
"189",6,"services"
"190",6,"social"
"191",6,"services"
"192",6,"veterans"
"193",6,"services"
"194",6,"child"
"195",6,"support"
"196",6,"enforcement"
"197",6,"transportation"
"198",6,"human"
"199",6,"services"
"200",6,"special"
"201",6,"assistance"
"202",6,"to"
"203",6,"adults"
"204",6,"temporary"
"205",6,"assistance"
