"","page_number","word"
"1",1,"recommended"
"2",1,"operating"
"3",1,"and"
"4",1,"community"
"5",1,"improvement"
"6",1,"budgets"
"7",1,"for"
"8",1,"the"
"9",1,"fiscal"
"10",1,"year"
"11",1,"july"
"12",1,"through"
"13",1,"june"
"14",2,"wake"
"15",2,"county"
"16",2,"north"
"17",2,"carolina"
"18",2,"annual"
"19",2,"recommended"
"20",2,"budget"
"21",2,"for"
"22",2,"fiscal"
"23",2,"year"
"24",2,"board"
"25",2,"of"
"26",2,"county"
"27",2,"commissioners"
"28",2,"tony"
"29",2,"gurley"
"30",2,"paul"
"31",2,"coble"
"32",2,"chairman"
"33",2,"vice"
"34",2,"chair"
"35",2,"lindy"
"36",2,"brown"
"37",2,"joe"
"38",2,"bryan"
"39",2,"kenn"
"40",2,"gardner"
"41",2,"betty"
"42",2,"lou"
"43",2,"ward"
"44",2,"harold"
"45",2,"webb"
"46",2,"county"
"47",2,"administration"
"48",2,"county"
"49",2,"manager"
"50",2,"david"
"51",2,"c"
"52",2,"cooke"
"53",2,"acting"
"54",2,"county"
"55",2,"attorney"
"56",2,"scott"
"57",2,"w"
"58",2,"warren"
"59",2,"clerk"
"60",2,"to"
"61",2,"the"
"62",2,"board"
"63",2,"susan"
"64",2,"banks"
"65",2,"deputy"
"66",2,"county"
"67",2,"manager"
"68",2,"joseph"
"69",2,"k"
"70",2,"durham"
"71",3,"adopted"
"72",3,"operating"
"73",3,"and"
"74",3,"community"
"75",3,"improvement"
"76",3,"budgets"
"77",3,"for"
"78",3,"the"
"79",3,"fiscal"
"80",3,"year"
"81",3,"july"
"82",3,"through"
"83",3,"june"
"84",4,"wake"
"85",4,"county"
"86",4,"north"
"87",4,"carolina"
"88",4,"annual"
"89",4,"adopted"
"90",4,"budget"
"91",4,"for"
"92",4,"fiscal"
"93",4,"year"
"94",4,"board"
"95",4,"of"
"96",4,"county"
"97",4,"commissioners"
"98",4,"tony"
"99",4,"gurley"
"100",4,"paul"
"101",4,"coble"
"102",4,"chairman"
"103",4,"vice"
"104",4,"chair"
"105",4,"lindy"
"106",4,"brown"
"107",4,"joe"
"108",4,"bryan"
"109",4,"kenn"
"110",4,"gardner"
"111",4,"betty"
"112",4,"lou"
"113",4,"ward"
"114",4,"harold"
"115",4,"webb"
"116",4,"county"
"117",4,"administration"
"118",4,"county"
"119",4,"manager"
"120",4,"david"
"121",4,"c"
"122",4,"cooke"
"123",4,"county"
"124",4,"attorney"
"125",4,"scott"
"126",4,"w"
"127",4,"warren"
"128",4,"clerk"
"129",4,"to"
"130",4,"the"
"131",4,"board"
"132",4,"susan"
"133",4,"banks"
"134",4,"deputy"
"135",4,"county"
"136",4,"manager"
"137",4,"joseph"
"138",4,"k"
"139",4,"durham"
"140",5,"table"
"141",5,"of"
"142",5,"contents"
"143",5,"gfoa"
"144",5,"distinguished"
"145",5,"budget"
"146",5,"presentation"
"147",5,"award"
"148",5,"vi"
"149",5,"general"
"150",5,"fund"
"151",5,"general"
"152",5,"fund"
"153",5,"revenue"
"154",5,"summary"
"155",5,"budget"
"156",5,"message"
"157",5,"vii"
"158",5,"general"
"159",5,"fund"
"160",5,"expenditure"
"161",5,"summary"
"162",5,"ordinancesxvii"
"163",5,"general"
"164",5,"government"
"165",5,"general"
"166",5,"government"
"167",5,"budget"
"168",5,"summary"
"169",5,"process"
"170",5,"and"
"171",5,"policies"
"172",5,"county"
"173",5,"commissioners"
"174",5,"readers"
"175",5,"guide"
"176",5,"to"
"177",5,"the"
"178",5,"budget"
"179",5,"county"
"180",5,"manager"
"181",5,"budget"
"182",5,"process"
"183",5,"county"
"184",5,"attorney"
"185",5,"budget"
"186",5,"calendar"
"187",5,"board"
"188",5,"of"
"189",5,"elections"
"190",5,"fund"
"191",5,"structure"
"192",5,"budget"
"193",5,"and"
"194",5,"management"
"195",5,"services"
"196",5,"county"
"197",5,"organizational"
"198",5,"chart"
"199",5,"facilities"
"200",5,"design"
"201",5,"and"
"202",5,"construction"
"203",5,"basis"
"204",5,"of"
"205",5,"budgeting"
"206",5,"finance"
"207",5,"department"
"208",5,"basis"
"209",5,"of"
"210",5,"accounting"
"211",5,"human"
"212",5,"resources"
"213",5,"financial"
"214",5,"policies"
"215",5,"information"
"216",5,"services"
"217",5,"long"
"218",5,"range"
"219",5,"planning"
"220",5,"planning"
"221",5,"department"
"222",5,"register"
"223",5,"of"
"224",5,"deeds"
"225",5,"budget"
"226",5,"highlights"
"227",5,"revenue"
"228",5,"department"
"229",5,"total"
"230",5,"revenues"
"231",5,"by"
"232",5,"fund"
"233",5,"total"
"234",5,"revenues"
"235",5,"by"
"236",5,"source"
"237",5,"community"
"238",5,"services"
"239",5,"expenditures"
"240",5,"by"
"241",5,"use"
"242",5,"organizational"
"243",5,"chart"
"244",5,"general"
"245",5,"fund"
"246",5,"administration"
"247",5,"debt"
"248",5,"service"
"249",5,"geographic"
"250",5,"information"
"251",5,"services"
"252",5,"special"
"253",5,"revenue"
"254",5,"funds"
"255",5,"inspections"
"256",5,"development"
"257",5,"plans"
"258",5,"permits"
"259",5,"enterprise"
"260",5,"funds"
"261",5,"libraries"
"262",5,"risk"
"263",5,"management"
"264",5,"fund"
"265",5,"parks"
"266",5,"recreation"
"267",5,"and"
"268",5,"open"
"269",5,"space"
"270",5,"capital"
"271",5,"improvement"
"272",5,"fund"
"273",5,"veterans"
"274",5,"services"
"275",5,"office"
"276",5,"totalall"
"277",5,"funds"
"278",5,"overview"
"279",5,"of"
"280",5,"changes"
"281",5,"in"
"282",5,"fund"
"283",5,"balance"
"284",5,"environmental"
"285",5,"services"
"286",5,"revenue"
"287",5,"highlights"
"288",5,"organizational"
"289",5,"chart"
"290",5,"expenditure"
"291",5,"highlights"
"292",5,"administration"
"293",5,"requests"
"294",5,"not"
"295",5,"funded"
"296",5,"environmental"
"297",5,"health"
"298",5,"and"
"299",5,"safety"
"300",5,"personnel"
"301",5,"summary"
"302",5,"water"
"303",5,"quality"
"304",5,"table"
"305",5,"of"
"306",5,"contents"
"307",5,"iii"
"308",6,"table"
"309",6,"of"
"310",6,"contents"
"311",6,"general"
"312",6,"services"
"313",6,"education"
"314",6,"organizational"
"315",6,"chart"
"316",6,"wake"
"317",6,"county"
"318",6,"public"
"319",6,"school"
"320",6,"system"
"321",6,"administration"
"322",6,"wake"
"323",6,"technical"
"324",6,"community"
"325",6,"college"
"326",6,"central"
"327",6,"services"
"328",6,"county"
"329",6,"building"
"330",6,"debt"
"331",6,"service"
"332",6,"court"
"333",6,"facilities"
"334",6,"operation"
"335",6,"fund"
"336",6,"summary"
"337",6,"field"
"338",6,"services"
"339",6,"fleet"
"340",6,"operations"
"341",6,"special"
"342",6,"revenue"
"343",6,"funds"
"344",6,"physical"
"345",6,"plant"
"346",6,"capital"
"347",6,"area"
"348",6,"workforce"
"349",6,"development"
"350",6,"emergency"
"351",6,"fire"
"352",6,"tax"
"353",6,"district"
"354",6,"human"
"355",6,"services"
"356",6,"grants"
"357",6,"and"
"358",6,"donations"
"359",6,"fund"
"360",6,"organizational"
"361",6,"chart"
"362",6,"housing"
"363",6,"and"
"364",6,"community"
"365",6,"revitalization"
"366",6,"department"
"367",6,"summary"
"368",6,"by"
"369",6,"division"
"370",6,"major"
"371",6,"facilities"
"372",6,"medical"
"373",6,"examiner"
"374",6,"revaluation"
"375",6,"reserve"
"376",6,"public"
"377",6,"safety"
"378",6,"enterprise"
"379",6,"fund"
"380",6,"organizational"
"381",6,"chart"
"382",6,"solid"
"383",6,"waste"
"384",6,"management"
"385",6,"emergency"
"386",6,"medical"
"387",6,"services"
"388",6,"south"
"389",6,"wake"
"390",6,"firerescue"
"391",6,"emergency"
"392",6,"management"
"393",6,"community"
"394",6,"improvement"
"395",6,"plan"
"396",6,"administration"
"397",6,"introduction"
"398",6,"and"
"399",6,"highlights"
"400",6,"capital"
"401",6,"budget"
"402",6,"process"
"403",6,"citycounty"
"404",6,"bureau"
"405",6,"of"
"406",6,"identification"
"407",6,"how"
"408",6,"to"
"409",6,"read"
"410",6,"the"
"411",6,"community"
"412",6,"improvement"
"413",6,"plan"
"414",6,"fy"
"415",6,"appropriations"
"416",6,"and"
"417",6,"funding"
"418",6,"sources"
"419",6,"sheriff"
"420",6,"detailed"
"421",6,"sevenyear"
"422",6,"summary"
"423",6,"of"
"424",6,"sources"
"425",6,"and"
"426",6,"uses"
"427",6,"operating"
"428",6,"budget"
"429",6,"impact"
"430",6,"non"
"431",6,"departmental"
"432",6,"horizon"
"433",6,"issues"
"434",6,"membership"
"435",6,"cip"
"436",6,"county"
"437",6,"capital"
"438",6,"public"
"439",6,"agencies"
"440",6,"nondepartmental"
"441",6,"cip"
"442",6,"education"
"443",6,"contingencies"
"444",6,"and"
"445",6,"reserves"
"446",6,"wake"
"447",6,"county"
"448",6,"public"
"449",6,"school"
"450",6,"system"
"451",6,"transfers"
"452",6,"wake"
"453",6,"technical"
"454",6,"community"
"455",6,"college"
"456",6,"iv"
"457",6,"table"
"458",6,"of"
"459",6,"contents"
"460",7,"table"
"461",7,"of"
"462",7,"contents"
"463",7,"cip"
"464",7,"fire"
"465",7,"tax"
"466",7,"district"
"467",7,"cip"
"468",7,"major"
"469",7,"facilities"
"470",7,"cip"
"471",7,"solid"
"472",7,"waste"
"473",7,"financial"
"474",7,"planning"
"475",7,"model"
"476",7,"supplemental"
"477",7,"information"
"478",7,"wake"
"479",7,"county"
"480",7,"facts"
"481",7,"glossary"
"482",7,"index"
"483",7,"table"
"484",7,"of"
"485",7,"contents"
"486",7,"v"
"487",8,"gfoa"
"488",8,"distinguished"
"489",8,"budget"
"490",8,"presentation"
"491",8,"award"
"492",8,"vi"
"493",8,"gfoa"
"494",8,"distinguished"
"495",8,"budget"
"496",8,"presentation"
"497",8,"award"
"498",9,"may"
"499",9,"implement"
"500",9,"blue"
"501",9,"ribbon"
"502",9,"committee"
"503",9,"recommendations"
"504",9,"initiate"
"505",9,"qualityoflife"
"506",9,"bond"
"507",9,"referenda"
"508",9,"in"
"509",9,"the"
"510",9,"fall"
"511",9,"of"
"512",9,"for"
"513",9,"wake"
"514",9,"tech"
"515",9,"libraries"
"516",9,"and"
"517",9,"open"
"518",9,"space"
