"","page_number","word"
"1",1,"mecklenburg"
"2",1,"county"
"3",1,"north"
"4",1,"carolina"
"5",1,"fiscal"
"6",1,"year"
"7",1,"strategic"
"8",1,"business"
"9",1,"plan"
"10",1,"fiscal"
"11",1,"year"
"12",1,"adopted"
"13",1,"budget"
"14",1,"wwwmecklenburgcountyncgov"
"15",2,"mecklenburg"
"16",2,"county"
"17",2,"north"
"18",2,"carolina"
"19",2,"the"
"20",2,"government"
"21",2,"finance"
"22",2,"officers"
"23",2,"association"
"24",2,"of"
"25",2,"the"
"26",2,"united"
"27",2,"states"
"28",2,"and"
"29",2,"canada"
"30",2,"gfoa"
"31",2,"presented"
"32",2,"an"
"33",2,"award"
"34",2,"for"
"35",2,"distinguished"
"36",2,"budget"
"37",2,"presentation"
"38",2,"to"
"39",2,"mecklenburg"
"40",2,"county"
"41",2,"for"
"42",2,"its"
"43",2,"annual"
"44",2,"budget"
"45",2,"for"
"46",2,"the"
"47",2,"fiscal"
"48",2,"year"
"49",2,"beginning"
"50",2,"july"
"51",2,"in"
"52",2,"order"
"53",2,"to"
"54",2,"receive"
"55",2,"this"
"56",2,"award"
"57",2,"a"
"58",2,"governmental"
"59",2,"unit"
"60",2,"must"
"61",2,"publish"
"62",2,"a"
"63",2,"budget"
"64",2,"document"
"65",2,"that"
"66",2,"meets"
"67",2,"program"
"68",2,"criteria"
"69",2,"as"
"70",2,"a"
"71",2,"policy"
"72",2,"document"
"73",2,"as"
"74",2,"an"
"75",2,"operations"
"76",2,"guide"
"77",2,"as"
"78",2,"a"
"79",2,"financial"
"80",2,"plan"
"81",2,"and"
"82",2,"as"
"83",2,"a"
"84",2,"communications"
"85",2,"medium"
"86",2,"the"
"87",2,"award"
"88",2,"is"
"89",2,"valid"
"90",2,"for"
"91",2,"a"
"92",2,"period"
"93",2,"of"
"94",2,"one"
"95",2,"year"
"96",2,"only"
"97",2,"we"
"98",2,"believe"
"99",2,"our"
"100",2,"cur"
"101",2,"rent"
"102",2,"budget"
"103",2,"continues"
"104",2,"to"
"105",2,"conform"
"106",2,"to"
"107",2,"program"
"108",2,"requirements"
"109",2,"and"
"110",2,"we"
"111",2,"are"
"112",2,"submitting"
"113",2,"it"
"114",2,"to"
"115",2,"gfoa"
"116",2,"to"
"117",2,"determine"
"118",2,"its"
"119",2,"eligibilty"
"120",2,"for"
"121",2,"another"
"122",2,"award"
"123",2,"fy"
"124",2,"strategic"
"125",2,"business"
"126",2,"plan"
"127",2,"fy"
"128",2,"adopted"
"129",2,"budget"
"130",3,"mecklenburg"
"131",3,"county"
"132",3,"north"
"133",3,"carolina"
"134",3,"mecklenburg"
"135",3,"board"
"136",3,"of"
