"","page_number","word"
"1",1,"adopted"
"2",1,"operating"
"3",1,"budget"
"4",1,"and"
"5",1,"capital"
"6",1,"improvement"
"7",1,"program"
"8",1,"for"
"9",1,"the"
"10",1,"fiscal"
"11",1,"year"
"12",1,"july"
"13",1,"through"
"14",1,"june"
"15",3,"table"
"16",3,"of"
"17",3,"contents"
"18",3,"gfoa"
"19",3,"distinguished"
"20",3,"budget"
"21",3,"board"
"22",3,"of"
"23",3,"commissioners"
"24",3,"presentation"
"25",3,"award"
"26",3,"communications"
"27",3,"office"
"28",3,"county"
"29",3,"manager"
"30",3,"wake"
"31",3,"county"
"32",3,"government"
"33",3,"county"
"34",3,"attorney"
"35",3,"board"
"36",3,"of"
"37",3,"county"
"38",3,"commissioners"
"39",3,"board"
"40",3,"of"
"41",3,"elections"
"42",3,"wake"
"43",3,"county"
"44",3,"government"
"45",3,"organizational"
"46",3,"chart"
"47",3,"budget"
"48",3,"and"
"49",3,"management"
"50",3,"services"
"51",3,"goals"
"52",3,"objectives"
"53",3,"initiatives"
"54",3,"facilities"
"55",3,"design"
"56",3,"construction"
"57",3,"finance"
"58",3,"department"
"59",3,"budget"
"60",3,"message"
"61",3,"human"
"62",3,"resources"
"63",3,"ordinances"
"64",3,"information"
"65",3,"services"
"66",3,"register"
"67",3,"of"
"68",3,"deeds"
"69",3,"readers"
"70",3,"guide"
"71",3,"to"
"72",3,"the"
"73",3,"budget"
"74",3,"revenue"
"75",3,"department"
"76",3,"readers"
"77",3,"guide"
"78",3,"to"
"79",3,"the"
"80",3,"budget"
"81",3,"quasigovernmental"
"82",3,"budget"
"83",3,"process"
"84",3,"budget"
"85",3,"calendar"
"86",3,"for"
"87",3,"fiscal"
"88",3,"year"
"89",3,"community"
"90",3,"services"
"91",3,"community"
"92",3,"services"
"93",3,"management"
"94",3,"and"
"95",3,"budget"
"96",3,"office"
"97",3,"fund"
"98",3,"structure"
"99",3,"fund"
"100",3,"structure"
"101",3,"chart"
"102",3,"parks"
"103",3,"recreation"
"104",3,"and"
"105",3,"open"
"106",3,"space"
"107",3,"basis"
"108",3,"of"
"109",3,"budgeting"
"110",3,"and"
"111",3,"basis"
"112",3,"of"
"113",3,"accounting"
"114",3,"planning"
"115",3,"development"
"116",3,"and"
"117",3,"inspections"
"118",3,"financial"
"119",3,"policies"
"120",3,"veterans"
"121",3,"services"
"122",3,"longrange"
"123",3,"planning"
"124",3,"geographic"
"125",3,"information"
"126",3,"services"
"127",3,"budget"
"128",3,"overview"
"129",3,"libraries"
"130",3,"revenue"
"131",3,"overview"
"132",3,"environmental"
"133",3,"services"
"134",3,"revenues"
"135",3,"environmental"
"136",3,"services"
"137",3,"administration"
"138",3,"user"
"139",3,"fee"
"140",3,"change"
"141",3,"summary"
"142",3,"environmental"
"143",3,"health"
"144",3,"safety"
"145",3,"expenditure"
"146",3,"overview"
"147",3,"water"
"148",3,"quality"
"149",3,"capital"
"150",3,"and"
"151",3,"debt"
"152",3,"service"
"153",3,"transfersallocations"
"154",3,"animal"
"155",3,"care"
"156",3,"control"
"157",3,"and"
"158",3,"adoption"
"159",3,"center"
"160",3,"schedule"
"161",3,"of"
"162",3,"interfund"
"163",3,"transfers"
"164",3,"general"
"165",3,"fund"
"166",3,"requests"
"167",3,"funded"
"168",3,"general"
"169",3,"services"
"170",3,"administration"
"171",3,"general"
"172",3,"fund"
"173",3,"requests"
"174",3,"not"
"175",3,"funded"
"176",3,"administration"
"177",3,"support"
"178",3,"personnel"
"179",3,"summary"
"180",3,"physical"
"181",3,"plant"
"182",3,"personnel"
"183",3,"changes"
"184",3,"summary"
"185",3,"safety"
"186",3,"and"
"187",3,"security"
"188",3,"total"
"189",3,"revenues"
"190",3,"by"
"191",3,"fund"
"192",3,"criminal"
"193",3,"justicegeneral"
"194",3,"government"
"195",3,"total"
